_id,author,content,tags,authorSlug,length,dateAdded,dateModified
Rnz3ZtcUgY1V,Marcus Aurelius,"Everything we hear is an opinion, not a fact. Everything we see is a perspective, not the truth.",['famous-quotes'],marcus-aurelius,96,2020-03-15,2020-03-15
sHu_LU1tMdkz,Mark Twain,A thing long expected takes the form of the unexpected when at last it comes.,['famous-quotes'],mark-twain,77,2020-03-15,2020-03-15
rWlO2ihzqhk,Publilius Syrus,Better be ignorant of a matter than half know it.,['famous-quotes'],publilius-syrus,49,2020-03-15,2020-03-15
ajqGWjqyFV,Albert Einstein,The attempt to combine wisdom and power has only rarely been successful and then only for a short while.,['wisdom'],albert-einstein,104,2020-03-15,2020-03-15
auaOSkmWy91,George Herbert,"Read as you taste fruit or savor wine, or enjoy friendship, love or life.",['friendship'],george-herbert,73,2020-03-15,2020-03-15
fmyyfiC5cJL2,Jack Buck,Things turn out best for those who make the best of the way things turn out.,['famous-quotes'],jack-buck,76,2020-03-15,2020-03-15
Dfvmx8a6ceiB,Marcus Aurelius,"Everything that happens as it should, and if you observe carefully, you will find this to be so.",['famous-quotes'],marcus-aurelius,96,2020-03-15,2021-06-17
q62wq_5P1uZO,William Penn,"True silence is the rest of the mind; it is to the spirit what sleep is to the body, nourishment and refreshment.",['famous-quotes'],william-penn,113,2020-03-15,2020-03-15
_DRD2nPtR3,Robert Schuller,Spectacular achievement is always preceded by unspectacular preparation.,['wisdom'],robert-schuller,72,2020-03-15,2020-03-15
19XnsDE_kpQq,Heraclitus,"You cannot step twice into the same river, for other waters are continually flowing in.",['famous-quotes'],heraclitus,87,2020-03-15,2020-03-15
4q8AAEUcv4H1,Mark Twain,Twenty years from now you will be more disappointed by the things that you didn't do than by the ones you did do.,['famous-quotes'],mark-twain,113,2020-03-15,2022-01-07
AKE0_H6LR05G,Wayne Dyer,Our lives are a sum total of the choices we have made.,['famous-quotes'],wayne-dyer,54,2020-03-15,2020-03-15
MdvEKmt1-ycy,Whoopi Goldberg,Were here for a reason. I believe a bit of the reason is to throw little torches out to lead people through the dark.,['famous-quotes'],whoopi-goldberg,117,2020-03-15,2020-03-15
N9DdmRDmPU,Isaac Asimov,The saddest aspect of life right now is that science gathers knowledge faster than society gathers wisdom.,['wisdom'],isaac-asimov,106,2020-03-15,2020-03-15
M1DjUqEQCO-E,Helen Keller,Never bend your head. Always hold it high. Look the world right in the eye.,['famous-quotes'],helen-keller,75,2020-03-15,2020-03-15
GJxkg5rxv0tw,Jean-Paul Sartre,"Man is not sum of what he has already, but rather the sum of what he does not yet have, of what he could have.",['famous-quotes'],jean-paul-sartre,110,2020-03-15,2020-03-15
KziYFsZxdD,Baltasar Gracián,"True friendship multiplies the good in life and divides its evils. Strive to have friends, for life without friends is like life on a desert island... to find one real friend in a lifetime is good fortune; to keep him is a blessing.",['friendship'],baltasar-gracian,232,2020-03-15,2020-03-15
yA3NA7G_Mii8,Buddha,"If you propose to speak, always ask yourself, is it true, is it necessary, is it kind.",['wisdom'],buddha,86,2020-03-11,2022-07-04
kSFeXJtKMAfD,Sophocles,Much wisdom often goes with fewer words.,['famous-quotes'],sophocles,40,2020-03-11,2020-03-11
Jfg0hrQn-Y6N,Will Rogers,"If you find yourself in a hole, the first thing to do is stop digging.",['famous-quotes'],will-rogers,70,2020-03-11,2020-03-11
X6UDrdk4ZIk,Francis of Assisi,"Pure, holy simplicity confounds all the wisdom of this world and the wisdom of the flesh.",['wisdom'],francis-of-assisi,89,2020-03-11,2020-03-11
H_bdJf2cPe,Friedrich Nietzsche,Love is blind; friendship closes its eyes.,['friendship'],friedrich-nietzsche,42,2020-03-11,2020-03-11
NU9aFNZpy,Eleanor Roosevelt,"Friendship with oneself is all important, because without it one cannot be friends with anyone else in the world.",['friendship'],eleanor-roosevelt,113,2020-03-11,2021-06-17
qle6kfkGUI,Woody Allen,"How is it possible to find meaning in a finite world, given my waist and shirt size?",['film'],woody-allen,84,2020-03-11,2020-03-11
rvHFZA-XZ67,Buddha,The mind is everything. What you think you become.,['wisdom'],buddha,50,2020-03-11,2022-07-04
ovH4yrcP2KXM,Carl Jung,"Your vision will become clear only when you can look into your own heart. Who looks outside, dreams, who looks inside, awakes.",['famous-quotes'],carl-jung,126,2020-03-11,2021-06-17
1poKfDkgQl6w,Lewis Cass,"People may doubt what you say, but they will believe what you do.",['famous-quotes'],lewis-cass,65,2020-03-11,2020-03-11
rcf0sSXGr9yk,Pema Chödrön,"If we learn to open our hearts, anyone, including the people who drive us crazy, can be our teacher.",['famous-quotes'],pema-chodron,100,2020-03-11,2020-03-11
1wKZ34XOonuF,Richard Bach,Learning is finding out what you already know.,['famous-quotes'],richard-bach,46,2020-03-11,2020-03-11
cuQ8b2Ivikxe,Wayne Dyer,"Simply put, you believer that things or people make you unhappy, but this is not accurate. You make yourself unhappy.",['famous-quotes'],wayne-dyer,117,2020-03-11,2020-03-11
4ittxrUWZA,Yogi Berra,You can observe a lot just by watching.,['famous-quotes'],yogi-berra,39,2020-03-11,2020-03-11
ZRQcBg6E7j,Walter Winchell,A real friend is one who walks in when the rest of the world walks out.,['friendship'],walter-winchell,71,2020-03-11,2020-03-11
Ckh_FdZYHyf,Abraham Lincoln,I destroy my enemies when I make them my friends.,"['famous-quotes', 'history', 'politics', 'friendship']",abraham-lincoln,49,2020-03-11,2020-03-11
OSaopvW0IUd,Confucius,"The more you know yourself, the more you forgive yourself.",['wisdom'],confucius,58,2020-03-11,2022-07-04
GbjRau4Ef2cZ,Confucius,"When you meet someone better than yourself, turn your thoughts to becoming his equal. When you meet someone not as good as you are, look within and examine your own self.",['wisdom'],confucius,170,2020-03-11,2022-07-04
65DtL-Id8hWb,Henry Miller,"The moment one gives close attention to anything, even a blade of grass, it becomes a mysterious, awesome, indescribably magnificent world in itself.",['famous-quotes'],henry-miller,149,2020-03-11,2020-03-11
osWsdfNtz9he,Marsha Petrie Sue,Stay away from what might have been and look at what will be.,['famous-quotes'],marsha-petrie-sue,61,2020-03-11,2020-03-11
T3WzgRWp0RNY,Ralph Waldo Emerson,The world makes way for the man who knows where he is going.,['famous-quotes'],ralph-waldo-emerson,60,2020-03-11,2020-03-11
mQqRWF49Ug,Volker Grassmuck,The ultimate promise of technology is to make us master of a world that we command by the push of a button.,['technology'],volker-grassmuck,107,2020-03-11,2020-03-11
RnCP5T-HzwbJ,Anne Bradstreet,"If we had no winter, the spring would not be so pleasant; if we did not sometimes taste of adversity, prosperity would not be so welcome.",['famous-quotes'],anne-bradstreet,137,2020-03-11,2020-03-11
COOYD278-JAr,Confucius,The superior man is modest in his speech but exceeds in his actions.,['wisdom'],confucius,68,2020-03-11,2022-07-04
Nr2ur82jJkjp,Henry K. Beecher,Gratitude is the fairest blossom which springs from the soul.,['famous-quotes'],henry-k-beecher,61,2020-03-11,2020-03-11
Vs-4YEGn,Simone Weil,"I can, therefore I am.",['inspirational'],simone-weil,22,2020-03-11,2020-03-11
YjDe11cJji,Seneca the Younger,Friendship always benefits; love sometimes injures.,['friendship'],seneca-the-younger,51,2020-03-11,2020-03-11
x9kAYDPv-Rz,Abraham Lincoln,"Important principles may, and must, be inflexible.",['famous-quotes'],abraham-lincoln,50,2020-03-07,2020-03-07
nElI1mp89DK,John Dryden,Fortune befriends the bold.,['famous-quotes'],john-dryden,27,2020-03-07,2020-03-07
J5PSPk8DWdfq,Maureen Dowd,"The minute you settle for less than you deserve, you get even less than you settled for.",['famous-quotes'],maureen-dowd,88,2020-03-07,2020-03-07
58SXM3nFriy8,Winston Churchill,Success is not final; failure is not fatal: it is the courage to continue that counts.,['success'],winston-churchill,86,2020-03-07,2022-07-04
uAX2YB-kJPBK,William Ellery Channing,Error is discipline through which we advance.,['famous-quotes'],william-ellery-channing,45,2020-03-07,2020-03-07
ZXusunQQWJwQ,Epictetus,"It's not what happens to you, but how you react to it that matters.","['famous-quotes', 'wisdom']",epictetus,67,2020-03-07,2020-03-07
5PlJhSuq70MI,Ralph Waldo Emerson,Self-trust is the first secret of success.,['success'],ralph-waldo-emerson,42,2020-03-07,2022-07-04
y222CIjPHls,Richard Bach,"Argue for your limitations, and sure enough they're yours.",['famous-quotes'],richard-bach,58,2020-03-07,2022-01-07
wQNfb7IAqrk,Thích Nhất Hạnh,"There is no way to happiness, happiness is the way.",['famous-quotes'],thich-nhat-hanh,51,2020-03-07,2020-03-07
pvYXttE__hcb,Aristotle,"Criticism is something you can easily avoid by saying nothing, doing nothing, and being nothing.",['famous-quotes'],aristotle,96,2020-03-07,2020-03-07
6pgaH9TfTdET,Benjamin Disraeli,One secret of success in life is for a man to be ready for his opportunity when it comes.,['success'],benjamin-disraeli,89,2020-03-07,2022-07-04
MONDu5bf8JmU,Bruce Lee,"If you love life, don't waste time, for time is what life is made up of.",['famous-quotes'],bruce-lee,72,2020-03-07,2020-03-07
4IhfJJqAxwUF,Buddha,"No matter how hard the past, you can always begin again.",['wisdom'],buddha,56,2020-03-07,2022-07-04
CYgcxxl7IQyT,Henry Moore,"There is no retirement for an artist, it's your way of living so there is no end to it.",['famous-quotes'],henry-moore,87,2020-03-07,2020-03-07
JQKhc24vj6Ga,Pablo Picasso,"He can who thinks he can, and he can't who thinks he can't. This is an inexorable, indisputable law.",['famous-quotes'],pablo-picasso,100,2020-03-07,2020-03-07
O91gdjzOjLa6,Richard Bach,Listen to what you know instead of what you fear.,['famous-quotes'],richard-bach,49,2020-03-07,2020-03-07
qrCV1UcPA2,Henry Ward Beecher,"It is one of the severest tests of friendship to tell your friend his faults. So to love a man that you cannot bear to see a stain upon him, and to speak painful truth through loving words, that is friendship.",['friendship'],henry-ward-beecher,209,2020-03-07,2020-03-07
R0jNpkTSUJX,Buddha,Those who are free of resentful thoughts surely find peace.,['wisdom'],buddha,59,2020-03-07,2022-07-04
q5pinUOGHiFE,Buddha,"Meditation brings wisdom, lack of meditation leaves ignorance. Know well what leads you forward and what holds you back and choose the path that leads to wisdom.",['wisdom'],buddha,161,2020-03-07,2022-07-04
qaVA31y0GA1Q,Napoleon Hill,"Opportunity often comes disguised in the form of misfortune, or temporary defeat.",['famous-quotes'],napoleon-hill,81,2020-03-07,2020-03-07
zZGkrVvwzUaZ,Nelson Mandela,Education is the most powerful weapon which you can use to change the world.,"['change', 'wisdom']",nelson-mandela,76,2020-03-07,2022-07-04
axQvInimMRQ,Richard Bach,"In order to win, you must expect to win.",['famous-quotes'],richard-bach,40,2020-03-07,2020-03-07
dYKQx6tn7k-y,Satchel Paige,Work like you don't need the money. Love like you've never been hurt. Dance like nobody's watching.,"['famous-quotes', 'wisdom']",satchel-paige,99,2020-03-07,2020-03-07
Pw6dhaOdaa,Robert Louis Stevenson,"Most of our pocket wisdom is conceived for the use of mediocre people, to discourage them from ambitious attempts, and generally console them in their mediocrity.",['wisdom'],robert-louis-stevenson,162,2020-03-07,2020-03-07
nBSAX0LazBDt,Albert Einstein,"If A is success in life, then A equals x plus y plus z. Work is x; y is play; and z is keeping your mouth shut.","['famous-quotes', 'life', 'success']",albert-einstein,111,2020-03-01,2020-03-01
H-8bcEHd3S2X,Amy Bloom,Love at first sight is easy to understand; it's when two people have been looking at each other for a lifetime that it becomes a miracle.,['famous-quotes'],amy-bloom,137,2020-03-01,2022-01-07
6vuxMQCfcdS7,"Camillo Benso, Count of Cavour",The man who trusts men will make fewer mistakes than he who distrusts them.,['famous-quotes'],camillo-benso-count-of-cavour,75,2020-03-01,2020-03-01
XdeBIvTg0D,Laozi,Be the chief but never the lord.,['wisdom'],laozi,32,2020-03-01,2022-07-04
V_8lMjayjqwM,Laozi,"To see things in the seed, that is genius.",['wisdom'],laozi,42,2020-03-01,2022-07-04
MdvJqIDaYLK,Napoleon Hill,You can do it if you believe you can!,['famous-quotes'],napoleon-hill,37,2020-03-01,2020-03-01
8TXdurkixxgm,Richard Bach,Ask yourself the secret of your success. Listen to your answer and practice it.,['success'],richard-bach,79,2020-03-01,2022-07-04
kYh28vSUa2CE,Tony Robbins,"Successful people ask better questions, and as a result, they get better answers.","['famous-quotes', 'success']",tony-robbins,81,2020-03-01,2022-07-04
_Nz3ZoTdMe,Dr. Seuss,Step with care and great tact and remember that Life's a Great Balancing Act.,['wisdom'],dr-seuss,77,2020-03-01,2021-06-17
Hgj3O0h_R0,John McCain,Our shared values define us more than our differences. And acknowledging those shared values can see us through our challenges today if we have the wisdom to trust in them again.,['wisdom'],john-mc-cain,178,2020-03-01,2020-03-01
v-sEMgK7nl,Simon Mainwaring,Technology is teaching us to be human again.,['technology'],simon-mainwaring,44,2020-03-01,2020-03-01
AkrNJyl-mYhj,Carl Jung,The shoe that fits one person pinches another; there is no recipe for living that suits all cases.,['famous-quotes'],carl-jung,98,2020-03-01,2020-03-01
iCcV8TjAAZ71,Wayne Dyer,Doing what you love is the cornerstone of having abundance in your life.,['famous-quotes'],wayne-dyer,72,2020-03-01,2020-03-01
MuDFlwg3R5,P. Chidambaram,All wisdom does not reside in Delhi.,['wisdom'],p-chidambaram,36,2020-03-01,2020-03-01
zWLPanirMTAh,Antoine de Saint-Exupéry,I know but one freedom and that is the freedom of the mind.,['freedom'],antoine-de-saint-exupery,59,2020-03-01,2022-07-04
B9UxMLiqU9H8,Franz Liszt,Beware of missing chances; otherwise it may be altogether too late someday.,['famous-quotes'],franz-liszt,75,2020-03-01,2021-06-17
uQlwxvzPQVj,Socrates,Be as you wish to seem.,"['famous-quotes', 'wisdom']",socrates,23,2020-03-01,2020-03-01
zUEhc50DjK7,Edmund Burke,"But what is liberty without wisdom, and without virtue? It is the greatest of all possible evils; for it is folly, vice, and madness, without tuition or restraint.",['wisdom'],edmund-burke,163,2020-03-01,2020-03-01
8W_EcJkZ-o,John Burroughs,The lure of the distant and the difficult is deceptive. The great opportunity is where you are.,['wisdom'],john-burroughs,95,2020-03-01,2020-03-01
8-6jyyg_OS,Mother Angelica,Two of man's basic needs are to love and to share. Both of these needs are satisfied in greater or lesser degree by friendship.,['friendship'],mother-angelica,127,2020-03-01,2020-03-01
Z5HhvrGNn3_Y,Marcus Aurelius,There is nothing happens to any person but what was in his power to go through with.,['famous-quotes'],marcus-aurelius,84,2020-03-01,2020-03-01
9Jj5KgNEYVcK,Thích Nhất Hạnh,"Smile, breathe and go slowly.",['famous-quotes'],thich-nhat-hanh,29,2020-03-01,2020-03-01
aHeFQjOYzuM1,Ralph Abernathy,The industrial landscape is already littered with remains of once successful companies that could not adapt their strategic vision to altered conditions of competition.,"['famous-quotes', 'business', 'success']",ralph-abernathy,168,2020-02-27,2022-07-04
bmKMocxtR7bJ,Joseph Campbell,Your sacred space is where you can find yourself again and again.,"['famous-quotes', 'wisdom']",joseph-campbell,65,2020-02-27,2020-02-27
RvqpnaFvABIY,Mark Twain,To get the full value of joy you must have someone to divide it with.,['famous-quotes'],mark-twain,69,2020-02-27,2020-02-27
1n4fgICLEB_g,Pablo Picasso,Action is the foundational key to all success.,['success'],pablo-picasso,46,2020-02-27,2022-07-04
Wqgn11uDUfEu,Richard Bach,Bad things are not the worst things that can happen to us. Nothing is the worst thing that can happen to us!,['famous-quotes'],richard-bach,108,2020-02-27,2020-02-27
1wP2bMbCTkCD,Viktor Frankl,When we are no longer able to change a situation - we are challenged to change ourselves.,"['change', 'wisdom']",viktor-frankl,89,2020-02-27,2022-07-04
0zPVpv3bI,Rabindranath Tagore,You can't cross the sea merely by standing and staring at the water.,['inspirational'],rabindranath-tagore,68,2020-02-27,2020-02-27
TGjbJGdKmhb,Abraham Maslow,"If you only have a hammer, you tend to see every problem as a nail.",['wisdom'],abraham-maslow,67,2020-02-27,2020-02-27
oyagVQRGL7,George Foreman,"Forgiveness is that subtle thread that binds both love and friendship. Without forgiveness, you may not even have a child one day.",['friendship'],george-foreman,130,2020-02-27,2020-02-27
7hfEG8Iv86,Voltaire,"Friendship is the marriage of the soul, and this marriage is liable to divorce.",['friendship'],voltaire,79,2020-02-27,2020-02-27
7zFPleA6jG,Shirley MacLaine,Fear makes strangers of people who would be friends.,['friendship'],shirley-mac-laine,52,2020-02-27,2020-02-27
Vs0z6cEIbeE5,Anne Frank,"Parents can only give good advice or put them on the right paths, but the final forming of a person's character lies in their own hands.",['famous-quotes'],anne-frank,136,2020-02-27,2022-01-07
_UrzHiuV23Pn,Arthur Schopenhauer,Every man takes the limits of his own field of vision for the limits of the world.,['famous-quotes'],arthur-schopenhauer,82,2020-02-27,2020-02-27
gWcOr2Nlx5H8,Daisaku Ikeda,"If you lose today, win tomorrow. In this never-ending spirit of challenge is the heart of a victor.",['famous-quotes'],daisaku-ikeda,99,2020-02-27,2020-02-27
_8rRJPvOl2we,Ralph Waldo Emerson,"Truth, and goodness, and beauty are but different faces of the same all.",['famous-quotes'],ralph-waldo-emerson,72,2020-02-27,2020-02-27
b6IAh5Z4Seu,Ralph Waldo Emerson,The sum of wisdom is that time is never lost that is devoted to work.,['wisdom'],ralph-waldo-emerson,69,2020-02-27,2020-02-27
Dp-ZJ6WsmYqu,Mahatma Gandhi,Where there is love there is life.,['wisdom'],mahatma-gandhi,34,2020-02-27,2022-07-04
fjzdxv7x2mJd,Mary Kay Ash,"For every failure, there's an alternative course of action. You just have to find it. When you come to a roadblock, take a detour.",['famous-quotes'],mary-kay-ash,130,2020-02-27,2020-02-27
LpBt1VcHO,Samuel Taylor Coleridge,Love is flower like; Friendship is like a sheltering tree.,['friendship'],samuel-taylor-coleridge,58,2020-02-27,2020-02-27
jBB1tmLvV4pk,Buddha,"Thousands of candles can be lit from a single, and the life of the candle will not be shortened. Happiness never decreases by being shared.",['wisdom'],buddha,139,2020-02-27,2022-07-04
sGgvLLYMYHUd,Jimmy Dean,"I can't change the direction of the wind, but I can adjust my sails to always reach my destination.","['famous-quotes', 'life']",jimmy-dean,99,2020-02-27,2020-02-27
6isvcSZcOcZz,Mark Twain,Kindness is the language which the deaf can hear and the blind can see.,['famous-quotes'],mark-twain,71,2020-02-27,2020-02-27
pt90_r-76Lj5,Pablo Picasso,All children are artists. The problem is how to remain an artist once he grows up.,['famous-quotes'],pablo-picasso,82,2020-02-27,2020-02-27
qEtZ0iATJh,Henry David Thoreau,Friends... they cherish one another's hopes. They are kind to one another's dreams.,['friendship'],henry-david-thoreau,83,2020-02-27,2020-02-27
vps23_-2ni,Montesquieu,Friendship is an arrangement by which we undertake to exchange small favors for big ones.,['friendship'],montesquieu,89,2020-02-27,2020-02-27
KJhB_lkgrbPa,Anatole France,It is better to understand a little than to misunderstand a lot.,['famous-quotes'],anatole-france,64,2020-02-22,2020-02-22
Mi9XIXfgDyhQ,Og Mandino,"I seek constantly to improve my manners and graces, for they are the sugar to which all are attracted.",['famous-quotes'],og-mandino,102,2020-02-22,2020-02-22
ME7DOkrq0U-m,Og Mandino,Failure will never overtake me if my determination to succeed is strong enough.,"['famous-quotes', 'inspirational']",og-mandino,79,2020-02-22,2020-02-22
SLy0f2J9fbAn,Sai Baba,"All action results from thought, so it is thoughts that matter.",['famous-quotes'],sai-baba,63,2020-02-22,2020-02-22
4gJgNXPzK5,Will Rogers,"Even if you're on the right track, you'll get run over if you just sit there.",['wisdom'],will-rogers,77,2020-02-22,2020-02-22
C_SisGYQyTR,Cicero,"The higher we are placed, the more humbly we should walk.",['wisdom'],cicero,57,2020-02-22,2020-02-22
rMjF0mP5jls,Leonardo da Vinci,It's easier to resist at the beginning than at the end.,['wisdom'],leonardo-da-vinci,55,2020-02-22,2020-02-22
UQ2TjZ5IIDSR,Albert Einstein,Anyone who doesn't take truth seriously in small matters cannot be trusted in large ones either.,['famous-quotes'],albert-einstein,96,2020-02-22,2020-02-22
2a7xKeQ1JWGy,Buddha,To keep the body in good health is a duty... otherwise we shall not be able to keep our mind strong and clear.,['wisdom'],buddha,110,2020-02-22,2022-07-04
yneGpf4E4Rud,Franklin D. Roosevelt,"It is common sense to take a method and try it. If it fails, admit it frankly and try another. But above all, try something.",['famous-quotes'],franklin-d-roosevelt,124,2020-02-22,2020-02-22
d1a0cFxEb8Ng,Henry Miller,"The moment one gives close attention to anything, it becomes a mysterious, awesome, indescribably magnificent world in itself.",['famous-quotes'],henry-miller,126,2020-02-22,2020-02-22
ZPXK5l0nL9m,Bodhidharma,All know the way; few actually walk it.,['famous-quotes'],bodhidharma,39,2020-02-22,2020-02-22
uQwITry_sQQv,Confucius,I am not bothered by the fact that I am unknown. I am bothered when I do not know others.,['wisdom'],confucius,89,2020-02-22,2022-07-04
AJB3CSbvVFm,Gloria Steinem,"If the shoe doesn't fit, must we change the foot?","['change', 'wisdom']",gloria-steinem,49,2020-02-22,2022-07-04
cItDIql9UDZQ,Joan Didion,"To free us from the expectations of others, to give us back to ourselves... there lies the great, singular power of self-respect.",['famous-quotes'],joan-didion,129,2020-02-22,2020-02-22
p8BRVIq75p-D,Mary Pickford,"If you have made mistakes, there is always another chance for you. You may have a fresh start any moment you choose.",['famous-quotes'],mary-pickford,116,2020-02-22,2020-02-22
08lM-q3vwnS,Murray Gell-Mann,Think how hard physics would be if particles could think.,['famous-quotes'],murray-gell-mann,57,2020-02-22,2020-02-22
IvKYxO0VFt7,Socrates,Wisdom begins in wonder.,"['famous-quotes', 'wisdom']",socrates,24,2020-02-22,2020-02-22
H_FnIEJXHrGU,Wayne Dyer,"When you dance, your purpose is not to get to a certain place on the floor. It's to enjoy each step along the way.",['famous-quotes'],wayne-dyer,114,2020-02-22,2020-02-22
ytCMTCxPfR,Epicurus,"It is not so much our friends' help that helps us, as the confidence of their help.",['friendship'],epicurus,83,2020-02-22,2020-02-22
XjDEdNTOQrPx,Mahatma Gandhi,Freedom is not worth having if it does not connote freedom to err.,"['famous-quotes', 'freedom']",mahatma-gandhi,66,2020-02-22,2022-07-04
sXDz-2N4-nnJ,Victor Hugo,"An invasion of armies can be resisted, but not an idea whose time has come.",['famous-quotes'],victor-hugo,75,2020-02-22,2020-02-22
bMnHSvaeRhlz,Wayne Dyer,Maxim for life: You get treated in life the way you teach people to treat you.,['famous-quotes'],wayne-dyer,78,2020-02-22,2020-02-22
t8Jx9fDzawy,William Shakespeare,"Speak low, if you speak love.",['famous-quotes'],william-shakespeare,29,2020-02-22,2020-02-22
I5zMVI_HGM,Yoko Ono,"Sometimes I am happy and sometimes not. I am, after all, a human being, you know. And I am glad that we are sometimes happy and sometimes not. You get your wisdom working by having different emotions.",['wisdom'],yoko-ono,200,2020-02-22,2020-02-22
hhDqMdHw5w,Michel de Montaigne,"If there is such a thing as a good marriage, it is because it resembles friendship rather than love.","['friendship', 'love']",michel-de-montaigne,100,2020-02-22,2020-02-22
JBJV1OZ3ARcw,Albert Einstein,I have no special talent. I am only passionately curious.,['famous-quotes'],albert-einstein,57,2020-02-07,2020-02-07
hUUF65Y82g7,Anaïs Nin,Life shrinks or expands in proportion to one's courage.,['famous-quotes'],anais-nin,55,2020-02-07,2020-02-07
r3wAKE9N-Nei,Carl Sagan,Imagination will often carry us to worlds that never were. But without it we go nowhere.,['famous-quotes'],carl-sagan,88,2020-02-07,2020-02-07
jE7hMG0Kts11,Chuck Norris,A lot of people give up just before theyre about to make it. You know you never know when that next obstacle is going to be the last one.,['famous-quotes'],chuck-norris,137,2020-02-07,2020-02-07
9_Jco348Lkgw,Eckhart Tolle,The greater part of human pain is unnecessary. It is self-created as long as the unobserved mind runs your life.,['famous-quotes'],eckhart-tolle,112,2020-02-07,2020-02-07
76zdyW69GU3f,Leonardo da Vinci,"In rivers, the water that you touch is the last of what has passed and the first of that which comes; so with present time.",['famous-quotes'],leonardo-da-vinci,123,2020-02-07,2020-02-07
bhseVu9PSh1I,Marcus Aurelius,Accept the things to which fate binds you and love the people with whom fate brings you together but do so with all your heart.,['famous-quotes'],marcus-aurelius,127,2020-02-07,2021-06-17
r9S4j8umf2YQ,Norman Cousins,Never deny a diagnosis but do deny the negative verdict that may go with it.,['famous-quotes'],norman-cousins,76,2020-02-07,2021-06-17
JkniLPPGts,Rose Kennedy,"I know not age, nor weariness nor defeat.",['inspirational'],rose-kennedy,41,2020-02-07,2020-02-07
3qfuatrZlFbw,Benjamin Franklin,"Experience keeps a dear school, but fools will learn in no other.",['famous-quotes'],benjamin-franklin,65,2020-02-07,2020-02-07
YpwlWUG-KOSX,Buddha,Holding on to anger is like grasping a hot coal with the intent of throwing it at someone else; you are the one who gets burned.,['wisdom'],buddha,128,2020-02-07,2022-07-04
gfICAZo-b9MJ,Edgar Allan Poe,Those who dream by day are cognizant of many things which escape those who dream only by night.,['famous-quotes'],edgar-allan-poe,95,2020-02-07,2020-02-07
qTGVTGcMFdZ,Napoleon,Imagination rules the world.,['famous-quotes'],napoleon,28,2020-02-07,2020-02-07
bGuglR4s4kRa,Napoleon,"Take time to deliberate, but when the time for action has arrived, stop thinking and go in.",['famous-quotes'],napoleon,91,2020-02-07,2020-02-07
XlBqWMF7hx5z,Wayne Dyer,"When you judge another, you do not define them, you define yourself.",['famous-quotes'],wayne-dyer,68,2020-02-07,2020-02-07
bkL1a4IExc,Dwight D. Eisenhower,Motivation is the art of getting people to do what you want them to do because they want to do it.,['inspirational'],dwight-d-eisenhower,98,2020-02-07,2020-02-07
mvAZepcjue,Franz Kafka,Start with what is right rather than what is acceptable.,['wisdom'],franz-kafka,56,2020-02-07,2020-02-07
6CE5ld-3Po,Orson Welles,"We're born alone, we live alone, we die alone. Only through our love and friendship can we create the illusion for the moment that we're not alone.",['friendship'],orson-welles,147,2020-02-07,2020-02-07
za_rrJe3SE,Ovid,The essence of true friendship is to make allowance for another's little lapses.,['friendship'],ovid,80,2020-02-07,2020-02-07
mJsawC7KrtMh,Jack Dixon,"If you focus on results, you will never change. If you focus on change, you will get results.","['change', 'success']",jack-dixon,93,2020-02-07,2022-07-04
kq_R7P1iSIm3,Mark Twain,The secret of getting ahead is getting started.,"['famous-quotes', 'inspirational']",mark-twain,47,2020-02-07,2020-02-07
r1fzYHw3GW,Ralph Waldo Emerson,We are wiser than we know.,['wisdom'],ralph-waldo-emerson,26,2020-02-07,2020-02-07
8piblkbL7j,Bruce Lee,"Love is like a friendship caught on fire. In the beginning a flame, very pretty, often hot and fierce, but still only light and flickering. As love grows older, our hearts mature and our love becomes as coals, deep-burning and unquenchable.",['friendship'],bruce-lee,240,2020-02-07,2020-02-07
GmVjBvFG3W,Woody Allen,I can't listen to that much Wagner. I start getting the urge to conquer Poland.,['film'],woody-allen,79,2020-02-07,2020-02-07
w_JEQv9o4sF,Napoleon,The truest wisdom is a resolute determination.,"['famous-quotes', 'wisdom']",napoleon,46,2020-02-07,2020-02-07
_Ai5yulUS-s0,Tony Robbins,"People are not lazy. They simply have impotent goals - that is, goals that do not inspire them.",['famous-quotes'],tony-robbins,95,2020-02-07,2020-02-07
HIxlBCV0YU,Nelson Mandela,There is no passion to be found playing small - in settling for a life that is less than the one you are capable of living.,['inspirational'],nelson-mandela,123,2020-02-07,2020-02-07
irmQ_ljAMU,Henry Adams,A friend in power is a friend lost.,['friendship'],henry-adams,35,2020-02-07,2020-02-07
KIWgGSudMpjZ,E. E. Cummings,It takes courage to grow up and become who you really are.,['famous-quotes'],e-e-cummings,58,2020-01-31,2020-01-31
oGDhpm8DK_Jh,Edgar Allan Poe,All that we see or seem is but a dream within a dream.,['famous-quotes'],edgar-allan-poe,54,2020-01-31,2020-01-31
2qxP73FkXf66,Winston Churchill,History will be kind to me for I intend to write it.,['famous-quotes'],winston-churchill,52,2020-01-31,2020-01-31
tngIy9Uux,Norman Vincent Peale,Believe in yourself! Have faith in your abilities! Without a humble but reasonable confidence in your own powers you cannot be successful or happy.,"['inspirational', 'success']",norman-vincent-peale,147,2020-01-31,2022-07-04
UZRrCYy2WC0n,Benjamin Disraeli,"Never apologize for showing feelings. When you do so, you apologize for the truth.",['famous-quotes'],benjamin-disraeli,82,2020-01-31,2020-01-31
