"id","name","partyShort","stateAbbreviation","subcommitteeId","subcommitteeName","subcommitteePosition","subcommitteeSide","subcommitteeRank"
"B000944","Sherrod Brown","D","OH","B000944","Health Care","member","minority",6
"I000055","Johnny Isakson","R","GA","I000055","Health Care","member","majority",7
"W000805","Mark Warner","D","VA","W000805","Health Care","member","minority",7
"P000449","Rob Portman","R","OH","P000449","Health Care","member","majority",8
"W000779","Ron Wyden","D","OR","W000779","Health Care","member","minority",8
"H001041","Dean Heller","R","NV","H001041","Health Care","member","majority",9
"W000802","Sheldon Whitehouse","D","RI","W000802","Health Care","member","minority",9
"C001075","Bill Cassidy","R","LA","C001075","Health Care","member","majority",10
"C001075","Bill Cassidy","R","LA","C001075","Social Security, Pensions, and Family Policy Subcommittee","member","majority",1
"B000944","Sherrod Brown","D","OH","B000944","Social Security, Pensions, and Family Policy Subcommittee","member","minority",1
"P000449","Rob Portman","R","OH","P000449","Social Security, Pensions, and Family Policy Subcommittee","member","majority",2
"C001070","Bob Casey","D","PA","C001070","Social Security, Pensions, and Family Policy Subcommittee","member","minority",2
"C000880","Michael D. Crapo","R","ID","C000880","Social Security, Pensions, and Family Policy Subcommittee","member","majority",3
"T000461","Patrick J. Toomey","R","PA","T000461","Social Security, Pensions, and Family Policy Subcommittee","member","majority",4
"P000449","Rob Portman","R","OH","P000449","Taxation and IRS Oversight Subcommittee","member","majority",1
"W000805","Mark Warner","D","VA","W000805","Taxation and IRS Oversight Subcommittee","member","minority",1
"C000880","Michael D. Crapo","R","ID","C000880","Taxation and IRS Oversight Subcommittee","member","majority",2
"C000174","Thomas R. Carper","D","DE","C000174","Taxation and IRS Oversight Subcommittee","member","minority",2
"R000307","Pat Roberts","R","KS","R000307","Taxation and IRS Oversight Subcommittee","member","majority",3
"C000141","Benjamin L. Cardin","D","MD","C000141","Taxation and IRS Oversight Subcommittee","member","minority",3
"E000285","Michael B. Enzi","R","WY","E000285","Taxation and IRS Oversight Subcommittee","member","majority",4
"M001170","Claire McCaskill","D","MO","M001170","Taxation and IRS Oversight Subcommittee","member","minority",4
"C001056","John Cornyn","R","TX","C001056","Taxation and IRS Oversight Subcommittee","member","majority",5
"M000639","Robert Menendez","D","NJ","M000639","Taxation and IRS Oversight Subcommittee","member","minority",5
"T000250","John Thune","R","SD","T000250","Taxation and IRS Oversight Subcommittee","member","majority",6
"B001267","Michael Bennet","D","CO","B001267","Taxation and IRS Oversight Subcommittee","member","minority",6
"B001135","Richard M. Burr","R","NC","B001135","Taxation and IRS Oversight Subcommittee","member","majority",7
"C001070","Bob Casey","D","PA","C001070","Taxation and IRS Oversight Subcommittee","member","minority",7
"I000055","Johnny Isakson","R","GA","I000055","Taxation and IRS Oversight Subcommittee","member","majority",8
"C000127","Maria Cantwell","D","WA","C000127","Taxation and IRS Oversight Subcommittee","member","minority",8
"T000461","Patrick J. Toomey","R","PA","T000461","Taxation and IRS Oversight Subcommittee","member","majority",9
"W000802","Sheldon Whitehouse","D","RI","W000802","Taxation and IRS Oversight Subcommittee","member","minority",9
"S001184","Tim Scott","R","SC","S001184","Taxation and IRS Oversight Subcommittee","member","majority",10
"F000444","Jeff Flake","R","AZ","F000444","Africa and Global Health Policy Subcommittee","member","majority",1
"B001288","Cory Booker","D","NJ","B001288","Africa and Global Health Policy Subcommittee","member","minority",1
"Y000064","Todd Young","R","IN","Y000064","Africa and Global Health Policy Subcommittee","member","majority",2
"C001088","Christopher A. Coons","D","DE","C001088","Africa and Global Health Policy Subcommittee","member","minority",2
"B001261","John Barrasso","R","WY","B001261","Africa and Global Health Policy Subcommittee","member","majority",3
"U000039","Tom Udall","D","NM","U000039","Africa and Global Health Policy Subcommittee","member","minority",3
"I000055","Johnny Isakson","R","GA","I000055","Africa and Global Health Policy Subcommittee","member","majority",4
"M001176","Jeff Merkley","D","OR","M001176","Africa and Global Health Policy Subcommittee","member","minority",4
"P000603","Rand Paul","R","KY","P000603","Africa and Global Health Policy Subcommittee","member","majority",5
"J000293","Ron Johnson","R","WI","J000293","Europe and Regional Security Cooperation Subcommittee","member","majority",1
"M001169","Christopher S. Murphy","D","CT","M001169","Europe and Regional Security Cooperation Subcommittee","member","minority",1
"R000584","Jim Risch","R","ID","R000584","Europe and Regional Security Cooperation Subcommittee","member","majority",2
"M000133","Edward J. Markey","D","MA","M000133","Europe and Regional Security Cooperation Subcommittee","member","minority",2
"C000141","Benjamin L. Cardin","D","MD","C000141","Europe and Regional Security Cooperation Subcommittee","member","minority",3
"B001261","John Barrasso","R","WY","B001261","Europe and Regional Security Cooperation Subcommittee","member","majority",3
"M000639","Robert Menendez","D","NJ","M000639","Europe and Regional Security Cooperation Subcommittee","member","minority",3
"P000449","Rob Portman","R","OH","P000449","Europe and Regional Security Cooperation Subcommittee","member","majority",4
"S001181","Jeanne Shaheen","D","NH","S001181","Europe and Regional Security Cooperation Subcommittee","member","minority",4
"P000603","Rand Paul","R","KY","P000603","Europe and Regional Security Cooperation Subcommittee","member","majority",5
"G000562","Cory Gardner","R","CO","G000562","East Asia, the Pacific, and International Cybersecurity Policy","member","majority",1
"M000133","Edward J. Markey","D","MA","M000133","East Asia, the Pacific, and International Cybersecurity Policy","member","minority",1
"R000584","Jim Risch","R","ID","R000584","East Asia, the Pacific, and International Cybersecurity Policy","member","majority",2
"M001176","Jeff Merkley","D","OR","M001176","East Asia, the Pacific, and International Cybersecurity Policy","member","minority",2
"R000595","Marco Rubio","R","FL","R000595","East Asia, the Pacific, and International Cybersecurity Policy","member","majority",3
"M001169","Christopher S. Murphy","D","CT","M001169","East Asia, the Pacific, and International Cybersecurity Policy","member","minority",3
"B001261","John Barrasso","R","WY","B001261","East Asia, the Pacific, and International Cybersecurity Policy","member","majority",4
"K000384","Tim Kaine","D","VA","K000384","East Asia, the Pacific, and International Cybersecurity Policy","member","minority",4
"I000055","Johnny Isakson","R","GA","I000055","East Asia, the Pacific, and International Cybersecurity Policy","member","majority",5
"R000584","Jim Risch","R","ID","R000584","Near East, South Asia, Central Asia, and Counterterrorism","member","majority",1
"K000384","Tim Kaine","D","VA","K000384","Near East, South Asia, Central Asia, and Counterterrorism","member","minority",1
"C000141","Benjamin L. Cardin","D","MD","C000141","Near East, South Asia, Central Asia, and Counterterrorism","member","minority",2
"R000595","Marco Rubio","R","FL","R000595","Near East, South Asia, Central Asia, and Counterterrorism","member","majority",2
"M000639","Robert Menendez","D","NJ","M000639","Near East, South Asia, Central Asia, and Counterterrorism","member","minority",2
"J000293","Ron Johnson","R","WI","J000293","Near East, South Asia, Central Asia, and Counterterrorism","member","majority",3
"M001169","Christopher S. Murphy","D","CT","M001169","Near East, South Asia, Central Asia, and Counterterrorism","member","minority",3
"Y000064","Todd Young","R","IN","Y000064","Near East, South Asia, Central Asia, and Counterterrorism","member","majority",4
"B001288","Cory Booker","D","NJ","B001288","Near East, South Asia, Central Asia, and Counterterrorism","member","minority",4
"P000449","Rob Portman","R","OH","P000449","Near East, South Asia, Central Asia, and Counterterrorism","member","majority",5
"C000141","Benjamin L. Cardin","D","MD","C000141","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","minority",1
"R000595","Marco Rubio","R","FL","R000595","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","majority",1
"M000639","Robert Menendez","D","NJ","M000639","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","minority",1
"J000293","Ron Johnson","R","WI","J000293","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","majority",2
"U000039","Tom Udall","D","NM","U000039","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","minority",2
"F000444","Jeff Flake","R","AZ","F000444","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","majority",3
"S001181","Jeanne Shaheen","D","NH","S001181","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","minority",3
"G000562","Cory Gardner","R","CO","G000562","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","majority",4
"K000384","Tim Kaine","D","VA","K000384","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","minority",4
"I000055","Johnny Isakson","R","GA","I000055","Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women&#39;s Issues","member","majority",5
"I000055","Johnny Isakson","R","GA","I000055","State Department and USAID Management, International Operations, and Bilateral International Development","member","majority",1
"S001181","Jeanne Shaheen","D","NH","S001181","State Department and USAID Management, International Operations, and Bilateral International Development","member","minority",1
"R000584","Jim Risch","R","ID","R000584","State Department and USAID Management, International Operations, and Bilateral International Development","member","majority",2
"C001088","Christopher A. Coons","D","DE","C001088","State Department and USAID Management, International Operations, and Bilateral International Development","member","minority",2
"R000595","Marco Rubio","R","FL","R000595","State Department and USAID Management, International Operations, and Bilateral International Development","member","majority",3
"B001288","Cory Booker","D","NJ","B001288","State Department and USAID Management, International Operations, and Bilateral International Development","member","minority",3
"P000449","Rob Portman","R","OH","P000449","State Department and USAID Management, International Operations, and Bilateral International Development","member","majority",4
"U000039","Tom Udall","D","NM","U000039","State Department and USAID Management, International Operations, and Bilateral International Development","member","minority",4
"P000603","Rand Paul","R","KY","P000603","State Department and USAID Management, International Operations, and Bilateral International Development","member","majority",5
"Y000064","Todd Young","R","IN","Y000064","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","majority",1
"M001176","Jeff Merkley","D","OR","M001176","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","minority",1
"F000444","Jeff Flake","R","AZ","F000444","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","majority",2
"U000039","Tom Udall","D","NM","U000039","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","minority",2
"G000562","Cory Gardner","R","CO","G000562","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","majority",3
"C001088","Christopher A. Coons","D","DE","C001088","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","minority",3
"B001261","John Barrasso","R","WY","B001261","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","majority",4
"M000133","Edward J. Markey","D","MA","M000133","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","minority",4
"P000449","Rob Portman","R","OH","P000449","Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy","member","majority",5
"P000603","Rand Paul","R","KY","P000603","Children and Families","member","majority",1
"C001070","Bob Casey","D","PA","C001070","Children and Families","member","minority",1
"M001153","Lisa Murkowski","R","AK","M001153","Children and Families","member","majority",2
"S000033","Bernard Sanders","ID","VT","S000033","Children and Families","member","minority",2
"B001267","Michael Bennet","D","CO","B001267","Children and Families","member","minority",3
"B001135","Richard M. Burr","R","NC","B001135","Children and Families","member","majority",3
"K000384","Tim Kaine","D","VA","K000384","Children and Families","member","minority",4
"C001075","Bill Cassidy","R","LA","C001075","Children and Families","member","majority",4
"B001267","Michael Bennet","D","CO","B001267","Children and Families","member","minority",4
"H001076","Margaret Hassan","D","NH","H001076","Children and Families","member","minority",5
"Y000064","Todd Young","R","IN","Y000064","Children and Families","member","majority",5
"K000384","Tim Kaine","D","VA","K000384","Children and Families","member","minority",5
"H000338","Orrin G. Hatch","R","UT","H000338","Children and Families","member","majority",6
"H001076","Margaret Hassan","D","NH","H001076","Children and Families","member","minority",6
"S001203","Tina Smith","D","MN","S001203","Children and Families","member","minority",6
"R000307","Pat Roberts","R","KS","R000307","Children and Families","member","majority",7
"C001070","Bob Casey","D","PA","C001070","Employment and Workplace Safety Subcommittee","member","minority",1
"I000055","Johnny Isakson","R","GA","I000055","Employment and Workplace Safety Subcommittee","member","majority",1
"B001230","Tammy Baldwin","D","WI","B001230","Employment and Workplace Safety Subcommittee","member","minority",1
"W000802","Sheldon Whitehouse","D","RI","W000802","Employment and Workplace Safety Subcommittee","member","minority",2
"R000307","Pat Roberts","R","KS","R000307","Employment and Workplace Safety Subcommittee","member","majority",2
"B001230","Tammy Baldwin","D","WI","B001230","Employment and Workplace Safety Subcommittee","member","minority",2
"C001070","Bob Casey","D","PA","C001070","Employment and Workplace Safety Subcommittee","member","minority",2
"B001230","Tammy Baldwin","D","WI","B001230","Employment and Workplace Safety Subcommittee","member","minority",3
"S001184","Tim Scott","R","SC","S001184","Employment and Workplace Safety Subcommittee","member","majority",3
"M001169","Christopher S. Murphy","D","CT","M001169","Employment and Workplace Safety Subcommittee","member","minority",3
"W000802","Sheldon Whitehouse","D","RI","W000802","Employment and Workplace Safety Subcommittee","member","minority",3
"M001169","Christopher S. Murphy","D","CT","M001169","Employment and Workplace Safety Subcommittee","member","minority",4
"B001135","Richard M. Burr","R","NC","B001135","Employment and Workplace Safety Subcommittee","member","majority",4
"W000817","Elizabeth Warren","D","MA","W000817","Employment and Workplace Safety Subcommittee","member","minority",4
"B001230","Tammy Baldwin","D","WI","B001230","Employment and Workplace Safety Subcommittee","member","minority",4
"W000817","Elizabeth Warren","D","MA","W000817","Employment and Workplace Safety Subcommittee","member","minority",5
"P000603","Rand Paul","R","KY","P000603","Employment and Workplace Safety Subcommittee","member","majority",5
"M001169","Christopher S. Murphy","D","CT","M001169","Employment and Workplace Safety Subcommittee","member","minority",5
"S001203","Tina Smith","D","MN","S001203","Employment and Workplace Safety Subcommittee","member","minority",5
"C001075","Bill Cassidy","R","LA","C001075","Employment and Workplace Safety Subcommittee","member","majority",6
"W000817","Elizabeth Warren","D","MA","W000817","Employment and Workplace Safety Subcommittee","member","minority",6
"J000300","Doug Jones","D","AL","J000300","Employment and Workplace Safety Subcommittee","member","minority",6
"Y000064","Todd Young","R","IN","Y000064","Employment and Workplace Safety Subcommittee","member","majority",7
"E000285","Michael B. Enzi","R","WY","E000285","Primary Health and Retirement Security","member","majority",1
"S000033","Bernard Sanders","ID","VT","S000033","Primary Health and Retirement Security","member","minority",1
"B001135","Richard M. Burr","R","NC","B001135","Primary Health and Retirement Security","member","majority",2
"B001267","Michael Bennet","D","CO","B001267","Primary Health and Retirement Security","member","minority",2
"B001230","Tammy Baldwin","D","WI","B001230","Primary Health and Retirement Security","member","minority",3
"C001035","Susan Collins","R","ME","C001035","Primary Health and Retirement Security","member","majority",3
"W000802","Sheldon Whitehouse","D","RI","W000802","Primary Health and Retirement Security","member","minority",3
"M001169","Christopher S. Murphy","D","CT","M001169","Primary Health and Retirement Security","member","minority",4
"C001075","Bill Cassidy","R","LA","C001075","Primary Health and Retirement Security","member","majority",4
"B001230","Tammy Baldwin","D","WI","B001230","Primary Health and Retirement Security","member","minority",4
"W000817","Elizabeth Warren","D","MA","W000817","Primary Health and Retirement Security","member","minority",5
"Y000064","Todd Young","R","IN","Y000064","Primary Health and Retirement Security","member","majority",5
"M001169","Christopher S. Murphy","D","CT","M001169","Primary Health and Retirement Security","member","minority",5
"K000384","Tim Kaine","D","VA","K000384","Primary Health and Retirement Security","member","minority",6
"H000338","Orrin G. Hatch","R","UT","H000338","Primary Health and Retirement Security","member","majority",6
"W000817","Elizabeth Warren","D","MA","W000817","Primary Health and Retirement Security","member","minority",6
"H001076","Margaret Hassan","D","NH","H001076","Primary Health and Retirement Security","member","minority",7
"R000307","Pat Roberts","R","KS","R000307","Primary Health and Retirement Security","member","majority",7
"K000384","Tim Kaine","D","VA","K000384","Primary Health and Retirement Security","member","minority",7
"S001184","Tim Scott","R","SC","S001184","Primary Health and Retirement Security","member","majority",8
"H001076","Margaret Hassan","D","NH","H001076","Primary Health and Retirement Security","member","minority",8
"J000300","Doug Jones","D","AL","J000300","Primary Health and Retirement Security","member","minority",8
"M001153","Lisa Murkowski","R","AK","M001153","Primary Health and Retirement Security","member","majority",9
"P000449","Rob Portman","R","OH","P000449","Investigations Subcommittee","member","majority",1
"C000174","Thomas R. Carper","D","DE","C000174","Investigations Subcommittee","member","minority",1
"H001069","Heidi Heitkamp","D","ND","H001069","Investigations Subcommittee","member","minority",2
"L000575","James Lankford","R","OK","L000575","Investigations Subcommittee","member","majority",2
"T000464","Jon Tester","D","MT","T000464","Investigations Subcommittee","member","minority",2
"P000595","Gary Peters","D","MI","P000595","Investigations Subcommittee","member","minority",3
"H001069","Heidi Heitkamp","D","ND","H001069","Investigations Subcommittee","member","minority",3
"H001076","Margaret Hassan","D","NH","H001076","Investigations Subcommittee","member","minority",4
"P000603","Rand Paul","R","KY","P000603","Investigations Subcommittee","member","majority",4
"P000595","Gary Peters","D","MI","P000595","Investigations Subcommittee","member","minority",4
"D000618","Steve Daines","R","MT","D000618","Investigations Subcommittee","member","majority",5
"L000575","James Lankford","R","OK","L000575","Regulatory Affairs and Federal Management","member","majority",1
"H001069","Heidi Heitkamp","D","ND","H001069","Regulatory Affairs and Federal Management","member","minority",1
"C000174","Thomas R. Carper","D","DE","C000174","Regulatory Affairs and Federal Management","member","minority",2
"H001076","Margaret Hassan","D","NH","H001076","Regulatory Affairs and Federal Management","member","minority",3
"P000449","Rob Portman","R","OH","P000449","Regulatory Affairs and Federal Management","member","majority",3
"H001075","Kamala Harris","D","CA","H001075","Regulatory Affairs and Federal Management","member","minority",4
"E000285","Michael B. Enzi","R","WY","E000285","Regulatory Affairs and Federal Management","member","majority",4
"D000618","Steve Daines","R","MT","D000618","Regulatory Affairs and Federal Management","member","majority",5
"P000603","Rand Paul","R","KY","P000603","Federal Spending Oversight and Emergency Management","member","majority",1
"P000595","Gary Peters","D","MI","P000595","Federal Spending Oversight and Emergency Management","member","minority",1
"H001075","Kamala Harris","D","CA","H001075","Federal Spending Oversight and Emergency Management","member","minority",2
"L000575","James Lankford","R","OK","L000575","Federal Spending Oversight and Emergency Management","member","majority",2
"H001076","Margaret Hassan","D","NH","H001076","Federal Spending Oversight and Emergency Management","member","minority",2
"J000300","Doug Jones","D","AL","J000300","Federal Spending Oversight and Emergency Management","member","minority",3
"E000285","Michael B. Enzi","R","WY","E000285","Federal Spending Oversight and Emergency Management","member","majority",3
"H001075","Kamala Harris","D","CA","H001075","Federal Spending Oversight and Emergency Management","member","minority",3
"H001061","John Hoeven","R","ND","H001061","Federal Spending Oversight and Emergency Management","member","majority",4
"L000577","Mike Lee","R","UT","L000577","Competition Policy, Antitrust, and Consumer Rights","member","majority",1
"K000367","Amy Klobuchar","D","MN","K000367","Competition Policy, Antitrust, and Consumer Rights","member","minority",1
"G000386","Charles E. Grassley","R","IA","G000386","Competition Policy, Antitrust, and Consumer Rights","member","majority",2
"L000174","Patrick J. Leahy","D","VT","L000174","Competition Policy, Antitrust, and Consumer Rights","member","minority",2
"H000338","Orrin G. Hatch","R","UT","H000338","Competition Policy, Antitrust, and Consumer Rights","member","majority",3
"B001277","Richard Blumenthal","D","CT","B001277","Competition Policy, Antitrust, and Consumer Rights","member","minority",3
"G000359","Lindsey Graham","R","SC","G000359","Competition Policy, Antitrust, and Consumer Rights","member","majority",4
"B001277","Richard Blumenthal","D","CT","B001277","Competition Policy, Antitrust, and Consumer Rights","member","minority",4
"B001288","Cory Booker","D","NJ","B001288","Competition Policy, Antitrust, and Consumer Rights","member","minority",4
"T000476","Thom Tillis","R","NC","T000476","Competition Policy, Antitrust, and Consumer Rights","member","majority",5
"C001056","John Cornyn","R","TX","C001056","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",1
"D000563","Richard J. Durbin","D","IL","D000563","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",1
"T000476","Thom Tillis","R","NC","T000476","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",2
"F000062","Dianne Feinstein","D","CA","F000062","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",2
"K000393","John Kennedy","R","LA","K000393","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",3
"L000174","Patrick J. Leahy","D","VT","L000174","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",3
"G000386","Charles E. Grassley","R","IA","G000386","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",4
"K000367","Amy Klobuchar","D","MN","K000367","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",4
"C001098","Ted Cruz","R","TX","C001098","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",5
"B001277","Richard Blumenthal","D","CT","B001277","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",5
"F000444","Jeff Flake","R","AZ","F000444","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",6
"B001277","Richard Blumenthal","D","CT","B001277","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",6
"H001042","Mazie K. Hirono","D","HI","H001042","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",6
"B001288","Cory Booker","D","NJ","B001288","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",7
"C000880","Michael D. Crapo","R","ID","C000880","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",7
"H001042","Mazie K. Hirono","D","HI","H001042","Immigration, Citizenship, and Border Safety Subcommittee","member","minority",7
"L000577","Mike Lee","R","UT","L000577","Immigration, Citizenship, and Border Safety Subcommittee","member","majority",8
"G000359","Lindsey Graham","R","SC","G000359","Criminal Justice and Counterterrorism Subcommittee","member","majority",1
"W000802","Sheldon Whitehouse","D","RI","W000802","Criminal Justice and Counterterrorism Subcommittee","member","minority",1
"G000386","Charles E. Grassley","R","IA","G000386","Criminal Justice and Counterterrorism Subcommittee","member","majority",2
"F000062","Dianne Feinstein","D","CA","F000062","Criminal Justice and Counterterrorism Subcommittee","member","minority",2
"C001056","John Cornyn","R","TX","C001056","Criminal Justice and Counterterrorism Subcommittee","member","majority",2
"D000563","Richard J. Durbin","D","IL","D000563","Criminal Justice and Counterterrorism Subcommittee","member","minority",2
"H000338","Orrin G. Hatch","R","UT","H000338","Criminal Justice and Counterterrorism Subcommittee","member","majority",3
"D000563","Richard J. Durbin","D","IL","D000563","Criminal Justice and Counterterrorism Subcommittee","member","minority",3
"C001098","Ted Cruz","R","TX","C001098","Criminal Justice and Counterterrorism Subcommittee","member","majority",3
"K000367","Amy Klobuchar","D","MN","K000367","Criminal Justice and Counterterrorism Subcommittee","member","minority",3
"C001056","John Cornyn","R","TX","C001056","Criminal Justice and Counterterrorism Subcommittee","member","majority",4
"K000367","Amy Klobuchar","D","MN","K000367","Criminal Justice and Counterterrorism Subcommittee","member","minority",4
"S001197","Ben Sasse","R","NE","S001197","Criminal Justice and Counterterrorism Subcommittee","member","majority",4
"C001088","Christopher A. Coons","D","DE","C001088","Criminal Justice and Counterterrorism Subcommittee","member","minority",4
"C001098","Ted Cruz","R","TX","C001098","Criminal Justice and Counterterrorism Subcommittee","member","majority",5
"C001088","Christopher A. Coons","D","DE","C001088","Criminal Justice and Counterterrorism Subcommittee","member","minority",5
"K000393","John Kennedy","R","LA","K000393","Criminal Justice and Counterterrorism Subcommittee","member","majority",5
"S001197","Ben Sasse","R","NE","S001197","Criminal Justice and Counterterrorism Subcommittee","member","majority",6
"B001288","Cory Booker","D","NJ","B001288","Criminal Justice and Counterterrorism Subcommittee","member","minority",6
"K000393","John Kennedy","R","LA","K000393","Criminal Justice and Counterterrorism Subcommittee","member","majority",7
"H001042","Mazie K. Hirono","D","HI","H001042","Constitution Subcommittee","member","minority",1
"C001098","Ted Cruz","R","TX","C001098","Constitution Subcommittee","member","majority",1
"B001277","Richard Blumenthal","D","CT","B001277","Constitution Subcommittee","member","minority",1
"C001056","John Cornyn","R","TX","C001056","Constitution Subcommittee","member","majority",2
"D000563","Richard J. Durbin","D","IL","D000563","Constitution Subcommittee","member","minority",2
"W000802","Sheldon Whitehouse","D","RI","W000802","Constitution Subcommittee","member","minority",3
"C000880","Michael D. Crapo","R","ID","C000880","Constitution Subcommittee","member","majority",3
"C001088","Christopher A. Coons","D","DE","C001088","Constitution Subcommittee","member","minority",3
"S001197","Ben Sasse","R","NE","S001197","Constitution Subcommittee","member","majority",4
"C001088","Christopher A. Coons","D","DE","C001088","Constitution Subcommittee","member","minority",4
"H001075","Kamala Harris","D","CA","H001075","Constitution Subcommittee","member","minority",5
"G000359","Lindsey Graham","R","SC","G000359","Constitution Subcommittee","member","majority",5
"K000393","John Kennedy","R","LA","K000393","Constitution Subcommittee","member","majority",6
"B001277","Richard Blumenthal","D","CT","B001277","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",1
"S001197","Ben Sasse","R","NE","S001197","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",1
"C001088","Christopher A. Coons","D","DE","C001088","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",1
"G000386","Charles E. Grassley","R","IA","G000386","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",2
"L000174","Patrick J. Leahy","D","VT","L000174","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",2
"C000880","Michael D. Crapo","R","ID","C000880","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",3
"W000802","Sheldon Whitehouse","D","RI","W000802","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",3
"K000393","John Kennedy","R","LA","K000393","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",4
"K000367","Amy Klobuchar","D","MN","K000367","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",4
"C001088","Christopher A. Coons","D","DE","C001088","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",5
"H000338","Orrin G. Hatch","R","UT","H000338","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",5
"B001277","Richard Blumenthal","D","CT","B001277","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",5
"L000577","Mike Lee","R","UT","L000577","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",6
"B001277","Richard Blumenthal","D","CT","B001277","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",6
"H001042","Mazie K. Hirono","D","HI","H001042","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",6
"H001075","Kamala Harris","D","CA","H001075","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",7
"F000444","Jeff Flake","R","AZ","F000444","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",7
"H001042","Mazie K. Hirono","D","HI","H001042","Federal Courts, Oversight, Agency Action, and Federal Rights","member","minority",7
"T000476","Thom Tillis","R","NC","T000476","Federal Courts, Oversight, Agency Action, and Federal Rights","member","majority",8
