api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/F000010.json,True,,,,6713,1943-08-15,At-Large,,617466718276952,,,Eni,M,6098,/m/01s_hc,400128,15651,F000010,,False,Faleomavaega,2016-06-14 16:31:04 -0400,,F. H.,0,0.0,2014,ocd-division/country:us/state:as/cd:79,,D,,,26,Del.,AS,,Delegate,0,0,EFaleomavaega,http://faleomavaega.house.gov,,0.0,,
https://api.propublica.org/congress/v1/members/F000460.json,False,,,N00031672,95180,1961-12-12,27,0.548,BlakeFarenthold,,,Blake,M,4827,/m/0ds2ztj,412482,21184,F000460,0.934896227,False,Farenthold,2019-10-07 10:38:04 -0400,,,4,0.33,,ocd-division/country:us/state:tx/cd:27,,R,,,4,Rep.,TX,,Representative,0,1204,Farenthold,https://farenthold.house.gov,4.6,95.31,116919,BlakeFarenthold
https://api.propublica.org/congress/v1/members/F000030.json,False,,,,30645,1941-07-04,20,-0.455,RepSamFarr,,,Sam,M,0620,/m/024t9w,400129,29313,F000030,-1.452546541,False,Farr,2019-10-07 10:38:04 -0400,,,42,3.49,2014,ocd-division/country:us/state:ca/cd:20,,D,,,22,Rep.,CA,,Representative,1,1204,RepSamFarr,http://farr.house.gov,5.12,94.79,,CongressmanSamFarr
https://api.propublica.org/congress/v1/members/F000043.json,False,,,,36763,1956-11-21,2,-0.472,repfattah,,,Chaka,M,4202,/m/03dsph,400130,29559,F000043,-1.324279967,False,Fattah,2019-10-07 10:38:04 -0400,,,51,4.24,2014,ocd-division/country:us/state:pa/cd:2,,D,,,20,Rep.,PA,,Representative,1,1204,ChakaFattah,http://fattah.house.gov,3.85,96.06,,ChakaFattah
https://api.propublica.org/congress/v1/members/F000458.json,False,,,,9268967,1973-02-07,8,0.526,RepFincherTN08,,,Stephen,M,4708,/m/0ddgg4w,412479,21181,F000458,1.051614682,False,Fincher,2019-10-07 10:38:04 -0400,,,57,4.73,,ocd-division/country:us/state:tn/cd:8,,R,,,4,Rep.,TN,,Representative,0,1204,RepFincherTN08,http://fincher.house.gov,3.94,95.98,,CongressmanFincher
https://api.propublica.org/congress/v1/members/F000451.json,False,,,,33378,1963-06-28,8,0.202,RepFitzpatrick,,,Michael,M,4208,/m/04bbg5,400646,20524,F000451,0.343155231,False,Fitzpatrick,2019-10-07 10:38:04 -0400,,G.,23,1.91,2014,ocd-division/country:us/state:pa/cd:8,,R,,,4,Rep.,PA,,Representative,0,1204,RepFitzpatrick,http://fitzpatrick.house.gov/,15.31,84.61,,RepFitzpatrickPA8
https://api.propublica.org/congress/v1/members/F000459.json,False,,,N00030815,95146,1962-10-11,3,0.472,repchuck,,,Chuck,M,4703,/m/0ddd54f,412476,21178,F000459,1.038711925,False,Fleischmann,2021-03-02 02:35:33 -0500,,,14,1.16,,ocd-division/country:us/state:tn/cd:3,,R,,https://fleischmann.house.gov/rss.xml,4,Rep.,TN,,Representative,0,1204,RepChuck,https://fleischmann.house.gov,2.87,97.05,123456,repchuck
https://api.propublica.org/congress/v1/members/F000456.json,False,,,,1031345,1951-07-05,4,0.59,repjohnfleming,,,John,M,2204,/m/04z_dt3,412275,20918,F000456,1.183026575,False,Fleming,2019-10-07 10:38:04 -0400,,,2,0.17,2014,ocd-division/country:us/state:la/cd:4,,R,,,6,Rep.,LA,,Representative,0,1204,RepFleming,http://fleming.house.gov,5.51,94.4,,larep04
https://api.propublica.org/congress/v1/members/F000461.json,False,,,N00031545,623540,1954-02-25,17,0.605,RepBillFlores,,,Bill,M,4817,/m/0bs1ntq,412480,21182,F000461,1.353572211,False,Flores,2019-10-07 10:38:04 -0400,,,25,2.08,,ocd-division/country:us/state:tx/cd:17,,R,,https://flores.house.gov/news/rss.aspx,4,Rep.,TX,,Representative,0,1204,RepBillFlores,https://flores.house.gov,5.79,94.12,116906,RepBillFlores
https://api.propublica.org/congress/v1/members/F000445.json,False,,,,89584,1952-02-17,4,0.407,randyforbes,,,J.,M,5104,/m/026gv8q,400137,20143,F000445,0.733129694,False,Forbes,2019-10-07 10:38:04 -0400,,Randy,25,2.08,2014,ocd-division/country:us/state:va/cd:4,,R,,,14,Rep.,VA,,Representative,0,1204,Randy_Forbes,http://forbes.house.gov,5.28,94.64,,RepRandyForbes
https://api.propublica.org/congress/v1/members/F000449.json,False,,,N00026631,1013049,1960-12-27,1,0.3,jefffortenberry,,,Jeff,M,3101,/m/04fcch,400640,20518,F000449,0.577007406,False,Fortenberry,2021-03-02 02:35:33 -0500,,,41,3.41,2014,ocd-division/country:us/state:ne/cd:1,,R,,https://fortenberry.house.gov/rss.xml,10,Rep.,NE,,Representative,0,1204,JeffFortenberry,https://fortenberry.house.gov,7.25,92.67,41929,JeffFortenberry
https://api.propublica.org/congress/v1/members/F000454.json,False,,,N00029139,1027346,1955-10-07,11,-0.224,CongressmanBillFoster,,,Bill,M,1711,/m/02rq8nc,412257,20749,F000454,-0.589505042,False,Foster,2021-03-02 02:35:33 -0500,,,14,1.16,,ocd-division/country:us/state:il/cd:11,,D,,https://foster.house.gov/rss.xml,2,Rep.,IL,,Representative,1,1204,RepBillFoster,https://foster.house.gov,9.48,90.44,101632,RepBillFoster
https://api.propublica.org/congress/v1/members/F000450.json,False,,,N00026166,1013052,1943-06-29,5,0.642,RepVirginiaFoxx,,,Virginia,F,3705,/m/02b5dz,400643,20521,F000450,1.235669619,False,Foxx,2021-03-02 02:35:33 -0500,,,3,0.25,2014,ocd-division/country:us/state:nc/cd:5,,R,,https://foxx.house.gov/news/rss.aspx,8,Rep.,NC,,Representative,0,1204,VirginiaFoxx,https://foxx.house.gov,7.27,92.64,6051,repvirginiafoxx
https://api.propublica.org/congress/v1/members/F000462.json,False,,,N00002893,623714,1948-05-16,22,-0.403,RepLoisFrankel,,,Lois,F,1222,/m/0gjdw8_,412529,21321,F000462,-1.143089707,False,Frankel,2021-03-02 02:35:34 -0500,,,36,2.99,,ocd-division/country:us/state:fl/cd:22,,D,,,2,Rep.,FL,,Representative,1,1204,RepLoisFrankel,https://frankel.house.gov,3.79,96.12,8102,reploisfrankel
https://api.propublica.org/congress/v1/members/F000448.json,False,,,N00006423,1003550,1957-06-19,8,0.749,TrentFranks,,,Trent,M,0408,/m/024p5b,400141,20304,F000448,1.384769549,False,Franks,2019-10-07 10:38:04 -0400,,,52,4.32,2014,ocd-division/country:us/state:az/cd:8,,R,,,12,Rep.,AZ,,Representative,0,1204,RepTrentFranks,https://franks.house.gov/,4.62,95.3,28399,
https://api.propublica.org/congress/v1/members/F000372.json,False,,,N00000684,37781,1946-04-29,11,0.291,rfrelinghuysen,,,Rodney,M,3411,/m/03bktp,400142,29541,F000372,0.507018632,False,Frelinghuysen,2019-10-07 10:38:04 -0400,,,10,0.83,2014,ocd-division/country:us/state:nj/cd:11,,R,,,20,Rep.,NJ,,Representative,0,1204,USRepRodney,https://frelinghuysen.house.gov,7.74,92.18,22177,RepFrelinghuysen
https://api.propublica.org/congress/v1/members/F000455.json,False,,,N00030490,1030928,1952-10-29,11,-0.584,RepMarciaLFudge,,,Marcia,F,3911,/m/04n11v9,412327,20941,F000455,-1.111259152,False,Fudge,2021-03-02 02:35:34 -0500,,L.,61,5.07,2014,ocd-division/country:us/state:oh/cd:11,,D,,,8,Rep.,OH,,Representative,1,1204,RepMarciaFudge,https://fudge.house.gov,6.17,93.74,110640,marcialfudge
https://api.propublica.org/congress/v1/members/G000571.json,False,,,N00033281,1025291,1981-04-12,2,-0.279,RepTulsiGabbard,,,Tulsi,F,1502,/m/0cnyrfq,412532,21324,G000571,-0.701447634,False,Gabbard,2019-10-07 10:38:04 -0400,,,46,3.82,,ocd-division/country:us/state:hi/cd:2,,D,,https://gabbard.house.gov/rss.xml,2,Rep.,HI,,Representative,1,1204,TulsiPress,https://gabbard.house.gov,7.22,92.69,129306,tulsipress
https://api.propublica.org/congress/v1/members/G000572.json,False,,,,79696,1961-12-02,23,-0.216,CongressmanPeteGallego,,,Pete,M,4823,/m/03qfqy8,412577,21363,G000572,-0.366400273,False,Gallego,2019-10-07 10:38:04 -0400,,,22,1.83,,ocd-division/country:us/state:tx/cd:23,,D,,,2,Rep.,TX,,Representative,1,1204,,http://gallego.house.gov,18.43,81.48,,
https://api.propublica.org/congress/v1/members/G000559.json,False,,,N00030856,18413,1945-01-24,3,-0.31,repgaramendi,,,John,M,0603,/m/05fvls,412382,20958,G000559,-0.728622623,False,Garamendi,2021-03-02 02:35:34 -0500,,,26,2.16,2014,ocd-division/country:us/state:ca/cd:3,,D,,https://garamendi.house.gov/rss.xml,6,Rep.,CA,,Representative,1,1204,RepGaramendi,https://garamendi.house.gov,9.25,90.67,29664,garamendiCA10
https://api.propublica.org/congress/v1/members/G000573.json,False,,,,623086,1963-10-12,26,-0.204,RepJoeGarcia,,,Joe,M,1226,/m/02rcmqb,412530,21322,G000573,-0.466615874,False,Garcia,2019-10-07 10:38:04 -0400,,,42,3.49,,ocd-division/country:us/state:fl/cd:26,,D,,,2,Rep.,FL,,Representative,1,1204,RepJoeGarcia,http://garcia.house.gov,14.58,85.33,,repjoegarcia
https://api.propublica.org/congress/v1/members/G000562.json,False,,,N00030780,623308,1974-08-22,4,0.456,SenCoryGardner,,,Cory,M,0804,/m/0czd33q,412406,21112,G000562,0.865588416,False,Gardner,2019-10-07 10:38:04 -0400,,,24,1.99,,ocd-division/country:us/state:co/cd:4,,R,,,4,Rep.,CO,,Representative,0,1204,SenCoryGardner,https://www.gardner.senate.gov,7.23,92.68,30004,
https://api.propublica.org/congress/v1/members/G000548.json,False,,,,1003601,1959-07-09,5,0.688,repscottgarrett,,,Scott,M,3405,/m/033f6x,400145,20336,G000548,1.025660206,False,Garrett,2019-10-07 10:38:04 -0400,,,17,1.41,2014,ocd-division/country:us/state:nj/cd:5,,R,,,12,Rep.,NJ,,Representative,0,1204,RepGarrett,http://garrett.house.gov,8.04,91.88,,repscottgarrett
https://api.propublica.org/congress/v1/members/G000549.json,False,,,,1003611,1955-02-25,6,0.221,RepJimGerlach,,,Jim,M,4206,/m/03tnbb,400147,20345,G000549,0.513340266,False,Gerlach,2019-10-07 10:38:04 -0400,,,31,2.57,2014,ocd-division/country:us/state:pa/cd:6,,R,,,12,Rep.,PA,,Representative,0,1204,JimGerlach,http://gerlach.house.gov,9.33,90.58,,RepJimGerlach
https://api.propublica.org/congress/v1/members/G000563.json,False,,,N00031128,1033844,1954-06-14,7,0.46,RepBobGibbs,,,Bob,M,3907,/m/07qwv4,412463,21165,G000563,0.884381987,False,Gibbs,2021-03-02 02:35:35 -0500,,,15,1.25,,ocd-division/country:us/state:oh/cd:7,,R,,https://gibbs.house.gov/rss.xml,4,Rep.,OH,,Representative,1,1204,RepBobGibbs,https://gibbs.house.gov,3.55,96.37,45466,RepBobGibbs
https://api.propublica.org/congress/v1/members/G000564.json,False,,,,1033827,1964-05-13,19,0.203,RepChrisGibson,,,Chris,M,3619,/m/0dddh8h,412453,21156,G000564,0.202238924,False,Gibson,2019-10-07 10:38:04 -0400,,,14,1.16,,ocd-division/country:us/state:ny/cd:19,,R,,,4,Rep.,NY,,Representative,0,1204,RepChrisGibson,http://gibson.house.gov,26.64,73.27,,repchrisgibson
https://api.propublica.org/congress/v1/members/G000550.json,False,,,,1003565,1942-07-10,11,0.561,RepPhilGingrey,,,Phil,M,1311,/m/0255kv,400151,20319,G000550,0.935826703,False,Gingrey,2019-10-07 10:38:04 -0400,,,129,10.71,2014,ocd-division/country:us/state:ga/cd:11,,R,,,12,Rep.,GA,,Representative,0,1204,RepPhilGingrey,http://gingrey.house.gov,5.23,94.67,,RepPhilGingrey
https://api.propublica.org/congress/v1/members/G000552.json,False,,,N00026148,1011394,1953-08-18,1,0.601,50375006903,,,Louie,M,4801,/m/0490h9,400651,20527,G000552,0.768775454,False,Gohmert,2021-03-02 02:35:35 -0500,,,79,6.56,2014,ocd-division/country:us/state:tx/cd:1,,R,,https://gohmert.house.gov/news/rss.aspx,10,Rep.,TX,,Representative,14,1204,RepLouieGohmert,https://gohmert.house.gov,11.34,88.57,50029,GohmertTX01
https://api.propublica.org/congress/v1/members/G000289.json,False,,,N00009154,27025,1952-09-22,6,0.495,BobGoodlatte,,,Robert,M,5106,/m/0284s7,400154,39308,G000289,1.012247632,False,Goodlatte,2019-10-07 10:38:04 -0400,,W.,14,1.16,2014,ocd-division/country:us/state:va/cd:6,,R,,,22,Rep.,VA,,Representative,0,1204,RepGoodlatte,https://goodlatte.house.gov,4.05,95.87,27116,RepBobGoodlatte
https://api.propublica.org/congress/v1/members/G000565.json,False,,,N00030771,62470,1958-11-22,4,0.616,repgosar,,,Paul,M,0404,/m/0czdqz0,412397,21103,G000565,0.982041948,False,Gosar,2021-03-02 02:35:36 -0500,,,162,13.46,,ocd-division/country:us/state:az/cd:4,,R,,,4,Rep.,AZ,,Representative,1,1204,RepGosar,https://gosar.house.gov,7.8,92.11,123491,repgosar
https://api.propublica.org/congress/v1/members/G000566.json,False,,,N00030880,9268950,1964-08-22,4,0.659,143059759084016,,,Trey,M,4504,/m/0c3x3rz,412473,21175,G000566,1.342318352,False,Gowdy,2019-10-07 10:38:04 -0400,,,19,1.58,,ocd-division/country:us/state:sc/cd:4,,R,,,4,Rep.,SC,,Representative,2,1204,TGowdySC,https://gowdy.house.gov,5.5,94.41,121782,TGowdySC
https://api.propublica.org/congress/v1/members/G000377.json,False,,,N00008799,45709,1943-01-18,12,0.392,RepKayGranger,,,Kay,F,4812,/m/03tndx,400157,29762,G000377,0.932197048,False,Granger,2021-03-02 02:35:36 -0500,,,59,4.9,2014,ocd-division/country:us/state:tx/cd:12,,R,,,18,Rep.,TX,,Representative,0,1204,RepKayGranger,https://kaygranger.house.gov,3.68,96.23,334,RepKayGranger
https://api.propublica.org/congress/v1/members/G000546.json,False,,,N00013323,89873,1963-11-07,6,0.431,118514606128,,,Sam,M,2906,/m/03tnfy,400158,20124,G000546,0.911706116,False,Graves,2021-03-02 02:35:36 -0500,,,75,6.23,2014,ocd-division/country:us/state:mo/cd:6,,R,,https://graves.house.gov/rss.xml,14,Rep.,MO,,Representative,0,1204,RepSamGraves,https://graves.house.gov,6.14,93.77,9425,
https://api.propublica.org/congress/v1/members/G000560.json,False,,,N00030788,11519,1970-02-03,14,0.752,reptomgraves,,,Tom,M,1314,/m/0c02hpl,412388,20962,G000560,1.213015512,False,Graves,2019-10-07 10:38:04 -0400,,,17,1.41,2014,ocd-division/country:us/state:ga/cd:14,,R,,https://tomgraves.house.gov/news/rss.aspx,6,Rep.,GA,,Representative,0,1204,RepTomGraves,https://tomgraves.house.gov,7.45,92.47,31969,CongressmanGraves
https://api.propublica.org/congress/v1/members/G000556.json,False,,,,1013409,1958-03-13,9,-0.363,,,,Alan,M,1209,/m/04gtp5n,412276,20908,G000556,-1.197616407,False,Grayson,2019-10-07 10:38:04 -0400,,,35,2.91,,ocd-division/country:us/state:fl/cd:9,,D,,,2,Rep.,FL,,Representative,1,1204,,http://grayson.house.gov,5.78,94.14,,
https://api.propublica.org/congress/v1/members/G000553.json,False,,,N00026686,1012969,1947-09-01,9,-0.437,repalgreen,,,Al,M,4809,/m/02kn0_,400653,20529,G000553,-0.797121292,False,Green,2021-03-02 02:35:36 -0500,,,72,5.98,2014,ocd-division/country:us/state:tx/cd:9,,D,,https://algreen.house.gov/rss.xml,10,Rep.,TX,,Representative,1,1204,RepAlGreen,https://algreen.house.gov,6.41,93.5,49680,RepAlGreen
https://api.propublica.org/congress/v1/members/G000410.json,False,,,N00005870,26156,1947-10-17,29,-0.324,RepGeneGreen,,,Gene,M,4829,/m/03v12k,400160,39304,G000410,-0.476176515,False,Green,2019-10-07 10:38:04 -0400,,,51,4.24,2014,ocd-division/country:us/state:tx/cd:29,,D,,,22,Rep.,TX,,Representative,1,1204,RepGeneGreen,https://green.house.gov,16.1,83.81,27100,RepGeneGreen
https://api.propublica.org/congress/v1/members/G000567.json,False,,,,1024660,1968-08-21,2,0.41,,,,Tim,M,0502,/m/02q0d3q,412401,21107,G000567,0.804096288,False,Griffin,2019-10-07 10:38:04 -0400,,,25,2.08,,ocd-division/country:us/state:ar/cd:2,,R,,,4,Rep.,AR,,Representative,0,1204,RepTimGriffin,http://griffin.house.gov,5.96,93.95,,
https://api.propublica.org/congress/v1/members/G000568.json,False,,,N00032029,62766,1958-03-15,9,0.544,RepMorganGriffith,,,Morgan,M,5109,/m/025vdrq,412485,21191,G000568,0.621835537,False,Griffith,2021-03-02 02:35:36 -0500,,,9,0.75,,ocd-division/country:us/state:va/cd:9,,R,,https://morgangriffith.house.gov/news/rss.aspx,4,Rep.,VA,,Representative,0,1204,RepMGriffith,https://morgangriffith.house.gov,9.58,90.34,5148,RepMorganGriffith
https://api.propublica.org/congress/v1/members/G000551.json,False,,,N00025284,1003551,1948-02-19,3,-0.6,Rep.Grijalva,,,Raúl,M,0403,/m/024s1z,400162,20305,G000551,-1.399927575,False,Grijalva,2021-03-02 02:35:36 -0500,,M.,122,10.13,2014,ocd-division/country:us/state:az/cd:3,,D,,,12,Rep.,AZ,,Representative,2,1204,RepraulGrijalva,https://grijalva.house.gov,7.08,92.83,28253,raulgrijalvaaz07
https://api.propublica.org/congress/v1/members/G000569.json,False,,,,62667,1970-02-07,11,0.219,,,,Mike,M,3611,,412451,21154,G000569,0.371647199,False,Grimm,2019-10-07 10:38:04 -0400,,,87,7.23,,ocd-division/country:us/state:ny/cd:11,,R,,,4,Rep.,NY,,Representative,0,1204,RepMichaelGrimm,http://grimm.house.gov,10.87,89.04,,
https://api.propublica.org/congress/v1/members/G000558.json,False,,,N00029675,1031343,1964-02-18,2,0.412,CongressmanGuthrie,,,Brett,M,2102,/m/0411qqt,412278,20916,G000558,0.941195761,False,Guthrie,2021-03-02 02:35:37 -0500,,,13,1.08,2014,ocd-division/country:us/state:ky/cd:2,,R,,,6,Rep.,KY,,Representative,0,1204,RepGuthrie,https://guthrie.house.gov,3.29,96.63,18829,BrettGuthrie
https://api.propublica.org/congress/v1/members/G000535.json,False,,,N00004874,23476,1953-12-10,4,-0.486,RepGutierrez,,,Luis,M,1704,/m/0256d5,400163,29348,G000535,-1.167998975,False,Gutiérrez,2019-10-07 10:38:04 -0400,,V.,211,17.52,2014,ocd-division/country:us/state:il/cd:4,,D,,,22,Rep.,IL,,Representative,1,1204,RepGutierrez,https://gutierrez.house.gov,5.18,94.72,26841,repluisgutierrez
https://api.propublica.org/congress/v1/members/H001063.json,False,,,,57805,1952-03-30,44,-0.39,RepJaniceHahn,,,Janice,F,0644,/m/09g7l4,412498,21195,H001063,-1.252313601,False,Hahn,2019-10-07 10:38:04 -0400,,,7,0.58,2014,ocd-division/country:us/state:ca/cd:44,,D,,,4,Rep.,CA,,Representative,1,1204,Rep_JaniceHahn,http://hahn.house.gov,4.3,95.62,,RepJaniceHahn
https://api.propublica.org/congress/v1/members/H000067.json,False,,,,7354,1923-05-03,4,0.424,6311458773,,,Ralph,M,4804,/m/026cww,400165,94828,H000067,0.968954122,False,Hall,2019-10-07 10:38:04 -0400,,M.,89,7.39,2014,ocd-division/country:us/state:tx/cd:4,,R,,,34,Rep.,TX,,Representative,0,1204,RalphHallPress,http://ralphhall.house.gov,5.59,94.32,,
https://api.propublica.org/congress/v1/members/H001050.json,False,,,N00025881,61258,1951-05-04,1,-0.369,169979129710178,,,Colleen,F,1501,/m/03cwzgv,412418,21124,H001050,-0.975329037,False,Hanabusa,2019-10-07 10:38:04 -0400,,,134,11.13,,ocd-division/country:us/state:hi/cd:1,,D,,,4,Rep.,HI,,Representative,1,1204,RepHanabusa,https://hanabusa.house.gov,4.25,95.66,17745,rephanabusa
https://api.propublica.org/congress/v1/members/H001051.json,False,,,,61702,1951-01-25,22,0.215,reprichardhanna,,,Richard,M,3622,/m/0ds4mn_,412454,21157,H001051,0.37674765,False,Hanna,2019-10-07 10:38:04 -0400,,,91,7.56,,ocd-division/country:us/state:ny/cd:22,,R,,,4,Rep.,NY,,Representative,0,1204,RepRichardHanna,http://hanna.house.gov,13.27,86.64,,reprichardhanna
https://api.propublica.org/congress/v1/members/H001045.json,False,,,N00029632,1031347,1956-06-01,3,0.384,GreggHarper,,,Gregg,M,2803,/m/0406s7r,412280,20925,H001045,0.630100613,False,Harper,2019-10-07 10:38:04 -0400,,,23,1.91,2014,ocd-division/country:us/state:ms/cd:3,,R,,,6,Rep.,MS,,Representative,0,1204,GreggHarper,https://harper.house.gov,4.85,95.07,101985,congressmanharper
https://api.propublica.org/congress/v1/members/H001052.json,False,,,N00029147,1033464,1957-01-25,1,0.605,AndyHarrisMD,,,Andy,M,2401,/m/02852wc,412434,21139,H001052,1.09140896,False,Harris,2021-03-02 02:35:37 -0500,,,20,1.66,,ocd-division/country:us/state:md/cd:1,,R,,https://harris.house.gov/rss.xml,4,Rep.,MD,,Representative,0,1204,RepAndyHarrisMD,https://harris.house.gov,5.25,94.66,19157,RepAndyHarris
https://api.propublica.org/congress/v1/members/H001053.json,False,,,N00031005,95050,1960-10-13,4,0.495,Congresswoman.Hartzler,,,Vicky,F,2904,/m/09v2dv4,412444,21149,H001053,0.960752223,False,Hartzler,2021-03-02 02:35:37 -0500,,,65,5.4,,ocd-division/country:us/state:mo/cd:4,,R,,https://hartzler.house.gov/rss.xml,4,Rep.,MO,,Representative,0,1204,RepHartzler,https://hartzler.house.gov,4.32,95.59,8783,repvickyhartzler
https://api.propublica.org/congress/v1/members/H000324.json,False,,,N00002884,1858,1936-09-05,20,-0.565,95696782238,,,Alcee,M,1220,/m/02534d,400170,29337,H000324,-1.448412183,False,Hastings,2021-03-02 02:35:37 -0500,,L.,117,9.72,2014,ocd-division/country:us/state:fl/cd:20,,D,,https://alceehastings.house.gov/news/rss.aspx,22,Rep.,FL,,Representative,1,1204,RepHastingsFL,https://alceehastings.house.gov,5.38,94.53,26798,RepAlceeHastings
https://api.propublica.org/congress/v1/members/H000329.json,False,,,,31324,1941-02-07,4,0.416,RepDocHastings,,,Doc,M,5304,/m/02592l,400171,29580,H000329,0.741907146,False,Hastings,2019-10-07 10:38:04 -0400,,,24,1.99,2014,ocd-division/country:us/state:wa/cd:4,,R,,,20,Rep.,WA,,Representative,0,1204,DocHastings,http://hastings.house.gov,5.53,94.38,,RepDocHastings
https://api.propublica.org/congress/v1/members/H001055.json,False,,,,62662,1961-10-30,3,0.324,RepJoeHeck,,,Joe,M,3203,/m/03b_hhb,412446,21151,H001055,0.553985005,False,Heck,2019-10-07 10:38:04 -0400,,,11,0.91,,ocd-division/country:us/state:nv/cd:3,,R,,,4,Rep.,NV,,Representative,0,1204,RepJoeHeck,,10.85,89.07,,repjoeheck
https://api.propublica.org/congress/v1/members/H001064.json,False,,,N00031557,9269006,1952-07-29,10,-0.311,CongressmanDennyHeck,,,Denny,M,5310,/m/075stz,412584,21369,H001064,-0.900668168,False,Heck,2019-10-07 10:38:04 -0400,,,41,3.41,,ocd-division/country:us/state:wa/cd:10,,D,,https://dennyheck.house.gov/rss.xml,2,Rep.,WA,,Representative,1,1204,RepDennyHeck,https://dennyheck.house.gov,4.25,95.66,126058,RepDennyHeck
https://api.propublica.org/congress/v1/members/H001036.json,False,,,N00024922,1003619,1957-05-29,5,0.703,RepHensarling,,,Jeb,M,4805,/m/0h23n6,400175,20352,H001036,1.31546832,False,Hensarling,2019-10-07 10:38:04 -0400,,,14,1.16,2014,ocd-division/country:us/state:tx/cd:5,,R,,,12,Rep.,TX,,Representative,0,1204,RepHensarling,https://hensarling.house.gov,3.71,96.2,49827,repjebhensarling
https://api.propublica.org/congress/v1/members/H001056.json,False,,,N00031559,95198,1978-11-03,3,0.38,herrerabeutler,,,Jaime,F,5303,/m/0cz8yx2,412486,21187,H001056,0.549091459,False,Herrera Beutler,2022-07-13 02:50:26 -0400,,,319,26.5,,ocd-division/country:us/state:wa/cd:3,,R,,https://herrerabeutler.house.gov/news/rss.aspx,4,Rep.,WA,,Representative,0,1204,HerreraBeutler,https://jhb.house.gov,11.12,88.76,101907,RepHerreraBeutler
https://api.propublica.org/congress/v1/members/H001038.json,False,,,N00027060,1013050,1959-10-06,26,-0.346,RepBrianHiggins,,,Brian,M,3626,/m/04fc7g,400641,20519,H001038,-1.257767374,False,Higgins,2021-03-02 02:35:38 -0500,,,67,5.56,2014,ocd-division/country:us/state:ny/cd:26,,D,,https://higgins.house.gov/rss.xml,8,Rep.,NY,,Representative,1,1204,RepBrianHiggins,https://higgins.house.gov,3.37,96.55,23127,CongressmanHiggins
https://api.propublica.org/congress/v1/members/H001047.json,False,,,N00029070,1031341,1966-07-05,4,-0.24,CongressmanJimHimes,,,Jim,M,0904,/m/03w9x9v,412282,20907,H001047,-0.765507345,False,Himes,2021-03-02 02:35:38 -0500,,,19,1.58,2014,ocd-division/country:us/state:ct/cd:4,,D,,,6,Rep.,CT,,Representative,1,1204,JAHimes,https://himes.house.gov,6.64,93.28,106744,congressmanhimes
https://api.propublica.org/congress/v1/members/H000636.json,False,,,,45743,1940-08-20,15,-0.34,CongressmanRubenHinojosa,,,Rubén,M,4815,/m/03fvy5,400179,29763,H000636,-0.729704521,False,Hinojosa,2019-10-07 10:38:04 -0400,,,155,12.87,2014,ocd-division/country:us/state:tx/cd:15,,D,,,18,Rep.,TX,,Representative,0,1204,USRepRHinojosa,http://hinojosa.house.gov,7.5,92.4,,RepRubenHinojosa
https://api.propublica.org/congress/v1/members/H001065.json,False,,,N00033399,623728,1968-04-17,13,0.659,CongressmanGeorgeHolding,,,George,M,3713,/m/0hgp6py,412553,21349,H001065,1.371052295,False,Holding,2019-11-18 02:30:22 -0500,,,16,1.33,,ocd-division/country:us/state:nc/cd:13,,R,,,2,Rep.,NC,,Representative,0,1204,RepHolding,https://holding.house.gov,5.75,94.17,136462,repholding
https://api.propublica.org/congress/v1/members/H001032.json,False,,,,57967,1948-10-15,12,-0.463,,,,Rush,M,3412,/m/0g6t4q,400184,29923,H001032,-1.903418254,False,Holt,2019-10-07 10:38:04 -0400,,,156,12.96,2014,ocd-division/country:us/state:nj/cd:12,,D,,,16,Rep.,NJ,,Representative,1,1204,,http://holt.house.gov,6.15,93.75,,RushHolt
https://api.propublica.org/congress/v1/members/H001034.json,False,,,,85565,1941-06-27,17,-0.529,RepMikeHonda,,,Michael,M,0617,/m/021yd1,400185,20103,H001034,-1.572215993,False,Honda,2019-10-07 10:38:04 -0400,,M.,93,7.72,2014,ocd-division/country:us/state:ca/cd:17,,D,,,14,Rep.,CA,,Representative,1,1204,RepMikeHonda,https://honda.house.gov,7.43,92.48,,RepMikeHonda
https://api.propublica.org/congress/v1/members/H001066.json,False,,,N00033638,79614,1973-04-29,4,-0.355,,,,Steven,M,3204,/m/03c01w9,412559,21339,H001066,-0.803777233,False,Horsford,2021-03-02 02:35:38 -0500,,,161,13.37,,ocd-division/country:us/state:nv/cd:4,,D,,https://horsford.house.gov/rss.xml,2,Rep.,NV,,Representative,1,1204,RepHorsford,https://horsford.house.gov,4.45,95.45,44064,
