"id","name","stateAbbreviation","partyShort","committeeId","committeeName","committeePosition","committeeSide","committeeRank"
"S001165","Albio Sires","NJ","D","S001165","Committee on Transportation and Infrastructure","member","minority","12"
"G000563","Bob Gibbs","OH","R","G000563","Committee on Transportation and Infrastructure","member","majority","12"
"H001051","Richard Hanna","NY","R","H001051","Committee on Transportation and Infrastructure","member","majority","13"
"E000290","Donna Edwards","MD","D","E000290","Committee on Transportation and Infrastructure","member","minority","13"
"W000806","Daniel Webster","FL","R","W000806","Committee on Transportation and Infrastructure","member","majority","14"
"G000559","John Garamendi","CA","D","G000559","Committee on Transportation and Infrastructure","member","minority","14"
"C001072","André Carson","IN","D","C001072","Committee on Transportation and Infrastructure","member","minority","15"
"D000612","Jeffrey Denham","CA","R","D000612","Committee on Transportation and Infrastructure","member","majority","15"
"R000587","Reid Ribble","WI","R","R000587","Committee on Transportation and Infrastructure","member","majority","16"
"H001063","Janice Hahn","CA","D","H001063","Committee on Transportation and Infrastructure","member","minority","16"
"N000127","Rick Nolan","MN","D","N000127","Committee on Transportation and Infrastructure","member","minority","17"
"M001184","Thomas Massie","KY","R","M001184","Committee on Transportation and Infrastructure","member","majority","17"
"M001187","Mark Meadows","NC","R","M001187","Committee on Transportation and Infrastructure","member","majority","18"
"K000368","Ann Kirkpatrick","AZ","D","K000368","Committee on Transportation and Infrastructure","member","minority","18"
"T000468","Dina Titus","NV","D","T000468","Committee on Transportation and Infrastructure","member","minority","19"
"P000605","Scott Perry","PA","R","P000605","Committee on Transportation and Infrastructure","member","majority","19"
"D000619","Rodney Davis","IL","R","D000619","Committee on Transportation and Infrastructure","member","majority","20"
"M001185","Sean Patrick Maloney","NY","D","M001185","Committee on Transportation and Infrastructure","member","minority","20"
"S000051","Mark Sanford","SC","R","S000051","Committee on Transportation and Infrastructure","member","majority","21"
"E000293","Elizabeth Esty","CT","D","E000293","Committee on Transportation and Infrastructure","member","minority","21"
"F000462","Lois Frankel","FL","D","F000462","Committee on Transportation and Infrastructure","member","minority","22"
"W000810","Rob Woodall","GA","R","W000810","Committee on Transportation and Infrastructure","member","majority","22"
"B001286","Cheri Bustos","IL","D","B001286","Committee on Transportation and Infrastructure","member","minority","23"
"R000592","Todd Rokita","IN","R","R000592","Committee on Transportation and Infrastructure","member","majority","23"
"H001068","Jared Huffman","CA","D","H001068","Committee on Transportation and Infrastructure","member","minority","24"
"K000386","John Katko","NY","R","K000386","Committee on Transportation and Infrastructure","member","majority","24"
"B001291","Brian Babin","TX","R","B001291","Committee on Transportation and Infrastructure","member","majority","25"
"B001285","Julia Brownley","CA","D","B001285","Committee on Transportation and Infrastructure","member","minority","25"
"H001070","Cresent Hardy","NV","R","H001070","Committee on Transportation and Infrastructure","member","majority","26"
"C001106","Ryan Costello","PA","R","C001106","Committee on Transportation and Infrastructure","member","majority","27"
"G000577","Garret Graves","LA","R","G000577","Committee on Transportation and Infrastructure","member","majority","28"
"W000820","Mimi Walters","CA","R","W000820","Committee on Transportation and Infrastructure","member","majority","29"
"C001105","Barbara Comstock","VA","R","C001105","Committee on Transportation and Infrastructure","member","majority","30"
"C001107","Carlos Curbelo","FL","R","C001107","Committee on Transportation and Infrastructure","member","majority","31"
"R000603","David Rouzer","NC","R","R000603","Committee on Transportation and Infrastructure","member","majority","32"
"Z000017","Lee Zeldin","NY","R","Z000017","Committee on Transportation and Infrastructure","member","majority","33"
"B001295","Mike Bost","IL","R","B001295","Committee on Transportation and Infrastructure","member","majority","34"
"M001144","Jeff Miller","FL","R","M001144","Committee on Veterans&#39; Affairs","member","majority","1"
"B000911","Corrine Brown","FL","D","B000911","Committee on Veterans&#39; Affairs","member","minority","1"
"L000564","Doug Lamborn","CO","R","L000564","Committee on Veterans&#39; Affairs","member","majority","2"
"T000472","Mark Takano","CA","D","T000472","Committee on Veterans&#39; Affairs","member","minority","2"
"B001257","Gus Bilirakis","FL","R","B001257","Committee on Veterans&#39; Affairs","member","majority","3"
"B001285","Julia Brownley","CA","D","B001285","Committee on Veterans&#39; Affairs","member","minority","3"
"R000582","Phil Roe","TN","R","R000582","Committee on Veterans&#39; Affairs","member","majority","4"
"T000468","Dina Titus","NV","D","T000468","Committee on Veterans&#39; Affairs","member","minority","4"
"R000599","Raul Ruiz","CA","D","R000599","Committee on Veterans&#39; Affairs","member","minority","5"
"B001271","Dan Benishek","MI","R","B001271","Committee on Veterans&#39; Affairs","member","majority","5"
"K000382","Ann McLane Kuster","NH","D","K000382","Committee on Veterans&#39; Affairs","member","minority","6"
"H001057","Tim Huelskamp","KS","R","H001057","Committee on Veterans&#39; Affairs","member","majority","6"
"C001077","Mike Coffman","CO","R","C001077","Committee on Veterans&#39; Affairs","member","majority","7"
"O000170","Beto O'Rourke","TX","D","O000170","Committee on Veterans&#39; Affairs","member","minority","7"
"R000602","Kathleen Rice","NY","D","R000602","Committee on Veterans&#39; Affairs","member","minority","8"
"W000815","Brad Wenstrup","OH","R","W000815","Committee on Veterans&#39; Affairs","member","majority","8"
"W000799","Tim Walz","MN","D","W000799","Committee on Veterans&#39; Affairs","member","minority","9"
"W000813","Jackie Walorski","IN","R","W000813","Committee on Veterans&#39; Affairs","member","majority","9"
"M001166","Jerry McNerney","CA","D","M001166","Committee on Veterans&#39; Affairs","member","minority","10"
"A000374","Ralph Abraham","LA","R","A000374","Committee on Veterans&#39; Affairs","member","majority","10"
"Z000017","Lee Zeldin","NY","R","Z000017","Committee on Veterans&#39; Affairs","member","majority","11"
"C001106","Ryan Costello","PA","R","C001106","Committee on Veterans&#39; Affairs","member","majority","12"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Committee on Veterans&#39; Affairs","member","majority","13"
"B001295","Mike Bost","IL","R","B001295","Committee on Veterans&#39; Affairs","member","majority","14"
"B000755","Kevin Brady","TX","R","B000755","Committee on Ways and Means","member","majority","1"
"L000263","Sander M. Levin","MI","D","L000263","Committee on Ways and Means","member","minority","1"
"J000174","Sam Johnson","TX","R","J000174","Committee on Ways and Means","member","majority","2"
"R000053","Charles B. Rangel","NY","D","R000053","Committee on Ways and Means","member","minority","2"
"M000404","Jim McDermott","WA","D","M000404","Committee on Ways and Means","member","minority","3"
"N000181","Devin Nunes","CA","R","N000181","Committee on Ways and Means","member","majority","3"
"L000287","John Lewis","GA","D","L000287","Committee on Ways and Means","member","minority","4"
"T000462","Pat Tiberi","OH","R","T000462","Committee on Ways and Means","member","majority","4"
"R000578","Dave Reichert","WA","R","R000578","Committee on Ways and Means","member","majority","5"
"N000015","Richard E. Neal","MA","D","N000015","Committee on Ways and Means","member","minority","5"
"B001255","Charles Boustany Jr.","LA","R","B001255","Committee on Ways and Means","member","majority","6"
"B000287","Xavier Becerra","CA","D","B000287","Committee on Ways and Means","member","minority","6"
"D000399","Lloyd Doggett","TX","D","D000399","Committee on Ways and Means","member","minority","7"
"R000580","Peter Roskam","IL","R","R000580","Committee on Ways and Means","member","majority","7"
"P000591","Tom Price","GA","R","P000591","Committee on Ways and Means","member","majority","8"
"T000460","Mike Thompson","CA","D","T000460","Committee on Ways and Means","member","minority","8"
"L000557","John B. Larson","CT","D","L000557","Committee on Ways and Means","member","minority","9"
"B001260","Vern Buchanan","FL","R","B001260","Committee on Ways and Means","member","majority","9"
"S001172","Adrian Smith","NE","R","S001172","Committee on Ways and Means","member","majority","10"
"B000574","Earl Blumenauer","OR","D","B000574","Committee on Ways and Means","member","minority","10"
"K000188","Ron Kind","WI","D","K000188","Committee on Ways and Means","member","minority","11"
"J000290","Lynn Jenkins","KS","R","J000290","Committee on Ways and Means","member","majority","11"
"P000594","Erik Paulsen","MN","R","P000594","Committee on Ways and Means","member","majority","12"
"P000096","Bill Pascrell Jr.","NJ","D","P000096","Committee on Ways and Means","member","minority","12"
"M001158","Kenny Marchant","TX","R","M001158","Committee on Ways and Means","member","majority","13"
"C001038","Joseph Crowley","NY","D","C001038","Committee on Ways and Means","member","minority","13"
"B001273","Diane Black","TN","R","B001273","Committee on Ways and Means","member","majority","14"
"D000096","Danny K. Davis","IL","D","D000096","Committee on Ways and Means","member","minority","14"
"R000585","Tom Reed","NY","R","R000585","Committee on Ways and Means","member","majority","15"
"S001156","Linda T. Sánchez","CA","D","S001156","Committee on Ways and Means","member","minority","15"
"Y000064","Todd Young","IN","R","Y000064","Committee on Ways and Means","member","majority","16"
"K000376","Mike Kelly","PA","R","K000376","Committee on Ways and Means","member","majority","17"
"R000586","Jim Renacci","OH","R","R000586","Committee on Ways and Means","member","majority","18"
"M001181","Pat Meehan","PA","R","M001181","Committee on Ways and Means","member","majority","19"
"N000184","Kristi Noem","SD","R","N000184","Committee on Ways and Means","member","majority","20"
"H001065","George Holding","NC","R","H001065","Committee on Ways and Means","member","majority","21"
"S001195","Jason Smith","MO","R","S001195","Committee on Ways and Means","member","majority","22"
"D000613","Robert Dold","IL","R","D000613","Committee on Ways and Means","member","majority","23"
"R000597","Tom Rice","SC","R","R000597","Committee on Ways and Means","member","majority","24"
"N000181","Devin Nunes","CA","R","N000181","Permanent Select Committee on Intelligence","member","majority","1"
"S001150","Adam B. Schiff","CA","D","S001150","Permanent Select Committee on Intelligence","member","minority","1"
"M001144","Jeff Miller","FL","R","M001144","Permanent Select Committee on Intelligence","member","majority","2"
"G000535","Luis V. Gutiérrez","IL","D","G000535","Permanent Select Committee on Intelligence","member","minority","2"
"H001047","Jim Himes","CT","D","H001047","Permanent Select Committee on Intelligence","member","minority","3"
"C001062","K. Michael Conaway","TX","R","C001062","Permanent Select Committee on Intelligence","member","majority","3"
"K000210","Peter T. King","NY","R","K000210","Permanent Select Committee on Intelligence","member","majority","4"
"S001185","Terri Sewell","AL","D","S001185","Permanent Select Committee on Intelligence","member","minority","4"
"L000554","Frank A. LoBiondo","NJ","R","L000554","Permanent Select Committee on Intelligence","member","majority","5"
"C001072","André Carson","IN","D","C001072","Permanent Select Committee on Intelligence","member","minority","5"
"W000796","Lynn Westmoreland","GA","R","W000796","Permanent Select Committee on Intelligence","member","majority","6"
"S001175","Jackie Speier","CA","D","S001175","Permanent Select Committee on Intelligence","member","minority","6"
"R000583","Tom Rooney","FL","R","R000583","Permanent Select Committee on Intelligence","member","majority","7"
"Q000023","Mike Quigley","IL","D","Q000023","Permanent Select Committee on Intelligence","member","minority","7"
"H001055","Joe Heck","NV","R","H001055","Permanent Select Committee on Intelligence","member","majority","8"
"S001193","Eric Swalwell","CA","D","S001193","Permanent Select Committee on Intelligence","member","minority","8"
"M001191","Patrick Murphy","FL","D","M001191","Permanent Select Committee on Intelligence","member","minority","9"
"P000602","Mike Pompeo","KS","R","P000602","Permanent Select Committee on Intelligence","member","majority","9"
"R000435","Ileana Ros-Lehtinen","FL","R","R000435","Permanent Select Committee on Intelligence","member","majority","10"
"T000463","Michael R. Turner","OH","R","T000463","Permanent Select Committee on Intelligence","member","majority","11"
"W000815","Brad Wenstrup","OH","R","W000815","Permanent Select Committee on Intelligence","member","majority","12"
"S001192","Chris Stewart","UT","R","S001192","Permanent Select Committee on Intelligence","member","majority","13"
