industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Health Care,12410000.0,12410000.0,18/03/2020 00:00:00,266815000000.0,Mediplantex National Phamaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,MED
Health Care,3940522.0,3940522.0,30/11/2011 00:00:00,6537723200.0,MEINFA Joint Stock Company,Health Care Equipment & Services,Medical Supplies,Health Care,MEF
Basic Materials,15000000.0,15000000.0,27/09/2017 00:00:00,117000000000.0,Me Lin Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,MEL
Industrials,18600000.0,18600000.0,12/12/2016 00:00:00,186000000000.0,Mechanical Engineering Service Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,MES
Telecommunications,7062979.0,7062979.0,16/04/2019 00:00:00,190700433000.0,Mobifone Technical Services Joint Stock Company,Mobile Telecommunications,Mobile Telecommunications,Telecommunications,MFS
Basic Materials,10800000.0,10800000.0,09/06/2016 00:00:00,41040000000.0,Vinacomin - Mining Geology Joint Stock Comapny,Mining,General Mining,Basic Resources,MGC
Consumer Goods,8999622.0,8999622.0,06/11/2017 00:00:00,226511486118.0,Duc Giang Corporation,Personal Goods,Clothing & Accessories,Personal & Household Goods,MGG
Financials,20000000.0,20000000.0,28/04/2022 00:00:00,150000000000.0,MGROUP Group Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,MGR
Financials,12000000.0,12000000.0,06/03/2017 00:00:00,960000000000.0,Binh Long Rubber Industrial Park Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,MH3
Industrials,41406964.0,41406964.0,21/03/2005 00:00:00,158588212520.0,MHC Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,MHC
Basic Materials,5430923.0,5430923.0,26/11/2009 00:00:00,37020361000.0,Minh Huu Lien Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,MHL
Basic Materials,5544946.0,5544946.0,21/12/2007 00:00:00,70035686700.0,Quang Nam Mineral Industry Joint Stock Company,Mining,General Mining,Basic Resources,MIC
Industrials,141991500.0,141991500.0,15/12/2017 00:00:00,1874287800000.0,Machines and Industrial Equipment Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,MIE
Financials,164450000.0,164450000.0,05/05/2017 00:00:00,2565420000000.0,Military Insurance Corporation,Nonlife Insurance,Property & Casualty Insurance,Insurance,MIG
Basic Materials,3409860.0,3409860.0,16/08/2010 00:00:00,14321412000.0,Mineral and Mechanical Joint Stock Company,Mining,General Mining,Basic Resources,MIM
Health Care,25545867.0,25545867.0,29/01/2018 00:00:00,681812407243.0,Mekophar Chemical Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,MKP
Health Care,5000038.0,5000038.0,21/11/2008 00:00:00,55000000000.0,Cai Lay Veterinary Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,MKV
Industrials,4171175.0,4171175.0,23/05/2017 00:00:00,18770287500.0,Lao Cai Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MLC
Consumer Goods,4000000.0,4000000.0,28/12/2016 00:00:00,47600000000.0,Mitraco Livestock Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,MLS
Consumer Goods,327132940.0,327132940.0,09/12/2019 00:00:00,11692712674420.0,Masan MEATLife Joint Stock Company,Food Producers,Food Products,Food & Beverage,MML
Consumer Goods,18200000.0,18200000.0,24/04/2018 00:00:00,429975000000.0,Nha Be Garment Corporation - Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,MNB
Industrials,2194475.0,2194475.0,11/08/2017 00:00:00,20628065000.0,Nam Dinh Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MND
Consumer Goods,399887300.0,399887300.0,16/10/2017 00:00:00,7132389882800.0,Minh Phu Seafood Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,MPC
Consumer Goods,17107164.0,17107164.0,15/01/2016 00:00:00,15396447600.0,MPT Group Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,MPT
Industrials,6143000.0,6143000.0,15/05/2017 00:00:00,39315200000.0,Phu Yen Town Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MPY
Industrials,3675675.0,3675675.0,08/11/2017 00:00:00,34183777500.0,Quang Binh Environment and Urban Development Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MQB
Industrials,5133645.0,5133645.0,22/06/2018 00:00:00,115507012500.0,Quang Ngai Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MQN
Health Care,3675404.0,3675404.0,12/12/2017 00:00:00,75635042400.0,MERUFA Joint Stock Company,Health Care Equipment & Services,Medical Equipment,Health Care,MRF
Banks,1985750000.0,1985750000.0,23/12/2020 00:00:00,25200000000000.0,Vietnam Maritime Commercial Joint Stock Bank,Banks,Banks,Banks,MSB
Consumer Goods,75014100.0,75014100.0,28/11/2018 00:00:00,2471714595000.0,Song Hong Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,MSH
Consumer Goods,1423724783.0,1423724783.0,05/11/2009 00:00:00,135253854385000.0,Masan Group Corporation,Food Producers,Food Products,Food & Beverage,MSN
Basic Materials,1099155420.0,1099155420.0,17/09/2015 00:00:00,12385283272560.0,Masan High-Tech Materials Corporation,Mining,General Mining,Basic Resources,MSR
Industrials,68140691.0,68140691.0,10/05/2016 00:00:00,293004971300.0,MST Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,MST
Basic Materials,110113591.0,110113591.0,21/10/2015 00:00:00,517533877700.0,Ha Tinh Minerals & Trading Joint Stock Corporation,Mining,General Mining,Basic Resources,MTA
Industrials,6278259.0,6278259.0,10/12/2020 00:00:00,46459116600.0,Thai Binh Environment And Urban Projects Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTB
Consumer Services,5200000.0,5200000.0,17/08/2012 00:00:00,14204002500.0,My Tra Tourist Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,MTC
Utilities,6300000.0,6300000.0,15/01/2009 00:00:00,55351800000.0,MT Gas Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,MTG
Industrials,4787910.0,4787910.0,10/02/2011 00:00:00,138370599000.0,Ha Dong Environment Public Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTH
Industrials,6000000.0,6000000.0,10/05/2016 00:00:00,23202000000.0,Tu Liem Urban Environment Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTL
Health Care,7455406.0,7455406.0,23/09/2010 00:00:00,61841689800.0,Medipharco Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,MTP
Industrials,15000000.0,15000000.0,28/04/2017 00:00:00,190500000000.0,Vinacomin - Materials Trading Joint Stock Company,Support Services,Industrial Suppliers,Industrial Goods & Services,MTS
Industrials,5400000.0,5400000.0,16/08/2017 00:00:00,102600000000.0,Vung Tau Environment Services and Urban Project Joint Stock Company ,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTV
Basic Materials,105000000.0,105000000.0,14/10/2016 00:00:00,2016000000000.0,Vinacomin - Viet Bac Mining Industry Holding Corporation,Mining,General Mining,Basic Resources,MVB
Industrials,100000000.0,100000000.0,22/03/2017 00:00:00,515800000000.0,Binh Duong Building Materials and Construction Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,MVC
Industrials,6374700.0,6374700.0,08/10/2018 00:00:00,20890231200000.0,Vietnam Maritime Corporation,Industrial Transportation,Marine Transportation,Industrial Goods & Services,MVN
Consumer Services,1463879280.0,1463879280.0,14/07/2014 00:00:00,67022653592800.0,Mobile World Investment Corporation,General Retailers,Specialty Retailers,Retail,MWG
Banks,846434661.0,846434661.0,09/10/2020 00:00:00,7359749377395.0,Nam A Commercial Joint Stock Bank,Banks,Banks,Banks,NAB
Industrials,2835000.0,2835000.0,21/03/2017 00:00:00,3969000000.0,National of General Construction Consultants Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,NAC
Consumer Goods,50564152.0,50564152.0,07/10/2015 00:00:00,500078850100.0,Nafoods Group Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,NAF
Industrials,31646541.0,31646541.0,22/09/2009 00:00:00,509509277900.0,Nagakawa Group Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,NAG
Industrials,21517200.0,21517200.0,19/07/2016 00:00:00,236689200000.0,Nghe Tinh Port Holding Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,NAP
Industrials,8315764.0,8315764.0,25/01/2017 00:00:00,249464460000.0,Noibai Airport Services Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,NAS
Industrials,3669999.0,3669999.0,29/06/2018 00:00:00,13211996400.0,Nghe An Urban Environment and Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,NAU
Industrials,8000000.0,8000000.0,22/12/2006 00:00:00,143999640000.0,Nam Viet Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,NAV
Utilities,37385983.0,37385983.0,04/08/2017 00:00:00,347689641900.0,Nghe An Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NAW
Financials,100475656.0,100475656.0,18/02/2009 00:00:00,1282045376000.0,577 Investment Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NBB
Basic Materials,36999124.0,36999124.0,27/12/2006 00:00:00,303392816800.0,Vinacomin - Nui Beo Coal Joint Stock Company,Mining,Coal,Basic Resources,NBC
Consumer Services,5000000.0,5000000.0,21/08/2017 00:00:00,65000000000.0,North Books and Educational Equipment Joint Stock Company,Media,Publishing,Media,NBE
Utilities,12865500.0,12865500.0,06/08/2009 00:00:00,182690100000.0,Ninh Binh Thermal Power Joint-Stock Company,Electricity,Conventional Electricity,Utilities,NBP
Utilities,29400000.0,29400000.0,01/06/2016 00:00:00,423360000000.0,Ben Tre Water Supply and Sewerage Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NBT
Utilities,10900000.0,10900000.0,04/05/2010 00:00:00,196200000000.0,Nha Be Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NBW
Consumer Goods,17949098.0,17949098.0,02/12/2015 00:00:00,348195274000.0,Noibai Catering Services Joint Stock Company,Food Producers,Food Products,Food & Beverage,NCS
Industrials,26166940.0,26166940.0,08/01/2015 00:00:00,2211004354000.0,Noibai Cargo Terminal Services Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,NCT
Utilities,49993960.0,49993960.0,22/07/2010 00:00:00,1649800680000.0,Northern Electricity Development and Investment Joint Stock Company No. 2,Electricity,Conventional Electricity,Utilities,ND2
Health Care,5964000.0,5964000.0,11/03/2010 00:00:00,626220000000.0,Nam Duoc Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,NDC
Consumer Goods,7853800.0,7853800.0,12/09/2014 00:00:00,9495244200.0,Nam Dinh Export Foodstuff and Agricultutal Products Processing Joint Stock Company,Food Producers,Food Products,Food & Beverage,NDF
Financials,71657936.0,71657936.0,21/04/2011 00:00:00,487273964800.0,Danang Housing Investment Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NDN
Health Care,11100000.0,11100000.0,09/04/2013 00:00:00,260850000000.0,National Day Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,NDP
Consumer Goods,15639976.0,15639976.0,11/09/2018 00:00:00,122883291432.0,Nam Dinh Textile Garment Joint Stock Corporation,Personal Goods,Clothing & Accessories,Personal & Household Goods,NDT
Utilities,34311748.0,34311748.0,11/06/2019 00:00:00,325166456000.0,Nam Dinh Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NDW
Industrials,9987557.0,9987557.0,17/07/2013 00:00:00,53690319200.0,Danang Housing Development Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,NDX
Industrials,40500000.0,40500000.0,18/08/2017 00:00:00,215095500000.0,North - West Electric Investment and Development Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,NED
Consumer Goods,22398374.0,22398374.0,15/09/2010 00:00:00,940731708000.0,Net Detergent Joint Stock Company,Personal Goods,Personal Products,Personal & Household Goods,NET
Basic Materials,15731260.0,15731260.0,03/03/2014 00:00:00,207652632000.0,Ninh Binh Phosphate Fertilizer Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,NFC
Consumer Goods,2299854.0,2299854.0,06/03/2008 00:00:00,32657926800.0,Ngo Quyen Processing Export Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,NGC
Industrials,42174520.0,42174520.0,13/07/2010 00:00:00,489224432000.0,Ha Noi South Housing and Urban Development Corporation,Construction & Materials,Heavy Construction,Construction & Materials,NHA
Industrials,3041542.0,3041542.0,16/12/2005 00:00:00,91246260000.0,Nhi Hiep Brick-Tile Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,NHC
Basic Materials,72880000.0,72880000.0,08/09/2017 00:00:00,1042184000000.0,HaNoi Plastics Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,NHH
Industrials,27576490.0,27576490.0,11/03/2015 00:00:00,19441425450.0,NHP Production Import - Export Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,NHP
Consumer Goods,24028169.0,24028169.0,01/12/2017 00:00:00,316848813600.0,Nam Hoa Trading & Production Corporation,Leisure Goods,Toys,Personal & Household Goods,NHT
Basic Materials,5480112.0,5480112.0,14/06/2017 00:00:00,249345096000.0,Nirvana Health Vietnam Joint Stock Company ,Industrial Metals & Mining,Nonferrous Metals,Basic Resources,NHV
Consumer Goods,3000000.0,3000000.0,23/12/2020 00:00:00,51300000000.0,Nam Dinh Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,NJC
Basic Materials,263277806.0,263277806.0,14/01/2011 00:00:00,3264644794400.0,Nam Kim Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,NKG
Financials,384080300.0,384080300.0,08/04/2013 00:00:00,11522409000000.0,Nam Long Investment Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NLG
Utilities,5009800.0,5009800.0,29/07/2016 00:00:00,22544100000.0,Lang Son Water Supply and Drainage Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NLS
Industrials,21920000.0,21920000.0,23/06/2010 00:00:00,427440000000.0,Nui Nho Stone Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,NNC
Basic Materials,81570988.0,81570988.0,31/03/2015 00:00:00,1835347230000.0,Ngoc Nghia Industry - Service - Trading Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,NNG
Utilities,9490841.0,9490841.0,22/06/2012 00:00:00,331230350900.0,Ninh Thuan Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NNT
Industrials,24000000.0,24000000.0,28/11/2022 00:00:00,214560000000.0,911 Group Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,NO1
Industrials,20056000.0,20056000.0,11/01/2011 00:00:00,21498051132.0,Oriental Shipping and Trading Joint Stock Company,Industrial Transportation,Marine Transportation,Industrial Goods & Services,NOS
Utilities,17230204.0,17230204.0,16/07/2015 00:00:00,342881059600.0,Quang Binh Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NQB
Utilities,50831593.0,50831593.0,15/06/2018 00:00:00,813305488000.0,Quang Ninh Clean Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NQN
Utilities,18233269.0,18233269.0,09/12/2016 00:00:00,145866152000.0,Quang Tri Clean Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NQT
Financials,88188686.0,88188686.0,05/04/2018 00:00:00,398170376600.0,Danh Khoi Group Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NRC
Utilities,56800000.0,56800000.0,30/11/2016 00:00:00,397600000000.0,Hanoi Water Supply Number 2 Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NS2
Consumer Goods,17586988.0,17586988.0,21/12/2006 00:00:00,1279424764800.0,Vietnam National Seed Group Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,NSC
Basic Materials,8639208.0,8639208.0,19/05/2016 00:00:00,120948912000.0,Sai Gon Plastic Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,NSG
Basic Materials,20693437.0,20693437.0,31/07/2017 00:00:00,84843091700.0,Song Hong Aluminum Shalumi Group Joint Stock Company,Industrial Metals & Mining,Aluminum,Basic Resources,NSH
Utilities,10000000.0,10000000.0,22/07/2019 00:00:00,174997532500.0,SonLa Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NSL
Consumer Goods,10263942.0,10263942.0,30/10/2018 00:00:00,30791826000.0,Dong Nai Agricultural Livestock Product Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,NSS
Consumer Goods,11202003.0,11202003.0,29/12/2006 00:00:00,67212018000.0,Ngan Son Joint Stock Company,Tobacco,Tobacco,Personal & Household Goods,NST
Utilities,287876029.0,287876029.0,22/01/2010 00:00:00,8262042032300.0,PetroVietnam Power Nhon Trach 2 Joint Stock Company,Electricity,Conventional Electricity,Utilities,NT2
Financials,39779577.0,39779577.0,17/05/2010 00:00:00,23827966623.0,Transport Engineering Construction And Business Investment Joint Stock Company 584,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NTB
Financials,23999980.0,23999980.0,19/12/2016 00:00:00,2722197731500.0,Nam Tan Uyen Joint Stock Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NTC
Health Care,6000000.0,6000000.0,04/07/2019 00:00:00,126000000000.0,Nghe An Pharmaceutical Medical Material and Equipment Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,NTF
Utilities,10802053.0,10802053.0,19/06/2019 00:00:00,464488279000.0,Nuoc trong Thermal Power Joint Stock Company,Electricity,Conventional Electricity,Utilities,NTH
Financials,60989950.0,60989950.0,21/12/2007 00:00:00,966690707500.0,Tu Liem Urban Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NTL
Industrials,129575334.0,129575334.0,11/12/2006 00:00:00,4120495621200.0,Tien Phong Plastics Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,NTP
Consumer Goods,23500000.0,23500000.0,27/12/2017 00:00:00,190350000000.0,Nha Trang Textile & Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,NTT
Utilities,10000000.0,10000000.0,09/04/2012 00:00:00,172000000000.0,Nhon Trach Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NTW
Industrials,6000000.0,6000000.0,20/02/2017 00:00:00,67200000000.0,Nha Trang Urban Environmental Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,NUE
Banks,560155587.0,560155587.0,13/09/2010 00:00:00,10189505642100.0,National Citizen Commercial Joint Stock Bank,Banks,Banks,Banks,NVB
Financials,1949833809.0,1949833809.0,28/12/2016 00:00:00,29446578523800.0,No Va Land Investment Group Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NVL
Utilities,10963000.0,10963000.0,15/12/2016 00:00:00,78933600000.0,Vinh Phuc Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,NVP
Financials,90500000.0,90500000.0,07/05/2010 00:00:00,675130000000.0,Ninh Van Bay Travel Real Estate Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,NVT
Consumer Services,8500000.0,8500000.0,30/03/2016 00:00:00,85000000000.0,Newway Transport Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,NWT
Industrials,6600000.0,6600000.0,09/12/2021 00:00:00,74230200000.0,Kon Tum Construction Materials Supply And Production Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,NXT
Banks,1369882863.0,1369882863.0,28/01/2021 00:00:00,22192102380600.0,Orient Commercial Joint Stock Bank,Banks,Banks,Banks,OCB
Consumer Goods,200000000.0,200000000.0,01/10/2010 00:00:00,1460000000000.0,One Capital Hospitality Joint Stock Company,Food Producers,Food Products,Food & Beverage,OCH
Consumer Services,10000000.0,10000000.0,10/01/2022 00:00:00,430570000000.0,ODE Media and Entertainment Group Joint Stock Company,Media,Broadcasting & Entertainment,Media,ODE
Financials,300000000.0,300000000.0,04/05/2010 00:00:00,2315999992280.0,Ocean Group Joint Stock Company,Financial Services,Specialty Finance,Financial Services,OGC
Oil & Gas,201425936.0,201425936.0,07/03/2018 00:00:00,7915992593000.0,PetroVietnam Oil Corporation,Oil & Gas Producers,Exploration & Production,Oil & Gas,OIL
Technology,7960310.0,7960310.0,24/06/2008 00:00:00,48940679600.0,One Communication Technology Corporation,Technology Hardware & Equipment,Computer Hardware,Technology,ONE
Consumer Services,2000000.0,2000000.0,17/02/2017 00:00:00,8800000000.0,One World Services Joint Stock Company,Travel & Leisure,Recreational Services,Travel & Leisure,ONW
Health Care,64050892.0,64050892.0,30/10/2008 00:00:00,1710158816400.0,OPC Pharmaceutial Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,OPC
Financials,200000000.0,200000000.0,12/07/2010 00:00:00,1802000000000.0,Tien Phong Securities Corporation,Financial Services,Investment Services,Financial Services,ORS
Industrials,46471707.0,46471707.0,12/12/2006 00:00:00,1542860672400.0,Dry Cell and Storage Battery Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,PAC
Telecommunications,4235290.0,4235290.0,23/01/2017 00:00:00,55058770000.0,Petroleum Information Technology Telecom and Automation Joint Stock Company,Fixed Line Telecommunications,Fixed Line Telecommunications,Telecommunications,PAI
Consumer Goods,216358580.0,216358580.0,22/12/2006 00:00:00,3269202837500.0,The PAN Group Joint Stock Company,Food Producers,Food Products,Food & Beverage,PAN
Industrials,200000000.0,200000000.0,14/07/2021 00:00:00,2980000000000.0,Petro Vietnam Phuoc An Port Investment & Operation Join Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PAP
Basic Materials,28049968.0,28049968.0,21/09/2020 00:00:00,131161650368.0,Phuong Anh International Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,PAS
Basic Materials,25000000.0,25000000.0,17/06/2022 00:00:00,2124150000000.0,Vietnam Apatite - Phosphorus Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,PAT
Health Care,113299902.0,113299902.0,26/11/2019 00:00:00,1615769902422.0,Pharbaco Central Pharmaceutical Joint Stock Company No. 1,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,PBC
Industrials,4799516.0,4799516.0,27/01/2015 00:00:00,67193224000.0,PetroVietnam Packaging Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,PBP
Industrials,17522284.0,17522284.0,18/01/2019 00:00:00,150691642400.0,Petro Vietnam Building and Commercial Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,PBT
Industrials,270433002.0,270433002.0,16/11/2016 00:00:00,5841352843200.0,PC1 Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PC1
Industrials,11500000.0,11500000.0,14/11/2017 00:00:00,221950000000.0,Petrolimex Construction 1 Joint Stock Company Group,Construction & Materials,Heavy Construction,Construction & Materials,PCC
Basic Materials,10000000.0,10000000.0,23/07/2015 00:00:00,247000000000.0,Central Petrovietnam Fertilizer and Chemicals Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,PCE
Consumer Goods,3000000.0,3000000.0,29/03/2017 00:00:00,7257000000.0,PETEC Coffee Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,PCF
Utilities,18870000.0,18870000.0,29/12/2010 00:00:00,116994000000.0,PetroVietnam Gas City Investment and Deverlopment Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PCG
Basic Materials,20000000.0,20000000.0,28/07/2022 00:00:00,100000000000.0,Picomat Plastic Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,PCH
Industrials,4000000.0,4000000.0,10/08/2017 00:00:00,53704000000.0,Post and Telecommunications Construction Material Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,PCM
Basic Materials,3924550.0,3924550.0,18/12/2015 00:00:00,29975712900.0,DMC - Northern Petroleum Chemicals Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,PCN
Industrials,23000000.0,23000000.0,12/09/2011 00:00:00,129719511200.0,Vietnam Gas and Chemicals Transportation Corporation,Industrial Transportation,Trucking,Industrial Goods & Services,PCT
Industrials,8909981.0,8909981.0,03/08/2015 00:00:00,93554800500.0,DIN Capital Investment Group Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,PDB
Consumer Services,15000000.0,15000000.0,29/09/2009 00:00:00,64500000000.0,Phuong Dong Petroleum Tourism Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,PDC
Industrials,18521954.0,18521954.0,26/10/2011 00:00:00,2585664778400.0,Dong Nai Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PDN
Financials,671646219.0,671646219.0,30/07/2010 00:00:00,8764983157950.0,Phat Dat Real Estate Development Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,PDR
Industrials,25109986.0,25109986.0,20/04/2017 00:00:00,277749955008.0,Phuong Dong Viet Shipping and Logistics Corporation,Industrial Transportation,Marine Transportation,Industrial Goods & Services,PDV
Industrials,3115409.0,3115409.0,06/10/2010 00:00:00,24923272000.0,Power Engineering Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,PEC
Utilities,231898919.0,231898919.0,05/11/2018 00:00:00,1468377073000.0,PETEC Trading and Investment Corporation,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PEG
Industrials,5000000.0,5000000.0,25/09/2014 00:00:00,49500000000.0,Petrolimex Installation No.3 joint stock company,Construction & Materials,Heavy Construction,Construction & Materials,PEN
Oil & Gas,4965514.0,4965514.0,18/01/2016 00:00:00,183724018000.0,Petrolimex Equipment Joint Stock Company,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,PEQ
Consumer Services,90450124.0,90450124.0,12/09/2007 00:00:00,1706911056000.0,Petrovietnam General Services Corporation,General Retailers,Specialty Retailers,Retail,PET
Industrials,50000000.0,50000000.0,17/11/2010 00:00:00,139700000000.0,Petroleum Dong Do Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PFL
Banks,300000000.0,300000000.0,24/12/2020 00:00:00,4740000000000.0,Petrolimex Group Commercial Joint Stock Bank,Banks,Banks,Banks,PGB
Utilities,60342638.0,60342638.0,24/11/2006 00:00:00,935258917500.0,Petrolimex Gas Corporation - Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PGC
Utilities,89999025.0,89999025.0,26/11/2009 00:00:00,2339949820000.0,Petro Viet Nam Low Pressure Gas Distribution Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PGD
Financials,110896796.0,110896796.0,29/07/2011 00:00:00,2838957977600.0,Petrolimex Insurance Corporation,Nonlife Insurance,Property & Casualty Insurance,Insurance,PGI
Basic Materials,8450940.0,8450940.0,04/07/2019 00:00:00,63382050000.0,Plastic Additives Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,PGN
