dateListed,displayName,industry,isRecentListing,marketCap,priceChangeFiveDayPercent,symbol,xid
2007-09-21,KING RIVER RESOURCES LIMITED,Materials,False,20195824,1.3344026738283132e-14,KRR,8077886
2020-12-11,KINGFISHER MINING LTD,Materials,False,27692501,13.636363636363637,KFM,629352828
1988-04-21,KINGSGATE CONSOLIDATED LIMITED.,Materials,False,348579713,12.244897959183684,KCN,176322
2015-12-11,KINGSLAND GLOBAL LTD,Real Estate,False,N/A,0,KLO,319738470
2022-06-14,KINGSLAND MINERALS LTD,Materials,True,6917120,0,KNG,721311344
2007-12-07,KINGSROSE MINING LIMITED,Materials,False,40636432,0,KRM,9231394
1987-03-05,KINGSTON RESOURCES LIMITED,Materials,False,33485127,6.578947368421058,KSN,264036
2018-08-24,KINGWEST RESOURCES LIMITED,Materials,False,9015258,-13.513513513513509,KWR,486432211
2003-08-15,KIP MCGRATH EDUCATION CENTRES LIMITED,Consumer Services,False,45527000,0,KME,178373
2019-11-21,KKR CREDIT INCOME FUND,Not Applic,False,666000000,0.555555555555556,KKC,563128495
2018-08-24,KLEOS SPACE S.A,Commercial & Professional Services,False,48201987,-13.333333333333329,KSS,486443786
2009-11-13,KMD BRANDS LIMITED,Retailing,False,675780336,0.5263157894736964,KMD,21388093
1987-06-24,KNEOMEDIA LIMITED,Media & Entertainment,False,29609309,9.999999999999993,KNM,208214
2015-09-09,KNOSYS LIMITED,Software & Services,False,19452483,0,KNO,298963109
2022-05-04,KOBA RESOURCES LIMITED,Materials,True,7150000,0,KOB,713073439
2016-07-07,KOGAN.COM LTD,Retailing,False,352175082,6.060606060606066,KGN,354542737
1987-01-16,KOGI IRON LIMITED,Materials,False,6532311,0,KFE,66034
2021-09-28,KOONENBERRY GOLD LIMITED,Materials,False,9579927,0,KNB,671082386
2005-08-31,KORAB RESOURCES LIMITED,Materials,False,12112650,3.1250000000000027,KOR,2754753
2017-11-07,KORE POTASH PLC,Materials,False,39332037,-29.41176470588236,KP2,437306436
1970-09-17,KORVEST LTD,Capital Goods,False,81201119,0.4285714285714321,KOV,179164
2012-12-28,KRAKATOA RESOURCES LIMITED,Materials,False,21372015,3.3333333333333366,KTA,50941843
2010-11-16,KULA GOLD LIMITED,Materials,False,12776053,-7.142857142857149,KGD,27360252
2021-08-24,KUNIKO LIMITED,Materials,False,44859314,-6.896551724137922,KNI,665843237
2016-09-07,KYCKR LIMITED,Software & Services,False,N/A,-0.6289308176100634,KYK,362581530
2018-04-24,L1 LONG SHORT FUND LIMITED,Not Applic,False,1467043167,-2.834008097166003,LSF,463381578
1971-07-28,LABYRINTH RESOURCES LIMITED,Materials,False,17030652,-5.000000000000004,LRL,114625
1971-07-28,LACHLAN STAR LIMITED,Materials,False,17147165,1.3344026738283132e-14,LSA,143701
2001-08-29,LAKE RESOURCES N.L.,Materials,False,1460443644,-2.7906976744186074,LKE,184093
1985-12-05,LAKES BLUE ENERGY NL,Energy,False,46554600,0,LKO,184136
2004-10-05,LAND & HOMES GROUP LIMITED,Real Estate,False,14691450,0,LHM,49442
2003-04-09,LANTHANEIN RESOURCES LTD,Materials,False,34661721,-10.256410256410248,LNR,267711
2013-04-30,LARAMIDE RESOURCES LTD,Energy,False,122336410,8.333333333333341,LAM,57604202
2003-11-12,LARK DISTILLING CO. LTD,"Food, Beverage & Tobacco",False,148498687,-1.4851485148514865,LRK,206551
2021-12-06,LARVOTTO RESOURCES LIMITED,Materials,False,12581011,-27.450980392156865,LRV,686902729
2007-12-17,LASERBOND LIMITED,Capital Goods,False,92625218,1.81818181818182,LBL,8800760
2010-09-21,LATIN RESOURCES LIMITED,Materials,False,208943260,0,LRS,25157280
2021-04-20,LATITUDE GROUP HOLDINGS LIMITED,Diversified Financials,False,1318846153,-2.702702702702697,LFS,653003044
1986-12-18,LATROBE MAGNESIUM LIMITED,Materials,False,122493045,-1.3333333333333346,LMG,184580
2000-05-12,LAWFINANCE LIMITED,Diversified Financials,False,7641710,0,LAW,664937461
2020-09-07,LAYBUY GROUP HOLDINGS LIMITED,Software & Services,False,13727040,-7.017543859649129,LBY,612612348
2006-07-31,LBT INNOVATIONS LIMITED,Health Care Equipment & Services,False,19591191,-19.48051948051948,LBT,4721926
1999-01-05,LEAF RESOURCES LTD,Materials,False,47061011,-3.5714285714285747,LER,633078842
1991-09-05,LEFROY EXPLORATION LIMITED,Materials,False,41574280,-1.6949152542372898,LEX,278016
2008-07-08,LEGACY IRON ORE LIMITED,Materials,False,121729698,-5.263157894736828,LCY,11893279
2021-09-13,LEGACY MINERALS HOLDINGS LIMITED,Materials,False,9772815,-7.692307692307699,LGM,670943443
1995-08-25,LEGEND MINING LIMITED,Materials,False,101940022,0,LEG,182455
1962-06-30,LENDLEASE GROUP,Real Estate,False,5644534642,1.9393939393939412,LLC,184293
2022-06-23,LEO LITHIUM LIMITED,Materials,True,742511042,4.9180327868852505,LLL,724051760
1994-04-19,LEPIDICO LTD,Materials,False,138226541,-9.52380952380953,LPD,53914
1994-04-19,LEPIDICO LTD,Materials,False,138226541,0,LPDN,762813294
2022-10-04,LGI LIMITED,Class Pend,True,167690306,17.977528089887645,LGI,752817943
2021-09-28,LI-S ENERGY LIMITED,Capital Goods,False,268884097,-3.3707865168539355,LIS,671834797
2020-12-15,LIBERTY FINANCIAL GROUP,Banks,False,1117248000,-3.1578947368420964,LFG,631711108
2019-05-10,LIFE360 INC.,Software & Services,False,1283683689,2.3364485981308465,360,530820893
1998-12-15,LIFESTYLE COMMUNITIES LIMITED,Real Estate,False,1763676360,0.05931198102017535,LIC,226407
,LIGHTNING MINERALS LTD,Class Pend,False,0,,L1M,764326224
2019-12-20,LIMEADE INC.,Software & Services,False,35941431,16.666666666666682,LME,567489416
2007-03-09,LINCOLN MINERALS LIMITED,Materials,False,N/A,0,LML,6708658
2000-03-02,LINDIAN RESOURCES LIMITED,Materials,False,173486887,-10.416666666666666,LIN,282242
1994-07-05,LINDSAY AUSTRALIA LIMITED,Transportation,False,168797220,13.20754716981131,LAU,181455
2011-07-26,LINIUS TECHNOLOGIES LIMITED,Software & Services,False,7234599,0,LNU,35079877
2015-10-27,LINK ADMINISTRATION HOLDINGS LIMITED,Software & Services,False,1723637936,0.8982035928143788,LNK,311755307
1972-02-15,LION ENERGY LIMITED,Energy,False,14061637,6.060606060606066,LIO,183754
2013-06-07,LION ONE METALS LIMITED,Materials,False,145966710,7.692307692307685,LLO,58609619
2013-03-13,LION SELECTION GROUP LIMITED.,Not Applic,False,65903402,1.1627906976744196,LSX,55144397
2006-12-27,LIONTOWN RESOURCES LIMITED,Materials,False,4326977640,4.878048780487809,LTR,6087209
2007-10-30,LITHIUM AUSTRALIA LIMITED,Materials,False,61059084,-5.660377358490559,LIT,8800758
2021-05-19,LITHIUM ENERGY LIMITED,Materials,False,115912200,0.8403361344537823,LEL,652529400
2022-04-26,LITHIUM PLUS MINERALS LTD.,Materials,True,60140000,4.587155963302756,LPM,715254613
2016-06-24,LITHIUM POWER INTERNATIONAL LIMITED,Materials,False,234720676,0.8620689655172422,LPI,353173919
2020-02-20,LITTLE GREEN PHARMA LTD,"Pharmaceuticals, Biotechnology & Life Sciences",False,56616381,4.3478260869565135,LGP,575195428
2020-12-14,LIVE VERDURE LTD,"Food, Beverage & Tobacco",False,11045154,-3.1250000000000027,LV1,627866376
2016-06-10,LIVEHIRE LIMITED,Software & Services,False,73923209,-4.347826086956525,LVH,344829850
1999-08-17,LIVETILES LIMITED,Software & Services,False,53546836,-1.694915254237278,LVT,274062
2004-09-01,LIVING CELL TECHNOLOGIES LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,17995092,1.3344026738283132e-14,LCT,182001
2011-10-11,LOCALITY PLANNING ENERGY HOLDINGS LIMITED,Utilities,False,9837449,-6.666666666666662,LPE,38312851
2021-07-08,LOCKSLEY RESOURCES LIMITED,Materials,False,3864000,-1.4285714285714297,LKY,661271758
2021-07-02,LODE RESOURCES LTD,Materials,False,10995240,-4.166666666666659,LDR,654872135
2007-12-21,LODESTAR MINERALS LIMITED,Materials,False,8692187,-9.090909090909085,LSR,9390155
1987-03-06,LONDON CITY EQUITIES LIMITED,Diversified Financials,False,15677689,0,LCE,181905
2022-04-07,LORD RESOURCES LIMITED,Materials,False,12669400,13.333333333333346,LRD,708654487
2007-10-02,LOS CERROS LIMITED,Materials,False,15615573,4.347826086956526,LCL,8548582
2009-02-18,LOTUS RESOURCES LIMITED,Materials,False,285096568,-6.38297872340425,LOT,16935396
2014-12-05,LOVE GROUP GLOBAL LTD,Software & Services,False,4053417,0,LVE,80536691
2014-12-18,LOVISA HOLDINGS LIMITED,Retailing,False,2480132849,0.6947459834997834,LOV,82257125
2018-03-22,LOWELL RESOURCES FUND,Not Applic,False,35597312,0.8928571428571436,LRT,454282815
2006-12-19,LUCAPA DIAMOND COMPANY LIMITED,Materials,False,82054913,0,LOM,6063611
2021-07-05,LUMOS DIAGNOSTICS HOLDINGS LIMITED,Health Care Equipment & Services,False,11125042,-3.7037037037036944,LDX,663323707
2021-06-16,LUNNON METALS LIMITED,Materials,False,154058299,4.054054054054058,LM8,656678505
2021-11-17,LYCAON RESOURCES LTD,Materials,False,8488438,-4.0000000000000036,LYN,684223607
2004-12-17,LYCOPODIUM LIMITED,Capital Goods,False,271028341,-2.932551319648096,LYL,194813
2021-10-21,LYKOS METALS LIMITED,Materials,False,15309000,1.8867924528301903,LYK,682582689
1986-09-11,LYNAS RARE EARTHS LIMITED,Materials,False,7122923015,0.8939974457215872,LYC,194790
2021-04-06,LYNCH GROUP HOLDINGS LIMITED,"Food, Beverage & Tobacco",False,300282636,-5.857740585774064,LGL,649089792
2021-07-29,M3 MINING LIMITED,Materials,False,4849278,0,M3M,663801282
2019-12-11,M8 SUSTAINABLE LIMITED,Commercial & Professional Services,False,4389106,14.285714285714286,M8S,566140722
2017-04-10,MA FINANCIAL GROUP LIMITED,Diversified Financials,False,733787782,5.721393034825882,MAF,403811203
2020-12-04,MAAS GROUP HOLDINGS LIMITED,Capital Goods,False,759282641,-7.692307692307699,MGH,629379088
2010-11-03,MACA LIMITED,Materials,False,N/A,-0.467289719626179,MLD,26830628
2019-12-06,MACARTHUR MINERALS LIMITED,Materials,False,25676291,15.384615384615378,MIO,565635231
2005-11-30,MACH7 TECHNOLOGIES LIMITED,Health Care Equipment & Services,False,147070515,15.887850467289711,M7T,3590522
1983-12-01,MACMAHON HOLDINGS LIMITED,Materials,False,290923085,-3.5714285714285743,MAH,196126
2007-11-05,MACQUARIE GROUP LIMITED,Diversified Financials,False,63768664410,2.2545275348034965,MQG,197202
1999-09-27,MACQUARIE TELECOM GROUP LIMITED,Telecommunication Services,False,1214125095,-2.9477676262713217,MAQ,196571
2021-03-26,MAD PAWS HOLDINGS LIMITED,Retailing,False,38218968,-11.11111111111112,MPA,644593059
2019-10-01,MADER GROUP LIMITED,Commercial & Professional Services,False,610000000,3.9603960396039644,MAD,554837084
2004-07-01,MAGELLAN FINANCIAL GROUP LIMITED,Diversified Financials,False,1840332444,-7.578558225508321,MFG,228587
2020-11-30,MAGELLAN GLOBAL FUND.,Not Applic,False,2014660428,2.651515151515145,MGF,626321798
2004-08-27,MAGGIE BEER HOLDINGS LTD,"Food, Beverage & Tobacco",False,95158778,0,MBH,174121
2017-05-19,MAGMATIC RESOURCES LIMITED,Materials,False,27876114,0,MAG,404503608
2007-04-05,MAGNETIC RESOURCES NL,Materials,False,194197372,-7.065217391304353,MAU,6903498
2007-04-05,MAGNETIC RESOURCES NL,Materials,False,194197372,0,MAUCA,22616323
2006-04-06,MAGNETITE MINES LIMITED.,Materials,False,60668393,-21.42857142857143,MGT,4306778
2005-10-25,MAGNIS ENERGY TECHNOLOGIES LTD,Materials,False,383280936,5.555555555555561,MNS,3413635
1987-04-23,MAGNUM MINING AND EXPLORATION LIMITED,Materials,False,18126789,-17.94871794871795,MGU,200423
1983-07-07,MAGONTEC LIMITED,Materials,False,25320639,-6.849315068493141,MGL,45799
2018-04-16,MAKO GOLD LIMITED,Materials,False,19237706,-2.4390243902439046,MKG,458633009
2007-12-03,MALLEE RESOURCES LIMITED,Materials,False,N/A,0,MYL,8952557
2021-02-05,MAMBA EXPLORATION LIMITED,Materials,False,7622917,4.1666666666666705,M24,635487726
1987-05-29,MANDRAKE RESOURCES LIMITED,Materials,False,18707497,1.927470528863119e-14,MAN,250743
2008-01-29,MANHATTAN CORPORATION LIMITED,Energy,False,9157672,-7.142857142857137,MHC,8382812
2020-07-14,MANUKA RESOURCES LTD.,Materials,False,37182650,0,MKR,598783670
2022-03-16,MANY PEAKS GOLD LIMITED,Materials,False,7928375,-10.638297872340424,MPG,705249020
1986-06-20,MARINER CORPORATION LIMITED,Diversified Financials,False,N/A,0,MCX,199804
2018-07-02,MARLEY SPOON AG,Consumer Services,False,46713280,-16.216216216216218,MMM,739228644
2007-11-21,MARMOTA LIMITED,Energy,False,48704826,-4.081632653061228,MEU,8881285
2022-04-29,MARONAN METALS LIMITED,Materials,True,40500000,0,MMA,710923075
2017-03-15,MARQUEE RESOURCES LIMITED,Materials,False,19692290,-3.225806451612906,MQR,402224439
2016-06-14,MARVEL GOLD LIMITED,Materials,False,16203371,0,MVL,351271957
2017-03-08,MATADOR MINING LIMITED,Materials,False,26811371,13.402061855670102,MZZ,401123914
2009-11-16,MATRIX COMPOSITES & ENGINEERING LIMITED,Energy,False,29214286,0,MCE,21476653
2005-04-20,MATSA RESOURCES LIMITED,Materials,False,14826766,0,MAT,1650699
2005-10-26,MAXIMUS RESOURCES LIMITED,Materials,False,13075136,-6.8181818181818095,MXR,3413636
1994-12-07,MAXIPARTS LIMITED,Capital Goods,False,99912057,-0.9259259259259267,MXI,208176
2016-11-30,MAYFIELD CHILDCARE LIMITED,Consumer Services,False,62700197,0.9950248756219137,MFD,372813491
1986-10-30,MAYFIELD GROUP HOLDINGS LIMITED,Capital Goods,False,28987486,6.666666666666673,MYG,54273
2007-06-29,MAYNE PHARMA GROUP LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,487148342,-5.172413793103434,MYX,7678154
2017-09-21,MAYUR RESOURCES LIMITED,Materials,False,38785308,19.999999999999996,MRL,419808224
1980-04-24,MC MINING LIMITED,Energy,False,44472346,-9.999999999999998,MCM,143247
2015-12-07,MCGRATH LIMITED,Real Estate,False,56595607,-2.666666666666669,MEA,319498453
2004-03-15,MCMILLAN SHAKESPEARE LIMITED,Commercial & Professional Services,False,1068633088,-6.375358166189115,MMS,202861
1962-06-30,MCPHERSON'S LIMITED,Household & Personal Products,False,100764399,-2.097902097902084,MCP,197981
2012-01-17,MCS SERVICES LIMITED,Commercial & Professional Services,False,7734400,0,MSG,39768453
2006-05-29,MEC RESOURCES LIMITED,Energy,False,N/A,0,MMR,4714650
2011-05-26,MEDADVISOR LIMITED,Health Care Equipment & Services,False,87003175,24.137931034482765,MDR,34668920
2021-03-22,MEDALLION METALS LIMITED.,Materials,False,41473353,-5.263157894736847,MM8,647278859
2014-11-25,MEDIBANK PRIVATE LIMITED,Insurance,False,N/A,-18.116975748930095,MPL,80536726
2001-01-29,MEDIBIO LIMITED,Health Care Equipment & Services,False,4980891,-33.333333333333336,MEB,65117
2003-12-15,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,142403539,-9.890109890109885,MVP,207679
2015-07-14,MEDLAB CLINICAL LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,23976771,-1.0367577756833124,MDC,88500869
1999-12-21,MEEKA METALS LIMITED,Materials,False,64564978,-1.5873015873015888,MEK,164993
2020-10-27,MEGADO MINERALS LTD,Materials,False,10862500,0,MEG,618307072
2015-12-17,MEGAPORT LIMITED,Software & Services,False,972715457,-9.531013615733734,MP1,320739662
1998-03-27,MELBANA ENERGY LIMITED,Energy,False,266246124,-7.228915662650609,MAY,199239
2007-05-14,MEMPHASYS LIMITED.,"Pharmaceuticals, Biotechnology & Life Sciences",False,18243785,5.555555555555561,MEM,6945231
1994-10-31,MERCHANT HOUSE INTERNATIONAL LIMITED,Consumer Durables & Apparel,False,5655990,0,MHI,200611
2013-05-10,MERCURY NZ LIMITED,Utilities,False,6514237421,6.100217864923753,MCY,57084486
2013-10-29,MERIDIAN ENERGY LIMITED,Utilities,False,10765514898,3.731343283582099,MEZ,68854285
2004-12-16,MESOBLAST LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,692893945,-9.268292682926816,MSB,50943752
2011-03-02,METAL BANK LIMITED,Materials,False,7845743,0,MBK,28252458
2020-11-19,METAL HAWK LIMITED.,Materials,False,11920548,2.7777777777777803,MHK,622611746
2021-05-27,METAL TIGER PLC,Materials,False,50827073,0,MTR,635659465
2005-12-21,METALICITY LIMITED,Materials,False,12222138,-11.111111111111104,MCT,3823776
2004-11-23,METALLICA MINERALS LIMITED,Materials,False,27498688,1.1904761904761914,MLM,202318
1986-01-23,METALS AUSTRALIA LTD,Materials,False,24281448,-9.302325581395342,MLS,54488
2004-08-26,METALS X LIMITED,Materials,False,235889177,-5.454545454545459,MLX,67148
2022-07-06,METALSGROVE MINING LTD,Materials,True,10014900,-7.317073170731701,MGA,726789881
2017-02-24,METALSTECH LIMITED,Materials,False,65911790,-2.4390243902438913,MTC,382897154
2010-05-07,METAROCK GROUP LIMITED,Materials,False,32748137,-13.207547169811322,MYE,23903347
2005-04-08,METCASH LIMITED,Food & Staples Retailing,False,3823544744,-0.25316455696203116,MTS,206949
2004-07-16,METEORIC RESOURCES NL,Materials,False,19841866,4.1666666666666705,MEI,199097
2004-12-23,METGASCO LTD,Energy,False,21202562,5.000000000000004,MEL,199119
2019-04-29,METRICS INCOME OPPORTUNITIES TRUST,Not Applic,False,543799056,0,MOT,521741858
2017-10-09,METRICS MASTER INCOME TRUST,Not Applic,False,1717188004,1.3123359580052447,MXT,427805954
2009-12-04,METRO MINING LIMITED,Materials,False,58911700,-6.666666666666662,MMI,21663860
2014-07-30,METRO PERFORMANCE GLASS LIMITED,Capital Goods,False,33368055,0,MPP,76950261
2006-12-19,MFF CAPITAL INVESTMENTS LIMITED,Not Applic,False,1374989225,3.493449781659392,MFF,6133404
2006-12-19,MFF CAPITAL INVESTMENTS LIMITED,Not Applic,False,1374989225,0,MFFNB,763116568
2006-12-21,MGC PHARMACEUTICALS LTD,"Pharmaceuticals, Biotechnology & Life Sciences",False,39909062,7.6923076923077,MXC,6063608
2016-07-07,MICHAEL HILL INTERNATIONAL LIMITED,Retailing,False,443353921,1.9308226515220114e-14,MHJ,354548617
2015-12-22,MICRO-X LIMITED,Health Care Equipment & Services,False,67971337,3.703703703703707,MX1,321663203
2022-04-05,MICROBA LIFE SCIENCES LIMITED,Health Care Equipment & Services,False,46640860,0,MAP,708080264
2018-04-30,MICROEQUITIES ASSET MANAGEMENT GROUP LIMITED,Diversified Financials,False,89490601,11.864406779661028,MAM,460885903
2021-09-07,MIDAS MINERALS LTD,Materials,False,13000801,-5.263157894736847,MM1,671577658
2010-12-16,MIDDLE ISLAND RESOURCES LIMITED,Materials,False,7589930,-1.5873015873015888,MDI,28227999
2016-12-08,MIDWAY LIMITED,Materials,False,78602600,-1.111111111111112,MWY,373436960
2019-12-17,MIGHTY CRAFT LIMITED,Consumer Services,False,52552722,17.85714285714285,MCL,566872702
2021-04-21,MIGHTY KINGDOM LIMITED,Media & Entertainment,False,7968485,5.555555555555561,MKL,650657840
2015-11-19,MILLENNIUM SERVICES GROUP LIMITED,Commercial & Professional Services,False,23214130,4.1666666666666705,MIL,316645438
2010-10-18,MINBOS RESOURCES LIMITED,Materials,False,62416811,-5.8823529411764754,MNB,629581663
1997-06-16,MINCOR RESOURCES NL,Materials,False,771368713,-4.8338368580060465,MCR,198007
2004-12-08,MINDAX LIMITED,Materials,False,N/A,0,MDX,198701
1981-08-14,MINERAL COMMODITIES LTD,Materials,False,43587910,4.0000000000000036,MRC,204958
2006-07-28,MINERAL RESOURCES LIMITED,Materials,False,14186077425,6.377092267256881,MIN,5184428
2021-10-12,MINERALS 260 LIMITED,Materials,False,71500000,6.666666666666673,MI6,677892806
2011-11-11,MINREX RESOURCES LIMITED,Materials,False,46578286,-4.545454545454534,MRR,37641208
2020-10-22,MIRAMAR RESOURCES LIMITED,Materials,False,6714766,-8.000000000000007,M2R,618674309
2001-06-28,MIRRABOOKA INVESTMENTS LIMITED,Not Applic,False,540818994,-2.777777777777765,MIR,201333
1999-06-16,MIRVAC GROUP,Real Estate,False,7733886025,2.5641025641025665,MGR,200330
2011-08-02,MITCHELL SERVICES LIMITED,Materials,False,80305314,0,MSV,35844258
2002-11-18,MITHRIL RESOURCES LIMITED,Materials,False,14701165,0,MTH,206527
2021-09-30,MITRE MINING CORPORATION LIMITED,Materials,False,5985018,1.5860328923216522e-14,MMC,676610171
2021-05-04,MLG OZ LIMITED,Materials,False,69921198,0,MLG,653224663
1999-06-21,MMA OFFSHORE LIMITED,Energy,False,261361891,2.898550724637684,MRM,643023406
2013-09-13,MNC MEDIA INVESTMENT LTD,Media & Entertainment,False,N/A,0,MIH,67510869
1987-01-15,MOAB MINERALS LIMITED,Materials,False,8723562,0,MOM,750415216
2017-05-02,MOBILICOM LIMITED,Technology Hardware & Equipment,False,13312797,1.927470528863119e-14,MOB,404151104
2011-10-19,MOGUL GAMES GROUP LTD,Media & Entertainment,False,6526882,0,MGG,37208298
2018-11-07,MOHO RESOURCES LIMITED,Materials,False,4983893,8.333333333333341,MOH,490478357
1991-03-28,MONADELPHOUS GROUP LIMITED,Capital Goods,False,1304870395,-1.642857142857146,MND,203069
2014-06-26,MONASH IVF GROUP LIMITED,Health Care Equipment & Services,False,370153098,2.7173913043478284,MVF,76091705
2006-10-19,MONEY3 CORPORATION LIMITED,Diversified Financials,False,409730087,-0.7731958762886548,MNY,5457155
2019-12-12,MONEYME LIMITED,Diversified Financials,False,112098890,-7.142857142857137,MME,566242155
2021-07-06,MONGER GOLD LTD,Materials,False,N/A,9.090909090909086,MMG,655114210
2019-05-07,MONT ROYAL RESOURCES LIMITED,Materials,False,12401651,-2.6315789473684235,MRZ,522179776
2020-09-15,MONTEM RESOURCES LIMITED.,Materials,False,N/A,0,MR1,612751335
2000-12-19,MOQ LIMITED,Software & Services,False,22653811,0,MOQ,254084
2001-01-08,MORELLA CORPORATION LIMITED,Materials,False,121832672,-4.347826086956526,1MC,145234
2017-05-03,MORPHIC ETHICAL EQUITIES FUND LIMITED,Diversified Financials,False,49103611,-3.225806451612906,MEC,408056701
2000-05-11,MOSAIC BRANDS LIMITED,Retailing,False,36264671,4.761904761904766,MOZ,209701
2011-05-09,MOTIO LTD,Media & Entertainment,False,8758473,0,MXO,31367556
2016-04-29,MOTORCYCLE HOLDINGS LIMITED,Retailing,False,148096104,-3.200000000000003,MTO,343529799
1985-09-05,MOUNT BURGESS MINING NL,Materials,False,3436684,0,MTB,206328
1976-02-12,MOUNT GIBSON IRON LIMITED,Materials,False,467551443,-6.250000000000005,MGX,200436
2004-09-15,MOUNT RIDLEY MINES LIMITED,Materials,False,32988866,20,MRD,55881
2022-07-01,MOVE LOGISTICS GROUP LIMITED,Transportation,True,133842898,1.9308226515220114e-14,MOV,723294411
1974-01-01,MPOWER GROUP LIMITED,Diversified Financials,False,5874066,5.000000000000004,MPR,264877
2011-06-08,MRG METALS LIMITED,Materials,False,8735293,0,MRQ,35087318
2017-05-04,MSL SOLUTIONS LIMITED.,Software & Services,False,53376084,0,MSL,408128413
2021-09-10,MT MALCOLM MINES NL,Materials,False,5685084,-10.666666666666659,M2M,674510115
2021-07-15,MT MONGER RESOURCES LIMITED,Materials,False,5236241,-4.166666666666659,MTM,661969814
1993-02-11,MULTISTACK INTERNATIONAL LIMITED,Capital Goods,False,2589775,-5.263157894736828,MSI,205830
2011-03-30,MURRAY COD AUSTRALIA LIMITED,"Food, Beverage & Tobacco",False,122440542,-3.030303030303033,MCA,30574812
2016-12-16,MURRAY RIVER ORGANICS GROUP LIMITED,"Food, Beverage & Tobacco",False,10808210,0,MRG,639669993
2011-04-29,MUSGRAVE MINERALS LIMITED,Materials,False,124331778,2.325581395348839,MGV,30892439
2014-11-28,MUSTERA PROPERTY GROUP LIMITED,Real Estate,False,41107013,0,MPX,80536727
2021-03-05,MY FOOD BAG GROUP LIMITED,Retailing,False,140613764,0,MFB,644579736
2022-01-07,MY FOODIE BOX LIMITED,Food & Staples Retailing,False,4019999,0,MBX,694141825
2022-02-11,MY REWARDS INTERNATIONAL LIMITED,Commercial & Professional Services,False,10674184,0,MRI,689643348
2009-11-02,MYER HOLDINGS LIMITED,Retailing,False,533831230,2.362204724409451,MYR,21164388
2009-09-10,MYSTATE LIMITED,Banks,False,444921581,-3.908045977011493,MYS,20041842
2016-03-18,N1 HOLDINGS LIMITED,Banks,False,17170837,0,N1H,337658161
2006-06-23,NAGAMBIE RESOURCES LIMITED,Materials,False,39121686,-5.063291139240511,NAG,4802241
1998-04-06,NAMOI COTTON LIMITED,Commercial & Professional Services,False,83496566,1.0526315789473695,NAM,209152
1998-04-06,NAMOI COTTON LIMITED,Commercial & Professional Services,False,83496566,0,NAMN,758179164
2017-10-18,NANOLLOSE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,8933182,-6.250000000000005,NC6,431186225
2007-05-17,NANOSONICS LIMITED,Health Care Equipment & Services,False,1138555909,-1.5503875968992262,NAN,7315167
2018-11-30,NANOVEU LIMITED,Technology Hardware & Equipment,False,3650014,8.333333333333341,NVU,493258728
2013-02-26,NAOS EMERGING OPPORTUNITIES COMPANY LIMITED,Not Applic,False,57997487,0.6289308176100634,NCC,52853260
2014-11-12,NAOS EX-50 OPPORTUNITIES COMPANY LIMITED,Not Applic,False,38274540,-4.046242774566465,NAC,80388314
2004-03-25,NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED,Not Applic,False,100328100,-1.4184397163120424,NSC,83031
2022-04-14,NARRYER METALS LIMITED,Materials,False,6181500,-3.703703703703707,NYM,713392334
1962-01-31,NATIONAL AUSTRALIA BANK LIMITED,Banks,False,N/A,1.2950094756790909,NAB,208940
2013-12-19,NATIONAL STORAGE REIT,Real Estate,False,2902300877,1.6528925619834727,NSR,70414175
2017-12-15,NATIONAL TYRE & WHEEL LIMITED,Retailing,False,91943926,-12.94964028776978,NTD,442155986
2020-11-16,NATIVE MINERAL RESOURCES HOLDINGS LIMITED,Materials,False,15269476,11.538461538461528,NMR,621922965
2011-03-31,NAVARRE MINERALS LIMITED,Materials,False,69018199,2.222222222222224,NML,28877579
2006-04-28,NAVIGATOR GLOBAL INVESTMENTS LIMITED,Diversified Financials,False,253368912,1.3636363636363547,NGI,4574062
2018-09-26,NB GLOBAL CORPORATE INCOME TRUST,Not Applic,False,587801717,-1.0909090909090837,NBI,486196136
2000-12-07,NEARMAP LTD,Software & Services,False,1005595617,1.5075376884422125,NEA,237990
2017-12-07,NELSON RESOURCES LIMITED.,Materials,False,2060080,-10.025706940874029,NES,442141046
2002-07-10,NEOMETALS LTD,Materials,False,624151554,-2.252252252252264,NMT,240272
2015-07-06,NETCCENTRIC LIMITED,Media & Entertainment,False,16131665,-1.5384615384615399,NCL,276540208
2011-01-13,NETLINKZ LIMITED,Software & Services,False,75299923,0,NET,50674086
2017-11-20,NETWEALTH GROUP LIMITED,Diversified Financials,False,2875406496,-5.707395498392276,NWL,440540239
2005-02-03,NEUREN PHARMACEUTICALS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,951766689,-4.787234042553184,NEU,211169
2005-03-17,NEURIZER LTD,Energy,False,110456448,-4.166666666666659,NRZ,1450031
