"symbol","action","fullName","firstName","lastName","amount","asset","assetType","disclosureYear","disclosureDate","transactionDate","url"
"IRBT","purchase","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","iRobot Corporation","Stock","2020","2020-05-05","2020-04-06","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"GOOG","purchase","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","Alphabet Inc.","Stock","2020","2020-05-05","2020-04-06","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"GRUB","purchase","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","Grubhub Inc.","Stock","2020","2020-05-05","2020-04-06","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"QSR","purchase","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","Restaurant Brands International Inc.","Stock","2020","2020-05-05","2020-04-06","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"--","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","New York NY City Transitional Fin Auth Rev Sub-future Tax Ser B <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 02/01/2022</div>","Municipal Security","2020","2020-05-05","2020-04-13","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"GOOG","purchase","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","Alphabet Inc.","Stock","2020","2020-05-05","2020-04-08","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"UPS","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","United Parcel Service, Inc.","Stock","2020","2020-05-05","2020-04-08","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"AMZN","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","Amazon.com, Inc.","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"NVDA","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","NVIDIA Corporation","Stock","2020","2020-05-05","2020-04-21","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"CRWD","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","CrowdStrike Holdings, Inc.","Stock","2020","2020-05-05","2020-04-21","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"PYPL","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","PayPal Holdings, Inc.","Stock","2020","2020-05-05","2020-04-23","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"CRWD","sale_full","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","CrowdStrike Holdings, Inc.","Stock","2020","2020-05-05","2020-04-24","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"C","sale_full","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","Citigroup Inc.","Stock","2020","2020-05-05","2020-04-24","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"JCI","sale_full","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","Johnson Controls International plc","Stock","2020","2020-05-05","2020-04-24","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"TEL","sale_full","Ron L Wyden","Ron","Wyden","$1,001 - $15,000","TE Connectivity Ltd.","Stock","2020","2020-05-05","2020-04-24","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"AMZN","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Amazon.com, Inc.","Stock","2020","2020-05-05","2020-05-01","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"VMC","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","Vulcan Materials Company","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"T","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","AT&amp;T Inc.","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"SBUX","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Starbucks Corporation","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"KLAC","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","KLA Corporation","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"GOOG","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","Alphabet Inc.","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"F","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Ford Motor Company","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"DNKN","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Dunkin' Brands Group, Inc.","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"DIS","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","The Walt Disney Company","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"AMAT","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Applied Materials, Inc.","Stock","2020","2020-05-05","2020-04-17","https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/"
"--","purchase","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Fitz Frames, Inc. <div class=""text-muted""> <em>Company:</em> Fitz Frames, Inc. &nbsp;(Santa Monica, CA) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Custom eyeglass wear</div>","Non-Public Stock","2019","2019-01-03","2018-11-24","https://efdsearch.senate.gov/search/view/ptr/8361b3a4-562e-4862-9faa-e7e8f2a728ef/"
"--","purchase","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","Oregon St For Previous Issues GO Bds <div class=""text-muted""><em>Rate/Coupon:</em> 5<br> <em>Matures:</em> 08/01/2041</div>","Municipal Security","2017","2017-07-06","2016-03-24","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","sale_full","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","New York St Loc Govt Assistance Corp Ref <div class=""text-muted""><em>Rate/Coupon:</em> 5.25<br> <em>Matures:</em> 04/01/16</div>","Municipal Security","2017","2017-07-06","2016-02-26","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","sale_full","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Nassau Cnty NY Swr &amp; Storm Wtr Fin Auth <div class=""text-muted""><em>Rate/Coupon:</em> 5<br> <em>Matures:</em> 11/01/17</div>","Municipal Security","2017","2017-07-06","2016-02-19","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","sale_full","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","Port Auth NY &amp; NJ consolidated Bds <div class=""text-muted""><em>Rate/Coupon:</em> 5<br> <em>Matures:</em> 12/01/18</div>","Municipal Security","2017","2017-07-06","2016-02-19","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","sale_full","Ron L Wyden","Ron","Wyden","$50,001 - $100,000","Schenectady Cnty NY Var Purp Bds <div class=""text-muted""><em>Rate/Coupon:</em> 4<br> <em>Matures:</em> 12/15/18</div>","Municipal Security","2017","2017-07-06","2016-02-19","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","sale_full","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Waterville NY Cent Sch Dist Fixed <div class=""text-muted""><em>Rate/Coupon:</em> 4<br> <em>Matures:</em> 6/15/2016</div>","Municipal Security","2017","2017-07-06","2016-02-26","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","sale_full","Ron L Wyden","Ron","Wyden","$15,001 - $50,000","Erie Cnty NY Indl Dev Agy Sch Fac Rev <div class=""text-muted""><em>Rate/Coupon:</em> 5<br> <em>Matures:</em> 5/1/2017</div>","Municipal Security","2017","2017-07-06","2016-02-19","https://efdsearch.senate.gov/search/view/ptr/17cb92a5-f23f-4320-a96d-892ee76c92d9/"
"--","purchase","Ron Wyden","Ron","Wyden","$50,001 - $100,000","brookhaven NY ref bonds","","2014","2014-07-02","2013-09-30","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$15,001 - $50,000","triborough brdg &amp; Tunl auth ny rev bond","","2014","2014-07-02","2013-09-30","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$100,001 - $250,000","new york st dorm auth lease bond fund","","2014","2014-07-02","2013-08-07","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$15,001 - $50,000","ERIE CNTY NY INDL DEV AGY SCH FAC REV REV BDS CITY SCH DIST OF BUFFALO 2008A","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$15,001 - $50,000","NASSAU CNTY N Y SWR &amp; STORM WTR FIN AUT REV BDS 2008A","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$15,001 - $50,000","NEW YORK N Y CITY TRANSITIONAL FIN AUTH FUTURE TAX SECURED SUB BDS 2007B","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$50,001 - $100,000","NEW YORK ST LOC GOVT ASSISTANCE CORP REF BDS 1993E","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$50,001 - $100,000","PORT AUTH N Y &amp; N J CONSOLIDATED BDS 179","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$50,001 - $100,000","SCHENECTADY CNTY N Y VAR PURP BDS 2013","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"--","purchase","Ron Wyden","Ron","Wyden","$15,001 - $50,000","WATERVILLE N Y CENT SCH DIST SCH DIST BDS 2006","","2014","2014-07-02","2014-01-03","https://efdsearch.senate.gov/search/view/ptr/94cdb35a-a771-4aa7-a7f7-fef0082343e5/"
"N/A","n_a","Ronald L Wyden","Ronald","Wyden","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2013","2013-06-05","2013-06-05","https://efdsearch.senate.gov/search/view/paper/32DFA085-A7AF-405F-8733-C2CEF33694A8/"
"--","sale_full","Roy Blunt","Roy","Blunt","$15,001 - $50,000","PM","Stock","2021","2021-11-25","2021-11-24","https://efdsearch.senate.gov/search/view/ptr/ffed6c7a-6f2d-43ef-bb8c-433704146f24/"
"NRDY","purchase","Roy Blunt","Roy","Blunt","$1,001 - $15,000","Nerdy Inc. Class A Common Stock","Stock","2021","2021-09-28","2021-09-27","https://efdsearch.senate.gov/search/view/ptr/4760c9fb-67ec-40d5-9684-094527a0226b/"
"MDLZ","sale_full","Roy Blunt","Roy","Blunt","$50,001 - $100,000","Mondelez International, Inc. <div class=""text-muted"">Option Type: Neither <br><em>Strike price:</em> $24.87 <br> <em>Expires:</em> 02/23/2022 </div>","Stock Option","2019","2019-12-28","2019-12-02","https://efdsearch.senate.gov/search/view/ptr/7ddbb448-44d1-47b5-8f47-fa2eab111d60/"
"KHC","sale_full","Roy Blunt","Roy","Blunt","$1,001 - $15,000","The Kraft Heinz Company <div class=""text-muted"">Option Type: Neither <br><em>Strike price:</em> $24.96 <br> <em>Expires:</em> 02/23/2020 </div>","Stock Option","2019","2019-12-28","2019-11-26","https://efdsearch.senate.gov/search/view/ptr/7ddbb448-44d1-47b5-8f47-fa2eab111d60/"
"--","sale_full","Roy Blunt","Roy","Blunt","$50,001 - $100,000","MDLZ (stock option)","","2015","2015-12-24","2014-12-30","https://efdsearch.senate.gov/search/view/ptr/f24dd495-dcee-45a7-9138-a29d7c72f4f8/"
"--","sale_full","Roy Blunt","Roy","Blunt","$1,001 - $15,000","PM","Stock","2015","2015-12-24","2015-12-04","https://efdsearch.senate.gov/search/view/ptr/f24dd495-dcee-45a7-9138-a29d7c72f4f8/"
"--","sale_full","Roy Blunt","Roy","Blunt","$1,001 - $15,000","CSCO","Stock","2015","2015-12-24","2015-12-11","https://efdsearch.senate.gov/search/view/ptr/f24dd495-dcee-45a7-9138-a29d7c72f4f8/"
"MDLZ","sale_full","Roy Blunt","Roy","Blunt","$50,001 - $100,000","Mondelez International, Inc. (NASDAQ)","","2014","2014-12-05","2014-11-11","https://efdsearch.senate.gov/search/view/ptr/9ddbcc76-dc18-4775-a7d5-a1a7063c0ebd/"
"N/A","n_a","Roy D Blunt","Roy","Blunt","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2013","2013-09-03","2013-09-03","https://efdsearch.senate.gov/search/view/paper/165562C8-E09A-446A-ABC7-884000E3452F/"
"N/A","n_a","Roy D Blunt","Roy","Blunt","Unknown","This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.","PDF Disclosed Filing","2013","2013-05-02","2013-05-02","https://efdsearch.senate.gov/search/view/paper/5A6C9EAF-3471-43B3-9C20-726C478FF1B2/"
"T","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","AT&amp;T Inc.","Stock","2021","2021-09-13","2021-08-30","https://efdsearch.senate.gov/search/view/ptr/2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7/"
"MCHP","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Microchip Technology Incorporated - Common Stock","Stock","2021","2021-09-13","2021-08-30","https://efdsearch.senate.gov/search/view/ptr/2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7/"
"--","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","MACYS RETAIL HLDGS INC <div class=""text-muted""><em>Rate/Coupon:</em> 3.875%<br> <em>Matures:</em> 01/15/2022</div>","Corporate Bond","2021","2021-09-13","2021-08-27","https://efdsearch.senate.gov/search/view/ptr/2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7/"
"BABA","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Alibaba Group Holding Limited American Depositary","Stock","2021","2021-09-13","2021-08-30","https://efdsearch.senate.gov/search/view/ptr/2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7/"
"--","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Genl Motors Financial Co Inc <div class=""text-muted""><em>Rate/Coupon:</em> 3.2%<br> <em>Matures:</em> 07/06/2021</div>","Corporate Bond","2021","2021-07-23","2021-06-07","https://efdsearch.senate.gov/search/view/ptr/89f81dcb-e3d3-4c79-bc26-3aa06b346e41/"
"--","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","XEROX CORP <div class=""text-muted""><em>Rate/Coupon:</em> 4.5%<br> <em>Matures:</em> 05/15/2021</div>","Corporate Bond","2021","2021-01-25","2020-12-30","https://efdsearch.senate.gov/search/view/ptr/b960f3a6-2f53-4273-bae6-b61e983e6d60/"
"FTV","exchange","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Fortive Corporation (Exchanged) <br> Vontier Corporation (Received)","Stock","2020","2020-11-19","2020-10-09","https://efdsearch.senate.gov/search/view/ptr/d95fd568-e9c2-4715-b405-88c2758b44cc/"
"--","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","XEROX CORP <div class=""text-muted""><em>Rate/Coupon:</em> 4.5%<br> <em>Matures:</em> 05/15/21</div>","Corporate Bond","2020","2020-11-19","2020-10-13","https://efdsearch.senate.gov/search/view/ptr/d95fd568-e9c2-4715-b405-88c2758b44cc/"
"TT","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Trane Technologies plc","Stock","2020","2020-10-27","2020-09-30","https://efdsearch.senate.gov/search/view/ptr/7246e5b3-88d3-49b0-8c41-946dbf1cbba2/"
"TT","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Trane Technologies plc","Stock","2020","2020-10-27","2020-09-30","https://efdsearch.senate.gov/search/view/ptr/7246e5b3-88d3-49b0-8c41-946dbf1cbba2/"
"CB","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Chubb Limited","Stock","2020","2020-10-27","2020-09-09","https://efdsearch.senate.gov/search/view/ptr/7246e5b3-88d3-49b0-8c41-946dbf1cbba2/"
"IBM","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","International Business Machines Corporation","Stock","2020","2020-08-07","2019-07-05","https://efdsearch.senate.gov/search/view/ptr/8dfe5942-3317-4c77-b2e8-d7d19a6b1126/"
"IBM","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","International Business Machines Corporation","Stock","2020","2020-08-07","2019-07-05","https://efdsearch.senate.gov/search/view/ptr/8dfe5942-3317-4c77-b2e8-d7d19a6b1126/"
"SIEGY","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Siemens Aktiengesellschaft","Stock","2020","2020-04-14","2020-03-11","https://efdsearch.senate.gov/search/view/ptr/469d1b8f-262c-4cdc-9052-2f76ce33c2bc/"
"CGNX","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Cognex Corporation","Stock","2020","2020-04-14","2020-03-11","https://efdsearch.senate.gov/search/view/ptr/469d1b8f-262c-4cdc-9052-2f76ce33c2bc/"
"ILMN","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Illumina, Inc.","Stock","2020","2020-04-14","2020-03-11","https://efdsearch.senate.gov/search/view/ptr/469d1b8f-262c-4cdc-9052-2f76ce33c2bc/"
"--","exchange","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","INGERSOLL RAND PLC SHS (Exchanged) <br> TRANE TECHNOLOGIES PLC (Received)","Stock","2020","2020-04-14","2020-03-04","https://efdsearch.senate.gov/search/view/ptr/469d1b8f-262c-4cdc-9052-2f76ce33c2bc/"
"--","exchange","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","INGERSOLL RAND PLC SHARES (Exchanged) <br> TRANE TECHNOLOGIES PLC (Received)","Stock","2020","2020-04-14","2020-03-04","https://efdsearch.senate.gov/search/view/ptr/469d1b8f-262c-4cdc-9052-2f76ce33c2bc/"
"DLR","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Digital Realty Trust, Inc.","Stock","2020","2020-03-31","2020-02-13","https://efdsearch.senate.gov/search/view/ptr/2d09ce3a-1dfb-4110-b9aa-fe0dbde0d490/"
"WM","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Waste Management, Inc.","Stock","2020","2020-03-31","2020-02-13","https://efdsearch.senate.gov/search/view/ptr/2d09ce3a-1dfb-4110-b9aa-fe0dbde0d490/"
"IBM","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","International Business Machines Corporation","Stock","2020","2020-01-08","2019-12-19","https://efdsearch.senate.gov/search/view/ptr/d4c51c35-fa7f-4def-8317-fb6317e21160/"
"TSLA","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Tesla, Inc.","Stock","2019","2019-10-08","2019-08-27","https://efdsearch.senate.gov/search/view/ptr/6afab8c4-aaf4-464a-9c1c-4e04b229e77f/"
"T","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","AT&amp;T Inc.","Stock","2019","2019-10-08","2019-08-27","https://efdsearch.senate.gov/search/view/ptr/6afab8c4-aaf4-464a-9c1c-4e04b229e77f/"
"CVS","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","CVS Health Corporation","Stock","2019","2019-10-08","2019-08-27","https://efdsearch.senate.gov/search/view/ptr/6afab8c4-aaf4-464a-9c1c-4e04b229e77f/"
"TSLA","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Tesla, Inc.","Stock","2019","2019-10-08","2019-08-27","https://efdsearch.senate.gov/search/view/ptr/6afab8c4-aaf4-464a-9c1c-4e04b229e77f/"
"KO","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","The Coca-Cola Company","Stock","2019","2019-07-18","2019-06-05","https://efdsearch.senate.gov/search/view/ptr/93e79f26-9cce-4cec-936f-33435468bdc0/"
"NSRGY","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Nestlé S.A.","Stock","2019","2019-07-18","2019-06-05","https://efdsearch.senate.gov/search/view/ptr/93e79f26-9cce-4cec-936f-33435468bdc0/"
"CVS","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","CVS Health Corporation","Stock","2019","2019-06-11","2019-05-16","https://efdsearch.senate.gov/search/view/ptr/923dbc06-079b-4cb5-b251-fd0480b7471a/"
"NVDA","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","NVIDIA Corporation","Stock","2019","2019-06-11","2019-05-17","https://efdsearch.senate.gov/search/view/ptr/923dbc06-079b-4cb5-b251-fd0480b7471a/"
"INTC","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Intel Corporation","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"CGNX","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Cognex Corporation","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"SQ","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Square, Inc.","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"T","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","AT&amp;T Inc.","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"SIEGY","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Siemens Aktiengesellschaft","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"VZ","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Verizon Communications Inc.","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"MCD","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","McDonald's Corporation","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"TEL","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","TE Connectivity Ltd.","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"PGR","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","The Progressive Corporation","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"INTC","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Intel Corporation","Stock","2019","2019-05-08","2019-04-18","https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/"
"BA","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","The Boeing Company","Stock","2019","2019-04-17","2019-03-15","https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/"
"BIIB","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","Biogen Inc.","Stock","2019","2019-04-17","2019-03-22","https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/"
"BA","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","The Boeing Company","Stock","2019","2019-04-17","2019-03-15","https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/"
"HAS","sale_partial","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Hasbro, Inc.","Stock","2019","2019-03-25","2019-02-12","https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/"
"PG","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","The Procter &amp; Gamble Company","Stock","2019","2019-03-25","2019-02-27","https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/"
"PEP","purchase","Sheldon Whitehouse","Sheldon","Whitehouse","$1,001 - $15,000","PepsiCo, Inc.","Stock","2019","2019-03-25","2019-02-27","https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/"
"NSRGY","sale_partial","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Nestlé S.A.","Stock","2019","2019-03-25","2019-02-27","https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/"
"FB","sale_full","Sheldon Whitehouse","Sheldon","Whitehouse","$15,001 - $50,000","Facebook, Inc.","Stock","2019","2019-03-25","2019-02-27","https://efdsearch.senate.gov/search/view/ptr/c41572bf-57fc-4769-9f70-34e195b5aaef/"
