"id","name","partyShort","stateAbbreviation","committeeId","committeeName","committeePosition","committeeSide","committeeRank"
"C001105","Barbara Comstock","R","VA","C001105","Committee on Transportation and Infrastructure","member","majority",22
"W000808","Frederica Wilson","D","FL","W000808","Committee on Transportation and Infrastructure","member","minority",22
"P000604","Donald M. Payne Jr.","D","NJ","P000604","Committee on Transportation and Infrastructure","member","minority",23
"R000603","David Rouzer","R","NC","R000603","Committee on Transportation and Infrastructure","member","majority",23
"B001295","Mike Bost","R","IL","B001295","Committee on Transportation and Infrastructure","member","majority",24
"L000579","Alan Lowenthal","D","CA","L000579","Committee on Transportation and Infrastructure","member","minority",24
"L000581","Brenda Lawrence","D","MI","L000581","Committee on Transportation and Infrastructure","member","minority",25
"W000814","Randy Weber","R","TX","W000814","Committee on Transportation and Infrastructure","member","majority",25
"L000578","Doug LaMalfa","R","CA","L000578","Committee on Transportation and Infrastructure","member","majority",26
"D000623","Mark DeSaulnier","D","CA","D000623","Committee on Transportation and Infrastructure","member","minority",26
"P000610","Stacey Plaskett","D","VI","P000610","Committee on Transportation and Infrastructure","member","minority",27
"W000821","Bruce Westerman","R","AR","W000821","Committee on Transportation and Infrastructure","member","majority",27
"S001199","Lloyd Smucker","R","PA","S001199","Committee on Transportation and Infrastructure","member","majority",28
"M001201","Paul Mitchell","R","MI","M001201","Committee on Transportation and Infrastructure","member","majority",29
"F000464","John Faso","R","NY","F000464","Committee on Transportation and Infrastructure","member","majority",30
"F000465","A. Drew Ferguson","R","GA","F000465","Committee on Transportation and Infrastructure","member","majority",31
"M001199","Brian Mast","R","FL","M001199","Committee on Transportation and Infrastructure","member","majority",32
"L000587","Jason Lewis","R","MN","L000587","Committee on Transportation and Infrastructure","member","majority",33
"G000579","Mike Gallagher","R","WI","G000579","Committee on Transportation and Infrastructure","member","majority",34
"R000582","Phil Roe","R","TN","R000582","Committee on Veterans&#39; Affairs","member","majority",1
"W000799","Tim Walz","D","MN","W000799","Committee on Veterans&#39; Affairs","member","minority",1
"T000472","Mark Takano","D","CA","T000472","Committee on Veterans&#39; Affairs","member","minority",2
"B001257","Gus Bilirakis","R","FL","B001257","Committee on Veterans&#39; Affairs","member","majority",2
"B001285","Julia Brownley","D","CA","B001285","Committee on Veterans&#39; Affairs","member","minority",3
"C001077","Mike Coffman","R","CO","C001077","Committee on Veterans&#39; Affairs","member","majority",3
"R000600","Amata Coleman Radewagen","R","AS","R000600","Committee on Veterans&#39; Affairs","member","majority",4
"K000382","Ann McLane Kuster","D","NH","K000382","Committee on Veterans&#39; Affairs","member","minority",4
"B001295","Mike Bost","R","IL","B001295","Committee on Veterans&#39; Affairs","member","majority",5
"O000170","Beto O'Rourke","D","TX","O000170","Committee on Veterans&#39; Affairs","member","minority",5
"R000602","Kathleen Rice","D","NY","R000602","Committee on Veterans&#39; Affairs","member","minority",6
"P000611","Bruce Poliquin","R","ME","P000611","Committee on Veterans&#39; Affairs","member","majority",6
"C001110","J. Luis Correa","D","CA","C001110","Committee on Veterans&#39; Affairs","member","minority",7
"D000628","Neal Dunn","R","FL","D000628","Committee on Veterans&#39; Affairs","member","majority",7
"A000375","Jodey Arrington","R","TX","A000375","Committee on Veterans&#39; Affairs","member","majority",8
"H001077","Clay Higgins","R","LA","H001077","Committee on Veterans&#39; Affairs","member","majority",9
"E000293","Elizabeth Esty","D","CT","E000293","Committee on Veterans&#39; Affairs","member","minority",9
"B001301","Jack Bergman","R","MI","B001301","Committee on Veterans&#39; Affairs","member","majority",10
"P000608","Scott Peters","D","CA","P000608","Committee on Veterans&#39; Affairs","member","minority",10
"B001299","Jim Banks","R","IN","B001299","Committee on Veterans&#39; Affairs","member","majority",11
"G000582","Jenniffer González-Colón","R","PR","G000582","Committee on Veterans&#39; Affairs","member","majority",12
"M001199","Brian Mast","R","FL","M001199","Committee on Veterans&#39; Affairs","member","majority",13
"N000015","Richard E. Neal","D","MA","N000015","Committee on Ways and Means","member","minority",1
"B000755","Kevin Brady","R","TX","B000755","Committee on Ways and Means","member","majority",1
"L000263","Sander M. Levin","D","MI","L000263","Committee on Ways and Means","member","minority",2
"J000174","Sam Johnson","R","TX","J000174","Committee on Ways and Means","member","majority",2
"L000287","John Lewis","D","GA","L000287","Committee on Ways and Means","member","minority",3
"N000181","Devin Nunes","R","CA","N000181","Committee on Ways and Means","member","majority",3
"R000578","Dave Reichert","R","WA","R000578","Committee on Ways and Means","member","majority",4
"D000399","Lloyd Doggett","D","TX","D000399","Committee on Ways and Means","member","minority",4
"R000580","Peter Roskam","R","IL","R000580","Committee on Ways and Means","member","majority",5
"T000460","Mike Thompson","D","CA","T000460","Committee on Ways and Means","member","minority",5
"L000557","John B. Larson","D","CT","L000557","Committee on Ways and Means","member","minority",6
"B001260","Vern Buchanan","R","FL","B001260","Committee on Ways and Means","member","majority",6
"B000574","Earl Blumenauer","D","OR","B000574","Committee on Ways and Means","member","minority",7
"S001172","Adrian Smith","R","NE","S001172","Committee on Ways and Means","member","majority",7
"K000188","Ron Kind","D","WI","K000188","Committee on Ways and Means","member","minority",8
"J000290","Lynn Jenkins","R","KS","J000290","Committee on Ways and Means","member","majority",8
"P000096","Bill Pascrell Jr.","D","NJ","P000096","Committee on Ways and Means","member","minority",9
"P000594","Erik Paulsen","R","MN","P000594","Committee on Ways and Means","member","majority",9
"C001038","Joseph Crowley","D","NY","C001038","Committee on Ways and Means","member","minority",10
"M001158","Kenny Marchant","R","TX","M001158","Committee on Ways and Means","member","majority",10
"D000096","Danny K. Davis","D","IL","D000096","Committee on Ways and Means","member","minority",11
"B001273","Diane Black","R","TN","B001273","Committee on Ways and Means","member","majority",11
"R000585","Tom Reed","R","NY","R000585","Committee on Ways and Means","member","majority",12
"S001156","Linda T. Sánchez","D","CA","S001156","Committee on Ways and Means","member","minority",12
"H001038","Brian Higgins","D","NY","H001038","Committee on Ways and Means","member","minority",13
"K000376","Mike Kelly","R","PA","K000376","Committee on Ways and Means","member","majority",13
"S001185","Terri Sewell","D","AL","S001185","Committee on Ways and Means","member","minority",14
"R000586","Jim Renacci","R","OH","R000586","Committee on Ways and Means","member","majority",14
"D000617","Suzan K. DelBene","D","WA","D000617","Committee on Ways and Means","member","minority",15
"N000184","Kristi Noem","R","SD","N000184","Committee on Ways and Means","member","majority",15
"C001080","Judy Chu","D","CA","C001080","Committee on Ways and Means","member","minority",16
"H001065","George Holding","R","NC","H001065","Committee on Ways and Means","member","majority",16
"S001195","Jason Smith","R","MO","S001195","Committee on Ways and Means","member","majority",17
"R000597","Tom Rice","R","SC","R000597","Committee on Ways and Means","member","majority",18
"S001183","David Schweikert","R","AZ","S001183","Committee on Ways and Means","member","majority",19
"W000813","Jackie Walorski","R","IN","W000813","Committee on Ways and Means","member","majority",20
"C001107","Carlos Curbelo","R","FL","C001107","Committee on Ways and Means","member","majority",21
"B001293","Mike Bishop","R","MI","B001293","Committee on Ways and Means","member","majority",22
"L000585","Darin M. LaHood","R","IL","L000585","Committee on Ways and Means","member","majority",23
"W000815","Brad Wenstrup","R","OH","W000815","Committee on Ways and Means","member","majority",24
"N000181","Devin Nunes","R","CA","N000181","Permanent Select Committee on Intelligence","member","majority",1
"S001150","Adam B. Schiff","D","CA","S001150","Permanent Select Committee on Intelligence","member","minority",1
"H001047","Jim Himes","D","CT","H001047","Permanent Select Committee on Intelligence","member","minority",2
"C001062","K. Michael Conaway","R","TX","C001062","Permanent Select Committee on Intelligence","member","majority",2
"K000210","Peter T. King","R","NY","K000210","Permanent Select Committee on Intelligence","member","majority",3
"S001185","Terri Sewell","D","AL","S001185","Permanent Select Committee on Intelligence","member","minority",3
"C001072","André Carson","D","IN","C001072","Permanent Select Committee on Intelligence","member","minority",4
"L000554","Frank A. LoBiondo","R","NJ","L000554","Permanent Select Committee on Intelligence","member","majority",4
"S001175","Jackie Speier","D","CA","S001175","Permanent Select Committee on Intelligence","member","minority",5
"R000583","Tom Rooney","R","FL","R000583","Permanent Select Committee on Intelligence","member","majority",5
"R000435","Ileana Ros-Lehtinen","R","FL","R000435","Permanent Select Committee on Intelligence","member","majority",6
"Q000023","Mike Quigley","D","IL","Q000023","Permanent Select Committee on Intelligence","member","minority",6
"T000463","Michael R. Turner","R","OH","T000463","Permanent Select Committee on Intelligence","member","majority",7
"S001193","Eric Swalwell","D","CA","S001193","Permanent Select Committee on Intelligence","member","minority",7
"W000815","Brad Wenstrup","R","OH","W000815","Permanent Select Committee on Intelligence","member","majority",8
"C001091","Joaquín Castro","D","TX","C001091","Permanent Select Committee on Intelligence","member","minority",8
"S001192","Chris Stewart","R","UT","S001192","Permanent Select Committee on Intelligence","member","majority",9
"H001064","Denny Heck","D","WA","H001064","Permanent Select Committee on Intelligence","member","minority",9
"C001087","Rick Crawford","R","AR","C001087","Permanent Select Committee on Intelligence","member","majority",10
"G000566","Trey Gowdy","R","SC","G000566","Permanent Select Committee on Intelligence","member","majority",11
"S001196","Elise Stefanik","R","NY","S001196","Permanent Select Committee on Intelligence","member","majority",12
"H001073","Will Hurd","R","TX","H001073","Permanent Select Committee on Intelligence","member","majority",13
