bourse_en,bourse_vi,created,data_index_id,foreign_ownership,fund_id,id,market_value,modified,per_nav,sector_en,sector_vi,shares,stock
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3910,0.00,2020-02-07 06:29:32,3.80,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3911,0.00,2020-02-07 06:29:32,3.20,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3912,0.00,2020-02-07 06:29:32,3.20,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3841,0.00,2020-01-08 02:56:24,9.20,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3842,0.00,2020-01-08 02:56:24,8.50,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3843,0.00,2020-01-08 02:56:24,7.90,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3844,0.00,2020-01-08 02:56:24,6.60,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3845,0.00,2020-01-08 02:56:24,6.30,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3846,0.00,2020-01-08 02:56:24,5.00,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3847,0.00,2020-01-08 02:56:24,4.10,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3848,0.00,2020-01-08 02:56:24,4.00,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3849,0.00,2020-01-08 02:56:24,3.90,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-12-31 00:00:00,2419,0.00,2,3850,0.00,2020-01-08 02:56:24,3.00,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3751,0.00,2019-12-06 04:09:43,8.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3752,0.00,2019-12-06 04:09:43,8.30,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3753,0.00,2019-12-06 04:09:43,7.90,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3754,0.00,2019-12-06 04:09:43,7.40,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3755,0.00,2019-12-06 04:09:43,6.20,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3756,0.00,2019-12-06 04:09:43,5.10,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3757,0.00,2019-12-06 04:09:43,5.00,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3758,0.00,2019-12-06 04:09:43,4.90,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3759,0.00,2019-12-06 04:09:43,4.20,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-11-30 00:00:00,2380,0.00,2,3760,0.00,2019-12-06 04:09:43,4.00,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3691,0.00,2019-11-07 10:42:47,10.10,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3692,0.00,2019-11-07 10:42:47,8.00,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3693,0.00,2019-11-07 10:42:47,7.70,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3694,0.00,2019-11-07 10:42:47,6.40,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3695,0.00,2019-11-07 10:42:47,5.20,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3696,0.00,2019-11-07 10:42:47,5.10,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3697,0.00,2019-11-07 10:42:47,5.00,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3698,0.00,2019-11-07 10:42:47,5.00,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3699,0.00,2019-11-07 10:42:47,4.40,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-10-31 00:00:00,2345,0.00,2,3700,0.00,2019-11-07 10:42:47,3.70,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3601,0.00,2019-10-07 04:10:32,10.10,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3602,0.00,2019-10-07 04:10:32,7.20,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3603,0.00,2019-10-07 04:10:32,7.00,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3604,0.00,2019-10-07 04:10:32,6.30,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3605,0.00,2019-10-07 04:10:32,6.20,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3606,0.00,2019-10-07 04:10:32,5.00,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3607,0.00,2019-10-07 04:10:32,4.80,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3608,0.00,2019-10-07 04:10:32,4.80,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3609,0.00,2019-10-07 04:10:32,4.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-09-30 00:00:00,2300,0.00,2,3610,0.00,2019-10-07 04:10:32,3.80,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3541,0.00,2019-09-10 02:23:43,9.30,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3542,0.00,2019-09-10 02:23:43,6.62,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3543,0.00,2019-09-10 02:23:43,6.61,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3544,0.00,2019-09-10 02:23:43,6.56,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3545,0.00,2019-09-10 02:23:43,5.86,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3546,0.00,2019-09-10 02:23:43,5.41,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3547,0.00,2019-09-10 02:23:43,5.21,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3548,0.00,2019-09-10 02:23:43,4.97,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3549,0.00,2019-09-10 02:23:43,4.39,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-08-31 00:00:00,2260,0.00,2,3550,0.00,2019-09-10 02:23:43,4.07,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3486,0.00,2019-08-12 03:55:43,8.30,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3487,0.00,2019-08-12 03:55:43,6.62,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3488,0.00,2019-08-12 03:55:43,6.44,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3489,0.00,2019-08-12 03:55:43,5.93,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3490,0.00,2019-08-12 03:55:43,5.64,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3491,0.00,2019-08-12 03:55:43,5.32,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3492,0.00,2019-08-12 03:55:43,4.97,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3493,0.00,2019-08-12 03:55:43,4.66,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,MSN
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3494,0.00,2019-08-12 03:55:43,4.60,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-07-31 00:00:00,2221,0.00,2,3495,0.00,2019-08-12 03:55:43,4.31,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3422,0.00,2019-07-05 14:28:17,7.22,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3423,0.00,2019-07-05 14:28:17,5.96,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3424,0.00,2019-07-05 14:28:17,5.92,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3425,0.00,2019-07-05 14:28:17,5.48,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3426,0.00,2019-07-05 14:28:17,5.39,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3427,0.00,2019-07-05 14:28:17,5.01,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3428,0.00,2019-07-05 14:28:17,4.84,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,MSN
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3429,0.00,2019-07-05 14:28:17,4.73,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3430,0.00,2019-07-05 14:28:17,4.31,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-06-30 00:00:00,2181,0.00,2,3431,0.00,2019-07-05 14:28:17,4.23,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3371,0.00,2019-06-06 09:53:00,7.29,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3372,0.00,2019-06-06 09:53:00,5.98,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3373,0.00,2019-06-06 09:53:00,5.70,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3374,0.00,2019-06-06 09:53:00,5.67,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3375,0.00,2019-06-06 09:53:00,5.37,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3376,0.00,2019-06-06 09:53:00,5.24,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3377,0.00,2019-06-06 09:53:00,5.02,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3378,0.00,2019-06-06 09:53:00,4.80,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,MSN
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3379,0.00,2019-06-06 09:53:00,4.72,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-05-31 00:00:00,2136,0.00,2,3380,0.00,2019-06-06 09:53:00,4.10,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3321,0.00,2019-05-07 07:35:04,8.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3322,0.00,2019-05-07 07:35:04,7.70,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3323,0.00,2019-05-07 07:35:04,6.30,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3324,0.00,2019-05-07 07:35:04,5.90,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3325,0.00,2019-05-07 07:35:04,5.90,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3326,0.00,2019-05-07 07:35:04,5.20,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3327,0.00,2019-05-07 07:35:04,4.90,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3328,0.00,2019-05-07 07:35:04,4.40,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,MSN
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3329,0.00,2019-05-07 07:35:04,4.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-04-30 00:00:00,2085,0.00,2,3330,0.00,2019-05-07 07:35:04,4.10,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3241,0.00,2019-04-08 09:33:05,8.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3242,0.00,2019-04-08 09:33:05,6.50,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3243,0.00,2019-04-08 09:33:05,6.20,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3244,0.00,2019-04-08 09:33:05,5.80,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3245,0.00,2019-04-08 09:33:05,5.10,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3246,0.00,2019-04-08 09:33:05,4.90,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3247,0.00,2019-04-08 09:33:05,4.70,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3248,0.00,2019-04-08 09:33:05,4.40,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3249,0.00,2019-04-08 09:33:05,4.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,MSN
HOSE,HOSE,2019-03-31 00:00:00,2054,0.00,2,3250,0.00,2019-04-08 09:33:05,4.20,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3191,0.00,2019-03-08 08:37:34,8.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3192,0.00,2019-03-08 08:37:34,5.80,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3193,0.00,2019-03-08 08:37:34,5.60,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3194,0.00,2019-03-08 08:37:34,5.10,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3195,0.00,2019-03-08 08:37:34,5.00,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3196,0.00,2019-03-08 08:37:34,4.80,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3197,0.00,2019-03-08 08:37:34,4.10,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3198,0.00,2019-03-08 08:37:34,4.10,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3199,0.00,2019-03-08 08:37:34,3.80,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-02-28 00:00:00,2018,0.00,2,3200,0.00,2019-03-08 08:37:34,3.50,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3171,0.00,2019-02-14 10:37:24,8.50,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3172,0.00,2019-02-14 10:37:24,5.80,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3173,0.00,2019-02-14 10:37:24,5.60,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3174,0.00,2019-02-14 10:37:24,4.60,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3175,0.00,2019-02-14 10:37:24,4.60,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3176,0.00,2019-02-14 10:37:24,4.30,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3177,0.00,2019-02-14 10:37:24,4.20,Materials,Vật Liệu,0,HPG
HNX,HNX,2019-01-31 00:00:00,1984,0.00,2,3178,0.00,2019-02-14 10:37:24,4.10,Banks,Ngân Hàng,0,ACB
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3179,0.00,2019-02-14 10:37:24,3.70,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2019-01-31 00:00:00,1984,0.00,2,3180,0.00,2019-02-14 10:37:24,3.60,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3087,0.00,2019-01-08 09:39:32,12.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3088,0.00,2019-01-08 09:39:32,5.50,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3089,0.00,2019-01-08 09:39:32,5.30,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3090,0.00,2019-01-08 09:39:32,5.30,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3091,0.00,2019-01-08 09:39:32,4.70,Banks,Ngân Hàng,0,TCB
HNX,HNX,2018-12-31 00:00:00,1946,0.00,2,3092,0.00,2019-01-08 09:39:32,4.60,Banks,Ngân Hàng,0,ACB
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3093,0.00,2019-01-08 09:39:32,4.60,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3094,0.00,2019-01-08 09:39:32,4.00,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3095,0.00,2019-01-08 09:39:32,3.90,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2018-12-31 00:00:00,1946,0.00,2,3096,0.00,2019-01-08 09:39:32,3.40,Real Estate,Bất Động Sản,0,KDH
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3017,0.00,2018-12-11 03:27:15,10.10,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3018,0.00,2018-12-11 03:27:15,8.30,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3019,0.00,2018-12-11 03:27:15,5.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3020,0.00,2018-12-11 03:27:15,5.10,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3021,0.00,2018-12-11 03:27:15,5.10,Banks,Ngân Hàng,0,TCB
HNX,HNX,2018-11-30 00:00:00,1899,0.00,2,3022,0.00,2018-12-11 03:27:15,4.80,Banks,Ngân Hàng,0,ACB
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3023,0.00,2018-12-11 03:27:15,4.60,Transportation,Vận Tải,0,VJC
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3024,0.00,2018-12-11 03:27:15,4.50,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3025,0.00,2018-12-11 03:27:15,4.00,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2018-11-30 00:00:00,1899,0.00,2,3026,0.00,2018-12-11 03:27:15,3.80,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2937,0.00,2018-11-08 06:28:44,10.00,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2938,0.00,2018-11-08 06:28:44,8.60,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2939,0.00,2018-11-08 06:28:44,6.10,Materials,Vật Liệu,0,HPG
HNX,HNX,2018-10-31 00:00:00,1846,0.00,2,2940,0.00,2018-11-08 06:28:44,6.00,Banks,Ngân Hàng,0,ACB
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2941,0.00,2018-11-08 06:28:44,5.20,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2942,0.00,2018-11-08 06:28:44,4.90,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2943,0.00,2018-11-08 06:28:44,4.60,Transportation,Vận Tải,0,VJC
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2944,0.00,2018-11-08 06:28:44,4.50,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2945,0.00,2018-11-08 06:28:44,3.80,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2018-10-31 00:00:00,1846,0.00,2,2946,0.00,2018-11-08 06:28:44,3.70,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2887,0.00,2018-10-05 09:19:57,9.40,Retailing,Bán Lẻ,0,MWG
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2888,0.00,2018-10-05 09:19:57,7.80,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HNX ,Sàn HNX,2018-09-30 00:00:00,1791,0.00,2,2889,0.00,2018-10-05 09:19:57,6.00,Banks,Ngân Hàng,0,ACB
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2890,0.00,2018-10-05 09:19:57,5.20,Banks,Ngân Hàng,0,TCB
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2891,0.00,2018-10-05 09:19:57,4.80,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2892,0.00,2018-10-05 09:19:57,4.80,Banks,Ngân Hàng,0,VCB
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2893,0.00,2018-10-05 09:19:57,4.60,Materials,Vật Liệu,0,HPG
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2894,0.00,2018-10-05 09:19:57,4.50,Transportation,Vận Tải,0,VJC
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2895,0.00,2018-10-05 09:19:57,4.40,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE ,Sàn HOSE,2018-09-30 00:00:00,1791,0.00,2,2896,0.00,2018-10-05 09:19:57,4.00,Banks,Ngân Hàng,0,VPB
HOSE ,Sàn HOSE,2018-08-31 00:00:00,1746,0.00,2,2827,0.00,2018-09-07 10:09:55,7.40,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE ,Sàn HOSE,2018-08-31 00:00:00,1746,0.00,2,2828,0.00,2018-09-07 10:09:55,6.20,Retailing,Bán Lẻ,0,MWG
HNX ,Sàn HNX,2018-08-31 00:00:00,1746,0.00,2,2829,0.00,2018-09-07 10:09:55,6.00,Banks,Ngân Hàng,0,ACB
HOSE ,Sàn HOSE,2018-08-31 00:00:00,1746,0.00,2,2830,0.00,2018-09-07 10:09:55,5.00,Banks,Ngân Hàng,0,VCB
