api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/H000878.json,False,,,,,1937-07-07,1,,,,,Carroll,,2101,,405724,14237,H000878,,False,Hubbard,2013-04-12 20:11:56 -0400,,,,,ocd-division/country:us/state:ky/cd:1,,D,,,,10,Rep.,KY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000901.json,False,,,,,1941-07-19,5,,,,,Thomas,M,2205,,405747,14427,H000901,,False,Huckaby,2013-04-12 20:11:56 -0400,,,Jerald,,ocd-division/country:us/state:la/cd:5,,D,,,,8,Rep.,LA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000930.json,False,,,,,1932-10-17,2,,,,,William,M,3402,,405775,14238,H000930,,False,Hughes,2013-04-12 20:11:57 -0400,,,J.,,ocd-division/country:us/state:nj/cd:2,,D,,,,10,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000981.json,False,,,,,1948-05-31,45,,,,,Duncan,M,0645,,400191,14835,H000981,,False,Hunter,2013-04-12 20:12:03 -0400,,,L.,,ocd-division/country:us/state:ca/cd:45,,R,,,,4,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H001018.json,False,,,,,1926-05-12,1,,,,,Earl,M,1201,,405855,14636,H001018,,False,Hutto,2013-04-12 20:11:57 -0400,,,Dewitt,,ocd-division/country:us/state:fl/cd:1,,D,,,,6,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H001022.json,False,,,,,1924-04-18,6,,,,,Henry,M,1706,,400192,14239,H001022,,False,Hyde,2013-04-12 20:12:02 -0400,,,John,,ocd-division/country:us/state:il/cd:6,,R,,,,10,Rep.,IL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/I000029.json,False,,,,,1930-08-23,10,,,,,Andrew,M,1210,,405887,14428,I000029,,False,Ireland,2013-04-12 20:11:56 -0400,,,Poysell,,ocd-division/country:us/state:fl/cd:10,,D,,,,8,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/I000029.json,False,,,,,1930-08-23,10,,,,,Andrew,M,1210,,405887,14428,I000029,,False,Ireland,2013-04-12 20:11:56 -0400,,,Poysell,,ocd-division/country:us/state:fl/cd:10,,R,,,,8,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000033.json,False,,,,,1932-02-24,10,,,,,Andrew,M,1810,,405939,10742,J000033,,False,Jacobs,2017-11-29 06:35:53 -0500,,,,,ocd-division/country:us/state:in/cd:10,,D,,,,18,Rep.,IN,,Jr.,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000072.json,True,,,,,1934-05-11,At-Large,,,,,James,M,5000,,300057,14240,J000072,,False,Jeffords,2013-04-12 20:12:01 -0400,,,M.,,ocd-division/country:us/state:vt/cd:1,,R,,,,10,Rep.,VT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000083.json,False,,,,,1933-01-04,9,,,,,Edgar,M,1309,,405985,14429,J000083,,False,Jenkins,2013-04-12 20:11:56 -0400,,,Lanier,,ocd-division/country:us/state:ga/cd:9,,D,,,,8,Rep.,GA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000163.json,False,,,,,1935-01-05,6,,,,,Nancy,F,0906,,400205,15027,J000163,,False,Johnson,2013-04-12 20:12:02 -0400,,,Lee,,ocd-division/country:us/state:ct/cd:6,,R,,,,2,Rep.,CT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000256.json,False,,,,,1913-08-19,1,,,,,Walter,M,3701,,406148,10788,J000256,,False,Jones,2013-04-12 20:11:56 -0400,,,Beaman,,ocd-division/country:us/state:nc/cd:1,,D,,,,20,Rep.,NC,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000216.json,False,,,,,1912-04-20,8,,,,,Ed,,4708,,406111,12038,J000216,,False,Jones,2013-04-12 20:11:54 -0400,,,,,ocd-division/country:us/state:tn/cd:8,,D,,,,16,Rep.,TN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/J000232.json,False,,,,,1939-05-05,1,,,,,James,M,4001,,406125,14026,J000232,,False,Jones,2013-04-12 20:11:53 -0400,,,Robert,,ocd-division/country:us/state:ok/cd:1,,D,,,,12,Rep.,OK,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000009.json,False,,,N00003522,1458,1946-06-17,9,,RepresentativeMarcyKaptur,,,Marcy,F,3909,/m/039s3l,400211,15029,K000009,,False,Kaptur,2021-03-02 02:35:40 -0500,,,,,ocd-division/country:us/state:oh/cd:9,,D,,https://kaptur.house.gov/rss.xml,,2,Rep.,OH,,,Representative,,,RepMarcyKaptur,https://kaptur.house.gov,27016,USRepMarcyKaptur
https://api.propublica.org/congress/v1/members/K000016.json,False,,,,1620,1952-05-13,12,,,,,John,M,3912,,400590,15029,K000016,,False,Kasich,2013-04-12 20:12:00 -0400,,,R.,,ocd-division/country:us/state:oh/cd:12,,R,,,,2,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000020.json,False,,,,,1924-01-24,2,,,,,Robert,M,5502,,406191,5101,K000020,,False,Kastenmeier,2013-04-12 20:11:54 -0400,,,William,,ocd-division/country:us/state:wi/cd:2,,D,,,,26,Rep.,WI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000025.json,False,,,,,1919-01-17,23,,,,,Abraham,M,4823,,406196,11023,K000025,,False,Kazen,2013-04-12 20:11:52 -0400,,,,,ocd-division/country:us/state:tx/cd:23,,D,,,,18,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000086.json,False,,,,,1935-07-13,31,,,,,Jack,M,3631,,406255,13020,K000086,,False,Kemp,2013-04-12 20:11:54 -0400,,,French,,ocd-division/country:us/state:ny/cd:31,,R,,,,14,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000118.json,False,,,,,1936-07-10,1,,,,,Barbara,F,0901,,406284,14877,K000118,,False,Kennelly,2013-04-12 20:11:59 -0400,,,B.,,ocd-division/country:us/state:ct/cd:1,,D,,,,4,Rep.,CT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000172.json,False,,,,6743,1929-09-16,7,,,,,Dale,M,2607,,400216,14430,K000172,,False,Kildee,2016-05-03 15:22:18 -0400,,,E.,,ocd-division/country:us/state:mi/cd:7,,D,,,,8,Rep.,MI,,,Representative,,,dalekildee,,,
https://api.propublica.org/congress/v1/members/K000190.json,False,,,,,1929-08-26,8,,,,,Thomas,M,3908,,406351,14245,K000190,,False,Kindness,2013-04-12 20:11:53 -0400,,,Norman,,ocd-division/country:us/state:oh/cd:8,,R,,,,10,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000304.json,False,,,,,1941-08-19,3,,,,,Raymond,M,0803,,406460,14638,K000304,,False,Kogovsek,2013-04-12 20:11:52 -0400,,,Peter,,ocd-division/country:us/state:co/cd:3,,D,,,,6,Rep.,CO,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000307.json,False,,,,,1926-09-03,4,,,,,Joseph,M,4204,,406461,15030,K000307,,False,Kolter,2013-04-12 20:11:56 -0400,,,Paul,,ocd-division/country:us/state:pa/cd:4,,D,,,,2,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000319.json,False,,,,,1946-09-27,8,,,,,Peter,M,4208,,406473,14431,K000319,,False,Kostmayer,2013-04-12 20:11:56 -0400,,,Houston,,ocd-division/country:us/state:pa/cd:8,,D,,,,6,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/K000322.json,False,,,,,1942-02-19,5,,,,,Kenneth,M,0805,,406476,14639,K000322,,False,Kramer,2013-04-12 20:11:53 -0400,,,Bentley,,ocd-division/country:us/state:co/cd:5,,R,,,,6,Rep.,CO,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000556.json,False,,,,,1939-10-06,32,,,,,John,M,3632,,400537,14248,L000556,,False,LaFalce,2013-04-12 20:12:01 -0400,,,J.,,ocd-division/country:us/state:ny/cd:32,,D,,,,10,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000020.json,False,,,,,1926-09-04,19,,,,,Robert,M,0619,,406530,14071,L000020,,False,Lagomarsino,2013-04-12 20:11:56 -0400,,,John,,ocd-division/country:us/state:ca/cd:19,,R,,,,12,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000090.json,False,,,,,1928-02-01,11,,,,,Tom,M,0611,,400231,14837,L000090,,False,Lantos,2013-04-12 20:12:03 -0400,,,,,ocd-division/country:us/state:ca/cd:11,,D,,,,4,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000116.json,False,,,,,1920-03-05,5,,,,,Delbert,,3905,,406622,5495,L000116,,False,Latta,2013-04-12 20:11:54 -0400,,,Leroy,,ocd-division/country:us/state:oh/cd:5,,R,,,,26,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000169.json,False,,,,,1942-10-15,1,,,,,James,M,1901,,400236,14432,L000169,,False,Leach,2013-04-12 20:12:02 -0400,,,A.,,ocd-division/country:us/state:ia/cd:1,,R,,,,8,Rep.,IA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000180.json,False,,,,,1931-05-06,11,,,,,James,M,4811,,406682,14641,L000180,,False,Leath,2013-04-12 20:11:54 -0400,,,Marvin,,ocd-division/country:us/state:tx/cd:11,,D,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000225.json,False,,,,,1948-07-20,18,,,,,Richard,M,0618,,406729,15031,L000225,,False,Lehman,2013-04-12 20:11:57 -0400,,,H.,,ocd-division/country:us/state:ca/cd:18,,D,,,,2,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000226.json,False,,,,,1913-10-05,17,,,,,William,M,1217,,406730,14029,L000226,,False,Lehman,2013-04-12 20:11:56 -0400,,,,,ocd-division/country:us/state:fl/cd:17,,D,,,,12,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000237.json,False,,,,,1944-11-27,18,,,,,George,M,4818,,406740,14643,L000237,,False,Leland,2013-04-12 20:11:54 -0400,,,Thomas,,ocd-division/country:us/state:tx/cd:18,,D,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000243.json,False,,,,,1931-03-23,4,,,,,Norman,,3604,,406746,13021,L000243,,False,Lent,2013-04-12 20:11:56 -0400,,,Frederick,,ocd-division/country:us/state:ny/cd:4,,R,,,,14,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000263.json,False,,,N00003950,251,1931-09-06,17,,RepSandyLevin,,,Sander,M,2617,/m/02n8p2,400238,15033,L000263,,False,Levin,2018-03-07 08:14:43 -0500,,,M.,,ocd-division/country:us/state:mi/cd:17,,D,,,,2,Rep.,MI,,,Representative,,,RepSandyLevin,https://levin.house.gov,26918,mi12yes
https://api.propublica.org/congress/v1/members/L000264.json,False,,,,,1943-06-07,27,,,,,Meldon,,0627,,406765,15033,L000264,,False,Levine,2013-04-12 20:11:56 -0400,,,Edises,,ocd-division/country:us/state:ca/cd:27,,D,,,,2,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000265.json,False,,,,,1930-12-26,4,,,,,Elliott,,1304,,406766,14249,L000265,,False,Levitas,2013-04-12 20:11:52 -0400,,,Harris,,ocd-division/country:us/state:ga/cd:4,,D,,,,10,Rep.,GA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000274.json,False,,,,1001646,1934-10-21,35,,,,,Jerry,M,0635,/m/0427y,400239,14644,L000274,,False,Lewis,2016-06-14 16:31:55 -0400,,,,,ocd-division/country:us/state:ca/cd:35,,R,,,,6,Rep.,CA,,,Representative,,,RepJerryLewis,,,
https://api.propublica.org/congress/v1/members/L000295.json,False,,,,,1924-10-26,12,,,,,Thomas,M,1212,,406790,15034,L000295,,False,Lewis,2013-04-12 20:11:57 -0400,,,F.,,ocd-division/country:us/state:fl/cd:12,,R,,,,2,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000342.json,False,,,,,1937-12-22,5,,,,,William,M,1705,,400243,15035,L000342,,False,Lipinski,2013-04-12 20:12:02 -0400,,,O.,,ocd-division/country:us/state:il/cd:5,,D,,,,2,Rep.,IL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000371.json,False,,,,,1943-04-30,1,,,,,Bob,M,2201,,406863,14469,L000371,,False,Livingston,2013-04-12 20:12:00 -0400,,,,,ocd-division/country:us/state:la/cd:1,,R,,,,8,Rep.,LA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000381.json,False,,,,,1929-01-03,3,,,,,Marilyn,F,4703,,406873,14251,L000381,,False,Lloyd,2013-04-12 20:11:57 -0400,,,Laird,,ocd-division/country:us/state:tn/cd:3,,D,,,,10,Rep.,TN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000396.json,False,,,,,1946-08-01,21,,,,,Thomas,M,4821,,406888,14645,L000396,,False,Loeffler,2013-04-12 20:11:53 -0400,,,Gilbert,,ocd-division/country:us/state:tx/cd:21,,R,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000413.json,False,,,,,1908-12-11,2,,,,,Clarence,M,2402,,406904,10601,L000413,,False,Long,2013-04-12 20:11:52 -0400,,,Dickinson,,ocd-division/country:us/state:md/cd:2,,D,,,,22,Rep.,MD,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000417.json,False,,,,,1923-05-04,8,,,,,Gillis,M,2208,,406908,10602,L000417,,False,Long,2013-04-12 20:11:53 -0400,,,William,,ocd-division/country:us/state:la/cd:8,,D,,,,14,Rep.,LA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000447.json,False,,,,1886,1941-10-09,5,,,,,Trent,M,2805,,300069,14031,L000447,,False,Lott,2013-04-12 20:12:03 -0400,,,,,ocd-division/country:us/state:ms/cd:5,,R,,,,12,Rep.,MS,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000479.json,False,,,,,1947-05-02,41,,,,,William,M,0641,,406968,14839,L000479,,False,Lowery,2013-04-12 20:11:56 -0400,,,David,,ocd-division/country:us/state:ca/cd:41,,R,,,,4,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000486.json,False,,,,,1939-03-08,7,,,,,Michael,M,5307,,406974,14646,L000486,,False,Lowry,2013-04-12 20:11:54 -0400,,,Edward,,ocd-division/country:us/state:wa/cd:7,,D,,,,6,Rep.,WA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000506.json,False,,,,,1928-05-12,1,,,,,Manuel,M,3501,,406992,12022,L000506,,False,Lujan,2013-04-12 20:11:54 -0400,,,,,ocd-division/country:us/state:nm/cd:1,,R,,,,16,Rep.,NM,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000508.json,False,,,,,1925-07-09,1,,,,,Thomas,M,3901,,406994,14070,L000508,,False,Luken,2013-04-12 20:11:54 -0400,,,Andrew,,ocd-division/country:us/state:oh/cd:1,,D,,,,10,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000516.json,False,,,,,1939-02-04,34,,,,,Stanley,M,3634,,407002,14289,L000516,,False,Lundine,2013-04-12 20:11:53 -0400,,,Nelson,,ocd-division/country:us/state:ny/cd:34,,D,,,,10,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/L000517.json,False,,,,,1946-09-22,42,,,,,Dan,M,0642,/m/04dfzd,400617,14647,L000517,,False,Lungren,2016-06-14 16:31:58 -0400,,,,,ocd-division/country:us/state:ca/cd:42,,R,,,,6,Rep.,CA,,,Representative,,,dan_lungren,,,RepLungrenCA03
https://api.propublica.org/congress/v1/members/M000019.json,False,,,,,1940-10-29,13,,,,,Connie,M,1213,,400562,15037,M000019,,False,Mack,2013-04-12 20:11:58 -0400,,,,,ocd-division/country:us/state:fl/cd:13,,R,,,,2,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000023.json,False,,,,,1933-03-22,6,,,,,Kenneth,M,1206,,407051,15036,M000023,,False,MacKay,2013-04-12 20:11:54 -0400,,,Hood,,ocd-division/country:us/state:fl/cd:6,,D,,,,2,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000041.json,False,,,,,1936-01-13,15,,,,,Edward,M,1715,,407069,14033,M000041,,False,Madigan,2013-04-12 20:11:56 -0400,,,Rell,,ocd-division/country:us/state:il/cd:15,,R,,,,12,Rep.,IL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000133.json,False,,,N00000270,260,1946-07-11,7,,EdJMarkey,,,Edward,M,2507,/m/028vr4,400253,14435,M000133,,False,Markey,2019-01-06 15:20:53 -0500,,,J.,,ocd-division/country:us/state:ma/cd:7,,D,,,,10,Rep.,MA,,,Representative,,,SenMarkey,https://www.markey.senate.gov,26900,RepMarkey
https://api.propublica.org/congress/v1/members/M000139.json,True,,,,,1935-08-08,At-Large,,,,,Ronald,,3002,,407162,14437,M000139,,False,Marlenee,2013-04-12 20:11:56 -0400,,,Charles,,ocd-division/country:us/state:mt/cd:2,,R,,,,8,Rep.,MT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000143.json,False,,,,,1939-11-02,2,,,,,David,M,4902,,407166,14438,M000143,,False,Marriott,2013-04-12 20:11:52 -0400,,,Daniel,,ocd-division/country:us/state:ut/cd:2,,R,,,,8,Rep.,UT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000174.json,False,,,,,1944-04-26,26,,,,,David,M,3626,,407196,14840,M000174,,False,Martin,2013-04-12 20:11:56 -0400,,,O?Brien,,ocd-division/country:us/state:ny/cd:26,,R,,,,4,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000183.json,False,,,,,1935-12-11,9,,,,,James,M,3709,,407204,14035,M000183,,False,Martin,2013-04-12 20:11:52 -0400,,,Grubbs,,ocd-division/country:us/state:nc/cd:9,,R,,,,12,Rep.,NC,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000195.json,False,,,,,1939-12-26,16,,,,,Lynn,F,1716,,407215,14841,M000195,,False,Martin,2013-04-12 20:11:54 -0400,,,Morley,,ocd-division/country:us/state:il/cd:16,,R,,,,4,Rep.,IL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000206.json,False,,,,,1929-02-14,30,,,,,Matthew,M,0630,,400595,14879,M000206,,False,Martinez,2013-04-12 20:12:00 -0400,,,G.,,ocd-division/country:us/state:ca/cd:30,,D,,,,4,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000249.json,False,,,,,1941-09-17,3,,,,,Robert,M,0603,,400256,14649,M000249,,False,Matsui,2013-04-12 20:12:02 -0400,,,T.,,ocd-division/country:us/state:ca/cd:3,,D,,,,6,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000264.json,False,,,,,1929-11-01,6,,,,,Nicholas,M,2506,,407282,14650,M000264,,False,Mavroules,2013-04-12 20:11:56 -0400,,,James,,ocd-division/country:us/state:ma/cd:6,,D,,,,6,Rep.,MA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000291.json,False,,,,,1932-11-02,1,,,,,Romano,M,0401,,407306,13024,M000291,,False,Mazzoli,2013-04-12 20:11:57 -0400,,,L.,,ocd-division/country:us/state:az/cd:1,,R,,,,2,Rep.,AZ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000291.json,False,,,,,1932-11-02,3,,,,,Romano,M,2103,,407306,13024,M000291,,False,Mazzoli,2013-04-12 20:11:57 -0400,,,L.,,ocd-division/country:us/state:ky/cd:3,,D,,,,14,Rep.,KY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000303.json,False,,,N00006424,7476,1936-08-29,1,,johnmccain,,,John,M,0401,/m/0bymv,300071,15039,M000303,,False,McCain,2018-03-07 08:14:47 -0500,,,,,ocd-division/country:us/state:az/cd:1,,R,,https://www.mccain.senate.gov/public/?a=rss.feed,,2,Rep.,AZ,,,Representative,,,SenJohnMcCain,https://www.mccain.senate.gov,53270,SenatorJohnMcCain
https://api.propublica.org/congress/v1/members/M000306.json,False,,,,,1927-07-23,37,,,,,Alfred,M,0637,,407320,15039,M000306,,False,McCandless,2013-04-12 20:11:57 -0400,,,A.,,ocd-division/country:us/state:ca/cd:37,,R,,,,2,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000342.json,False,,,,,1939-06-12,8,,,,,Frank,M,1808,,407351,15040,M000342,,False,McCloskey,2013-04-12 20:11:57 -0400,,,,,ocd-division/country:us/state:in/cd:8,,D,,,,2,Rep.,IN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000350.json,False,,,,,1944-07-12,5,,,,,Bill,M,1205,,400596,14842,M000350,,False,McCollum,2013-04-12 20:12:00 -0400,,,,,ocd-division/country:us/state:fl/cd:5,,R,,,,4,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000398.json,False,,,,,1950-03-30,4,,,,,David,M,4004,,407399,14843,M000398,,False,McCurdy,2013-04-12 20:11:57 -0400,,,Keith,,ocd-division/country:us/state:ok/cd:4,,D,,,,4,Rep.,OK,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000399.json,False,,,,,1931-09-29,10,,,,,Joseph,M,4210,,407400,10607,M000399,,False,McDade,2013-04-12 20:11:59 -0400,,,M.,,ocd-division/country:us/state:pa/cd:10,,R,,,,22,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000413.json,False,,,,,1935-04-01,7,,,,,Lawrence,M,1307,,407413,14252,M000413,,False,McDonald,2013-04-12 20:11:52 -0400,,,Patton,,ocd-division/country:us/state:ga/cd:7,,D,,,,10,Rep.,GA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000432.json,False,,,,,1950-01-12,6,,,,,Bob,,3906,,407432,14844,M000432,,False,McEwen,2013-04-12 20:11:56 -0400,,,,,ocd-division/country:us/state:oh/cd:6,,R,,,,4,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000458.json,False,,,,,1942-03-27,5,,,,,Raymond,M,3605,,407457,14845,M000458,,False,McGrath,2013-04-12 20:11:56 -0400,,,Joseph,,ocd-division/country:us/state:ny/cd:5,,R,,,,4,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000473.json,False,,,,,1938-12-06,28,,,,,Matthew,M,3628,,407471,14253,M000473,,False,McHugh,2013-04-12 20:11:56 -0400,,,Francis,,ocd-division/country:us/state:ny/cd:28,,D,,,,10,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000512.json,False,,,,,1948-05-20,1,,,,,John,M,2301,,407506,15041,M000512,,False,McKernan,2013-04-12 20:11:53 -0400,,,Rettie,,ocd-division/country:us/state:me/cd:1,,R,,,,2,Rep.,ME,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000527.json,False,,,,,1931-01-30,4,,,,,Stewart,,0904,,407519,13029,M000527,,False,McKinney,2013-04-12 20:11:54 -0400,,,Brett,,ocd-division/country:us/state:ct/cd:4,,R,,,,14,Rep.,CT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000589.json,False,,,,,1925-10-18,5,,,,,James,M,0405,,407579,15042,M000589,,False,McNulty,2013-04-12 20:11:52 -0400,,,Francis,,ocd-division/country:us/state:az/cd:5,,D,,,,2,Rep.,AZ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000688.json,False,,,,,1944-02-04,14,,,,,Daniel,M,1214,,407673,14648,M000688,,False,Mica,2013-04-12 20:11:54 -0400,,,Andrew,,ocd-division/country:us/state:fl/cd:14,,D,,,,6,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000702.json,False,,,,1396,1936-07-20,3,,SenatorMikulski,,,Barbara,F,2403,/m/0206nm,300073,14440,M000702,,False,Mikulski,2017-01-02 13:52:20 -0500,,,A.,,ocd-division/country:us/state:md/cd:3,,D,,,,8,Rep.,MD,,,Representative,,,SenatorBarb,https://www.mikulski.senate.gov,,senatormikulski
https://api.propublica.org/congress/v1/members/M000718.json,False,,,,,1917-11-01,10,,,,,Clarence,M,3910,,407700,11034,M000718,,False,Miller,2013-04-12 20:11:56 -0400,,,E.,,ocd-division/country:us/state:oh/cd:10,,R,,,,18,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000725.json,False,,,,622,1945-05-17,7,,repgeorgemiller,,,George,M,0607,/m/013t9y,400278,14256,M000725,,False,Miller,2016-06-14 16:32:10 -0400,,,,,ocd-division/country:us/state:ca/cd:7,,D,,,,10,Rep.,CA,,,Representative,,,AskGeorge,http://georgemiller.house.gov,,RepGeorgeMiller
https://api.propublica.org/congress/v1/members/M000794.json,False,,,,,1931-11-12,13,,,,,Norman,M,0613,,407772,14257,M000794,,False,Mineta,2013-04-12 20:11:58 -0400,,,Y.,,ocd-division/country:us/state:ca/cd:13,,D,,,,10,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000796.json,False,,,,,1916-09-01,11,,,,,Joseph,M,3411,,407773,10609,M000796,,False,Minish,2013-04-12 20:11:52 -0400,,,George,,ocd-division/country:us/state:nj/cd:11,,D,,,,22,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000826.json,False,,,,,1922-04-29,7,,,,,Parren,,2407,,407801,13031,M000826,,False,Mitchell,2013-04-12 20:11:53 -0400,,,James,,ocd-division/country:us/state:md/cd:7,,D,,,,14,Rep.,MD,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000834.json,False,,,,,1927-04-27,9,,,,,Joe,M,2509,,400600,14039,M000834,,False,Moakley,2013-04-12 20:12:01 -0400,,,,,ocd-division/country:us/state:ma/cd:9,,D,,,,12,Rep.,MA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000842.json,False,,,,,1928-11-23,14,,,,,Guy,M,3614,,407816,14846,M000842,,False,Molinari,2013-04-12 20:11:54 -0400,,,Victor,,ocd-division/country:us/state:ny/cd:14,,R,,,,4,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000844.json,False,,,,8577,1943-05-14,1,,,,,Alan,M,5401,,400281,15043,M000844,,False,Mollohan,2016-05-03 15:22:19 -0400,,,B.,,ocd-division/country:us/state:wv/cd:1,,D,,,,2,Rep.,WV,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000865.json,False,,,,,1920-08-05,3,,,,,Sonny,M,2803,,407838,11035,M000865,,False,Montgomery,2013-04-12 20:11:58 -0400,,,,,ocd-division/country:us/state:ms/cd:3,,D,,,,18,Rep.,MS,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/M000881.json,False,,,,,1935-09-02,5,,,,,Jim,,5505,,407853,15044,M000881,,False,Moody,2013-04-12 20:11:56 -0400,,,,,ocd-division/country:us/state:wi/cd:5,,D,,,,2,Rep.,WI,,,Representative,,,,,,
